,id,median_age,Geographic Area Name,year,total_pop
1599,0500000US30003,30.8,"Big Horn County, Montana",2018,13376
1600,0500000US30005,33.8,"Blaine County, Montana",2018,6727
1601,0500000US30007,46.9,"Broadwater County, Montana",2018,5834
1602,0500000US30009,50.3,"Carbon County, Montana",2018,10546
1603,0500000US30011,50.5,"Carter County, Montana",2018,1318
1604,0500000US30013,38.2,"Cascade County, Montana",2018,81746
1605,0500000US30015,40.9,"Chouteau County, Montana",2018,5789
1606,0500000US30017,40.7,"Custer County, Montana",2018,11845
1607,0500000US30019,50.7,"Daniels County, Montana",2018,1753
1608,0500000US30021,40.5,"Dawson County, Montana",2018,9191
1609,0500000US30023,48.5,"Deer Lodge County, Montana",2018,9100
1610,0500000US30025,39.3,"Fallon County, Montana",2018,2838
1611,0500000US30027,46.0,"Fergus County, Montana",2018,11273
1612,0500000US30029,42.1,"Flathead County, Montana",2018,98082
1613,0500000US30031,33.5,"Gallatin County, Montana",2018,104729
1614,0500000US30033,43.2,"Garfield County, Montana",2018,1141
1615,0500000US30035,31.4,"Glacier County, Montana",2018,13699
1616,0500000US30037,56.0,"Golden Valley County, Montana",2018,724
1617,0500000US30039,54.3,"Granite County, Montana",2018,3269
1618,0500000US30041,34.5,"Hill County, Montana",2018,16439
1619,0500000US30043,47.9,"Jefferson County, Montana",2018,11778
1620,0500000US30045,52.2,"Judith Basin County, Montana",2018,1951
1621,0500000US30047,42.3,"Lake County, Montana",2018,29774
1622,0500000US30049,41.0,"Lewis and Clark County, Montana",2018,67077
1623,0500000US30051,49.1,"Liberty County, Montana",2018,2280
1624,0500000US30053,52.6,"Lincoln County, Montana",2018,19358
1625,0500000US30055,50.1,"McCone County, Montana",2018,1630
1626,0500000US30057,52.6,"Madison County, Montana",2018,8218
1627,0500000US30059,45.9,"Meagher County, Montana",2018,1968
1628,0500000US30061,52.6,"Mineral County, Montana",2018,4211
1629,0500000US30063,35.6,"Missoula County, Montana",2018,115983
1630,0500000US30065,48.0,"Musselshell County, Montana",2018,4807
1631,0500000US30067,46.2,"Park County, Montana",2018,16246
1632,0500000US30069,52.1,"Petroleum County, Montana",2018,432
1633,0500000US30071,47.2,"Phillips County, Montana",2018,4124
1634,0500000US30073,40.5,"Pondera County, Montana",2018,6044
1635,0500000US30075,53.0,"Powder River County, Montana",2018,1619
1636,0500000US30077,45.3,"Powell County, Montana",2018,6861
1637,0500000US30079,51.8,"Prairie County, Montana",2018,1342
1638,0500000US30081,48.8,"Ravalli County, Montana",2018,41902
1639,0500000US30083,38.9,"Richland County, Montana",2018,11360
1640,0500000US30085,30.3,"Roosevelt County, Montana",2018,11228
1641,0500000US30087,36.4,"Rosebud County, Montana",2018,9250
1642,0500000US30089,53.2,"Sanders County, Montana",2018,11521
1643,0500000US30091,44.9,"Sheridan County, Montana",2018,3574
1644,0500000US30093,39.8,"Silver Bow County, Montana",2018,34814
1645,0500000US30095,46.6,"Stillwater County, Montana",2018,9410
1646,0500000US30097,51.5,"Sweet Grass County, Montana",2018,3653
1647,0500000US30099,44.6,"Teton County, Montana",2018,6080
1648,0500000US30101,41.2,"Toole County, Montana",2018,4976
1649,0500000US30103,52.1,"Treasure County, Montana",2018,777
1650,0500000US30105,44.4,"Valley County, Montana",2018,7532
1651,0500000US30107,40.4,"Wheatland County, Montana",2018,2149
1652,0500000US30109,46.0,"Wibaux County, Montana",2018,1175
1653,0500000US30111,38.2,"Yellowstone County, Montana",2018,157816
1654,0500000US31001,37.4,"Adams County, Nebraska",2018,31583
1655,0500000US31003,45.3,"Antelope County, Nebraska",2018,6372
1656,0500000US31005,47.1,"Arthur County, Nebraska",2018,418
1657,0500000US31007,48.5,"Banner County, Nebraska",2018,696
1658,0500000US31009,46.6,"Blaine County, Nebraska",2018,480
1659,0500000US31011,44.6,"Boone County, Nebraska",2018,5313
1660,0500000US31013,40.7,"Box Butte County, Nebraska",2018,11089
1661,0500000US31015,52.3,"Boyd County, Nebraska",2018,2042
1662,0500000US31017,51.1,"Brown County, Nebraska",2018,2988
1663,0500000US31019,33.3,"Buffalo County, Nebraska",2018,49030
1664,0500000US31021,46.2,"Burt County, Nebraska",2018,6528
1665,0500000US31023,43.9,"Butler County, Nebraska",2018,8067
1666,0500000US31025,41.6,"Cass County, Nebraska",2018,25702
1667,0500000US31027,43.6,"Cedar County, Nebraska",2018,8523
1668,0500000US31029,45.6,"Chase County, Nebraska",2018,3734
1669,0500000US31031,43.6,"Cherry County, Nebraska",2018,5790
1670,0500000US31033,41.0,"Cheyenne County, Nebraska",2018,9852
1671,0500000US31035,42.5,"Clay County, Nebraska",2018,6232
1672,0500000US31037,34.3,"Colfax County, Nebraska",2018,10760
1673,0500000US31039,43.6,"Cuming County, Nebraska",2018,8991
1674,0500000US31041,43.2,"Custer County, Nebraska",2018,10830
1675,0500000US31043,33.8,"Dakota County, Nebraska",2018,20317
1676,0500000US31045,34.9,"Dawes County, Nebraska",2018,8896
1677,0500000US31047,35.9,"Dawson County, Nebraska",2018,23804
1678,0500000US31049,47.0,"Deuel County, Nebraska",2018,1894
1679,0500000US31051,42.0,"Dixon County, Nebraska",2018,5746
1680,0500000US31053,39.0,"Dodge County, Nebraska",2018,36683
1681,0500000US31055,34.5,"Douglas County, Nebraska",2018,554992
1682,0500000US31057,42.3,"Dundy County, Nebraska",2018,2023
1683,0500000US31059,47.7,"Fillmore County, Nebraska",2018,5574
1684,0500000US31061,50.7,"Franklin County, Nebraska",2018,3006
1685,0500000US31063,45.5,"Frontier County, Nebraska",2018,2609
1686,0500000US31065,46.5,"Furnas County, Nebraska",2018,4786
1687,0500000US31067,44.0,"Gage County, Nebraska",2018,21595
1688,0500000US31069,50.3,"Garden County, Nebraska",2018,1860
1689,0500000US31071,51.4,"Garfield County, Nebraska",2018,1975
1690,0500000US31073,50.4,"Gosper County, Nebraska",2018,2015
1691,0500000US31075,45.3,"Grant County, Nebraska",2018,718
1692,0500000US31077,45.7,"Greeley County, Nebraska",2018,2410
1693,0500000US31079,36.0,"Hall County, Nebraska",2018,61343
1694,0500000US31081,41.5,"Hamilton County, Nebraska",2018,9178
1695,0500000US31083,47.9,"Harlan County, Nebraska",2018,3438
1696,0500000US31085,44.4,"Hayes County, Nebraska",2018,943
1697,0500000US31087,46.8,"Hitchcock County, Nebraska",2018,2843
1698,0500000US31089,43.2,"Holt County, Nebraska",2018,10245
1699,0500000US31091,55.9,"Hooker County, Nebraska",2018,691
1700,0500000US31093,43.1,"Howard County, Nebraska",2018,6405
1701,0500000US31095,45.7,"Jefferson County, Nebraska",2018,7188
1702,0500000US31097,40.6,"Johnson County, Nebraska",2018,5197
1703,0500000US31099,40.1,"Kearney County, Nebraska",2018,6552
1704,0500000US31101,49.5,"Keith County, Nebraska",2018,8099
1705,0500000US31103,45.4,"Keya Paha County, Nebraska",2018,792
1706,0500000US31105,45.6,"Kimball County, Nebraska",2018,3667
1707,0500000US31107,46.9,"Knox County, Nebraska",2018,8460
1708,0500000US31109,33.3,"Lancaster County, Nebraska",2018,310094
1709,0500000US31111,40.3,"Lincoln County, Nebraska",2018,35433
1710,0500000US31113,38.9,"Logan County, Nebraska",2018,886
1711,0500000US31115,56.9,"Loup County, Nebraska",2018,585
1712,0500000US31117,50.9,"McPherson County, Nebraska",2018,454
1713,0500000US31119,36.8,"Madison County, Nebraska",2018,35164
1714,0500000US31121,43.6,"Merrick County, Nebraska",2018,7803
1715,0500000US31123,42.5,"Morrill County, Nebraska",2018,4841
1716,0500000US31125,44.3,"Nance County, Nebraska",2018,3554
1717,0500000US31127,39.3,"Nemaha County, Nebraska",2018,7004
1718,0500000US31129,49.3,"Nuckolls County, Nebraska",2018,4275
1719,0500000US31131,41.5,"Otoe County, Nebraska",2018,15896
1720,0500000US31133,50.0,"Pawnee County, Nebraska",2018,2676
1721,0500000US31135,42.7,"Perkins County, Nebraska",2018,2907
1722,0500000US31137,42.6,"Phelps County, Nebraska",2018,9120
1723,0500000US31139,41.5,"Pierce County, Nebraska",2018,7157
1724,0500000US31141,38.5,"Platte County, Nebraska",2018,33063
1725,0500000US31143,45.2,"Polk County, Nebraska",2018,5255
1726,0500000US31145,41.1,"Red Willow County, Nebraska",2018,10806
1727,0500000US31147,48.0,"Richardson County, Nebraska",2018,8009
1728,0500000US31149,50.9,"Rock County, Nebraska",2018,1350
1729,0500000US31151,35.8,"Saline County, Nebraska",2018,14288
1730,0500000US31153,34.4,"Sarpy County, Nebraska",2018,178351
1731,0500000US31155,40.8,"Saunders County, Nebraska",2018,21024
1732,0500000US31157,39.5,"Scotts Bluff County, Nebraska",2018,36255
1733,0500000US31159,37.9,"Seward County, Nebraska",2018,17127
1734,0500000US31161,45.9,"Sheridan County, Nebraska",2018,5234
1735,0500000US31163,49.9,"Sherman County, Nebraska",2018,3042
1736,0500000US31165,47.0,"Sioux County, Nebraska",2018,1266
1737,0500000US31167,41.2,"Stanton County, Nebraska",2018,5992
1738,0500000US31169,47.0,"Thayer County, Nebraska",2018,5098
1739,0500000US31171,41.1,"Thomas County, Nebraska",2018,645
1740,0500000US31173,27.8,"Thurston County, Nebraska",2018,7140
1741,0500000US31175,45.5,"Valley County, Nebraska",2018,4224
1742,0500000US31177,41.4,"Washington County, Nebraska",2018,20219
1743,0500000US31179,31.8,"Wayne County, Nebraska",2018,9367
1744,0500000US31181,45.2,"Webster County, Nebraska",2018,3571
1745,0500000US31183,49.8,"Wheeler County, Nebraska",2018,822
1746,0500000US31185,40.2,"York County, Nebraska",2018,13799
1747,0500000US32001,39.5,"Churchill County, Nevada",2018,24010
1748,0500000US32003,37.1,"Clark County, Nevada",2018,2141574
1749,0500000US32005,51.5,"Douglas County, Nevada",2018,47828
1750,0500000US32007,33.9,"Elko County, Nevada",2018,52252
1751,0500000US32009,48.3,"Esmeralda County, Nevada",2018,981
1752,0500000US32011,47.3,"Eureka County, Nevada",2018,1830
1753,0500000US32013,35.6,"Humboldt County, Nevada",2018,16904
1754,0500000US32015,37.2,"Lander County, Nevada",2018,5746
1755,0500000US32017,45.2,"Lincoln County, Nevada",2018,5174
1756,0500000US32019,44.1,"Lyon County, Nevada",2018,53155
1757,0500000US32021,50.1,"Mineral County, Nevada",2018,4448
1758,0500000US32023,52.7,"Nye County, Nevada",2018,43705
1759,0500000US32027,43.4,"Pershing County, Nevada",2018,6611
1760,0500000US32029,52.9,"Storey County, Nevada",2018,3941
1761,0500000US32031,38.1,"Washoe County, Nevada",2018,450486
1762,0500000US32033,39.2,"White Pine County, Nevada",2018,9737
1763,0500000US32510,42.8,"Carson City, Nevada",2018,54467
1764,0500000US33001,47.1,"Belknap County, New Hampshire",2018,60640
1765,0500000US33003,51.7,"Carroll County, New Hampshire",2018,47840
1766,0500000US33005,42.7,"Cheshire County, New Hampshire",2018,76263
1767,0500000US33007,48.1,"Coos County, New Hampshire",2018,32038
1768,0500000US33009,42.9,"Grafton County, New Hampshire",2018,89811
1769,0500000US33011,40.5,"Hillsborough County, New Hampshire",2018,411087
1770,0500000US33013,42.8,"Merrimack County, New Hampshire",2018,149452
1771,0500000US33015,44.3,"Rockingham County, New Hampshire",2018,305129
1772,0500000US33017,36.9,"Strafford County, New Hampshire",2018,128237
1773,0500000US33019,46.1,"Sullivan County, New Hampshire",2018,43125
1774,0500000US34001,41.5,"Atlantic County, New Jersey",2018,268539
1775,0500000US34003,41.8,"Bergen County, New Jersey",2018,929999
1776,0500000US34005,41.5,"Burlington County, New Jersey",2018,446367
1777,0500000US34007,38.7,"Camden County, New Jersey",2018,507367
1778,0500000US34009,49.3,"Cape May County, New Jersey",2018,93705
1779,0500000US34011,37.2,"Cumberland County, New Jersey",2018,153400
1780,0500000US34013,37.5,"Essex County, New Jersey",2018,793555
1781,0500000US34015,40.3,"Gloucester County, New Jersey",2018,290852
1782,0500000US34017,35.1,"Hudson County, New Jersey",2018,668631
1783,0500000US34019,46.2,"Hunterdon County, New Jersey",2018,125051
1784,0500000US34021,38.7,"Mercer County, New Jersey",2018,368762
1785,0500000US34023,38.4,"Middlesex County, New Jersey",2018,826698
1786,0500000US34025,43.2,"Monmouth County, New Jersey",2018,623387
1787,0500000US34027,42.6,"Morris County, New Jersey",2018,494383
1788,0500000US34029,42.9,"Ocean County, New Jersey",2018,591939
1789,0500000US34031,37.0,"Passaic County, New Jersey",2018,504041
1790,0500000US34033,42.0,"Salem County, New Jersey",2018,63336
1791,0500000US34035,41.6,"Somerset County, New Jersey",2018,330176
1792,0500000US34037,44.5,"Sussex County, New Jersey",2018,142298
1793,0500000US34039,38.5,"Union County, New Jersey",2018,553066
1794,0500000US34041,44.0,"Warren County, New Jersey",2018,106293
1795,0500000US35001,37.3,"Bernalillo County, New Mexico",2018,677692
1796,0500000US35003,59.1,"Catron County, New Mexico",2018,3539
1797,0500000US35005,35.6,"Chaves County, New Mexico",2018,65459
1798,0500000US35006,36.8,"Cibola County, New Mexico",2018,26978
1799,0500000US35007,49.0,"Colfax County, New Mexico",2018,12353
1800,0500000US35009,31.1,"Curry County, New Mexico",2018,50199
1801,0500000US35011,37.0,"De Baca County, New Mexico",2018,2060
1802,0500000US35013,32.9,"Doña Ana County, New Mexico",2018,215338
1803,0500000US35015,35.3,"Eddy County, New Mexico",2018,57437
1804,0500000US35017,45.8,"Grant County, New Mexico",2018,28061
1805,0500000US35019,42.6,"Guadalupe County, New Mexico",2018,4382
1806,0500000US35021,60.1,"Harding County, New Mexico",2018,459
1807,0500000US35023,43.3,"Hidalgo County, New Mexico",2018,4371
1808,0500000US35025,31.7,"Lea County, New Mexico",2018,70126
1809,0500000US35027,51.0,"Lincoln County, New Mexico",2018,19482
1810,0500000US35028,42.5,"Los Alamos County, New Mexico",2018,18356
1811,0500000US35029,37.8,"Luna County, New Mexico",2018,24264
1812,0500000US35031,32.0,"McKinley County, New Mexico",2018,72849
1813,0500000US35033,49.2,"Mora County, New Mexico",2018,4563
1814,0500000US35035,35.6,"Otero County, New Mexico",2018,65745
1815,0500000US35037,43.8,"Quay County, New Mexico",2018,8373
1816,0500000US35039,40.6,"Rio Arriba County, New Mexico",2018,39307
1817,0500000US35041,29.8,"Roosevelt County, New Mexico",2018,19117
1818,0500000US35043,39.9,"Sandoval County, New Mexico",2018,140769
1819,0500000US35045,35.0,"San Juan County, New Mexico",2018,127455
1820,0500000US35047,43.2,"San Miguel County, New Mexico",2018,28034
1821,0500000US35049,45.8,"Santa Fe County, New Mexico",2018,148917
1822,0500000US35051,56.0,"Sierra County, New Mexico",2018,11135
1823,0500000US35053,39.2,"Socorro County, New Mexico",2018,17000
1824,0500000US35055,48.2,"Taos County, New Mexico",2018,32888
1825,0500000US35057,43.6,"Torrance County, New Mexico",2018,15595
1826,0500000US35059,40.6,"Union County, New Mexico",2018,4175
1827,0500000US35061,39.1,"Valencia County, New Mexico",2018,75956
1828,0500000US36001,37.9,"Albany County, New York",2018,307426
1829,0500000US36003,38.8,"Allegany County, New York",2018,47025
1830,0500000US36005,33.9,"Bronx County, New York",2018,1437872
1831,0500000US36007,39.8,"Broome County, New York",2018,194402
1832,0500000US36009,42.0,"Cattaraugus County, New York",2018,77686
1833,0500000US36011,42.7,"Cayuga County, New York",2018,77868
1834,0500000US36013,42.5,"Chautauqua County, New York",2018,129656
1835,0500000US36015,41.3,"Chemung County, New York",2018,85740
1836,0500000US36017,44.7,"Chenango County, New York",2018,48348
1837,0500000US36019,39.3,"Clinton County, New York",2018,80794
1838,0500000US36021,47.8,"Columbia County, New York",2018,60919
1839,0500000US36023,36.4,"Cortland County, New York",2018,48123
1840,0500000US36025,47.5,"Delaware County, New York",2018,45502
1841,0500000US36027,42.0,"Dutchess County, New York",2018,293894
1842,0500000US36029,40.4,"Erie County, New York",2018,919866
1843,0500000US36031,47.0,"Essex County, New York",2018,37751
1844,0500000US36033,40.6,"Franklin County, New York",2018,50692
1845,0500000US36035,43.8,"Fulton County, New York",2018,53743
1846,0500000US36037,43.3,"Genesee County, New York",2018,58112
1847,0500000US36039,45.8,"Greene County, New York",2018,47617
1848,0500000US36041,54.0,"Hamilton County, New York",2018,4575
1849,0500000US36043,44.0,"Herkimer County, New York",2018,62505
1850,0500000US36045,32.4,"Jefferson County, New York",2018,114448
1851,0500000US36047,35.1,"Kings County, New York",2018,2600747
1852,0500000US36049,42.0,"Lewis County, New York",2018,26719
1853,0500000US36051,40.8,"Livingston County, New York",2018,63907
1854,0500000US36053,41.7,"Madison County, New York",2018,71359
1855,0500000US36055,38.9,"Monroe County, New York",2018,744248
1856,0500000US36057,41.4,"Montgomery County, New York",2018,49426
1857,0500000US36059,41.6,"Nassau County, New York",2018,1356564
1858,0500000US36061,37.3,"New York County, New York",2018,1632480
1859,0500000US36063,43.2,"Niagara County, New York",2018,211704
1860,0500000US36065,41.2,"Oneida County, New York",2018,230782
1861,0500000US36067,39.0,"Onondaga County, New York",2018,464242
1862,0500000US36069,43.5,"Ontario County, New York",2018,109472
1863,0500000US36071,36.9,"Orange County, New York",2018,378227
1864,0500000US36073,43.2,"Orleans County, New York",2018,41175
1865,0500000US36075,40.0,"Oswego County, New York",2018,119104
1866,0500000US36077,42.0,"Otsego County, New York",2018,60244
1867,0500000US36079,44.1,"Putnam County, New York",2018,99070
1868,0500000US36081,38.7,"Queens County, New York",2018,2298513
1869,0500000US36083,39.9,"Rensselaer County, New York",2018,159431
1870,0500000US36085,40.0,"Richmond County, New York",2018,474101
1871,0500000US36087,36.1,"Rockland County, New York",2018,323686
1872,0500000US36089,38.9,"St. Lawrence County, New York",2018,109558
1873,0500000US36091,42.6,"Saratoga County, New York",2018,227377
1874,0500000US36093,39.9,"Schenectady County, New York",2018,154883
1875,0500000US36095,45.1,"Schoharie County, New York",2018,31364
1876,0500000US36097,46.2,"Schuyler County, New York",2018,17992
1877,0500000US36099,42.2,"Seneca County, New York",2018,34612
1878,0500000US36101,42.6,"Steuben County, New York",2018,96927
1879,0500000US36103,41.3,"Suffolk County, New York",2018,1487901
1880,0500000US36105,42.9,"Sullivan County, New York",2018,75211
1881,0500000US36107,44.0,"Tioga County, New York",2018,49045
1882,0500000US36109,30.9,"Tompkins County, New York",2018,102962
1883,0500000US36111,43.7,"Ulster County, New York",2018,179303
1884,0500000US36113,46.4,"Warren County, New York",2018,64480
1885,0500000US36115,44.0,"Washington County, New York",2018,61828
1886,0500000US36117,43.6,"Wayne County, New York",2018,90856
1887,0500000US36119,40.8,"Westchester County, New York",2018,968815
1888,0500000US36121,41.9,"Wyoming County, New York",2018,40565
1889,0500000US36123,41.3,"Yates County, New York",2018,25009
1890,0500000US37001,39.5,"Alamance County, North Carolina",2018,160576
1891,0500000US37003,43.4,"Alexander County, North Carolina",2018,37119
1892,0500000US37005,49.5,"Alleghany County, North Carolina",2018,10973
1893,0500000US37007,40.5,"Anson County, North Carolina",2018,25306
1894,0500000US37009,47.7,"Ashe County, North Carolina",2018,26786
1895,0500000US37011,44.4,"Avery County, North Carolina",2018,17501
1896,0500000US37013,45.7,"Beaufort County, North Carolina",2018,47243
1897,0500000US37015,45.2,"Bertie County, North Carolina",2018,19644
1898,0500000US37017,43.6,"Bladen County, North Carolina",2018,33778
1899,0500000US37019,52.8,"Brunswick County, North Carolina",2018,126860
1900,0500000US37021,42.1,"Buncombe County, North Carolina",2018,254474
1901,0500000US37023,43.6,"Burke County, North Carolina",2018,89712
1902,0500000US37025,37.9,"Cabarrus County, North Carolina",2018,201448
1903,0500000US37027,44.1,"Caldwell County, North Carolina",2018,81779
1904,0500000US37029,40.7,"Camden County, North Carolina",2018,10447
1905,0500000US37031,47.9,"Carteret County, North Carolina",2018,68920
1906,0500000US37033,45.6,"Caswell County, North Carolina",2018,22746
1907,0500000US37035,41.4,"Catawba County, North Carolina",2018,156729
1908,0500000US37037,46.7,"Chatham County, North Carolina",2018,69791
1909,0500000US37039,50.9,"Cherokee County, North Carolina",2018,27668
1910,0500000US37041,44.7,"Chowan County, North Carolina",2018,14205
1911,0500000US37043,52.0,"Clay County, North Carolina",2018,10813
1912,0500000US37045,41.9,"Cleveland County, North Carolina",2018,97159
1913,0500000US37047,42.0,"Columbus County, North Carolina",2018,56293
1914,0500000US37049,36.6,"Craven County, North Carolina",2018,103082
1915,0500000US37051,31.2,"Cumberland County, North Carolina",2018,332106
1916,0500000US37053,42.9,"Currituck County, North Carolina",2018,25796
1917,0500000US37055,46.1,"Dare County, North Carolina",2018,35741
1918,0500000US37057,42.3,"Davidson County, North Carolina",2018,164664
1919,0500000US37059,45.0,"Davie County, North Carolina",2018,41991
1920,0500000US37061,40.6,"Duplin County, North Carolina",2018,59062
1921,0500000US37063,35.2,"Durham County, North Carolina",2018,306457
1922,0500000US37065,41.0,"Edgecombe County, North Carolina",2018,53332
1923,0500000US37067,38.3,"Forsyth County, North Carolina",2018,371573
1924,0500000US37069,41.3,"Franklin County, North Carolina",2018,64902
1925,0500000US37071,40.1,"Gaston County, North Carolina",2018,216585
1926,0500000US37073,45.7,"Gates County, North Carolina",2018,11563
1927,0500000US37075,46.0,"Graham County, North Carolina",2018,8557
1928,0500000US37077,42.6,"Granville County, North Carolina",2018,58874
1929,0500000US37079,41.2,"Greene County, North Carolina",2018,21008
1930,0500000US37081,37.1,"Guilford County, North Carolina",2018,523582
1931,0500000US37083,43.1,"Halifax County, North Carolina",2018,51737
1932,0500000US37085,34.2,"Harnett County, North Carolina",2018,130361
1933,0500000US37087,47.6,"Haywood County, North Carolina",2018,60433
1934,0500000US37089,47.1,"Henderson County, North Carolina",2018,113625
1935,0500000US37091,42.1,"Hertford County, North Carolina",2018,24153
1936,0500000US37093,32.5,"Hoke County, North Carolina",2018,53239
1937,0500000US37095,40.0,"Hyde County, North Carolina",2018,5393
1938,0500000US37097,40.4,"Iredell County, North Carolina",2018,172525
1939,0500000US37099,37.5,"Jackson County, North Carolina",2018,42256
1940,0500000US37101,38.1,"Johnston County, North Carolina",2018,191172
1941,0500000US37103,47.2,"Jones County, North Carolina",2018,9695
1942,0500000US37105,38.2,"Lee County, North Carolina",2018,60125
1943,0500000US37107,42.2,"Lenoir County, North Carolina",2018,57227
1944,0500000US37109,43.2,"Lincoln County, North Carolina",2018,81441
1945,0500000US37111,43.6,"McDowell County, North Carolina",2018,45109
1946,0500000US37113,49.8,"Macon County, North Carolina",2018,34410
1947,0500000US37115,44.0,"Madison County, North Carolina",2018,21405
1948,0500000US37117,46.1,"Martin County, North Carolina",2018,23054
1949,0500000US37119,35.0,"Mecklenburg County, North Carolina",2018,1054314
1950,0500000US37121,47.1,"Mitchell County, North Carolina",2018,15040
1951,0500000US37123,43.3,"Montgomery County, North Carolina",2018,27338
1952,0500000US37125,44.5,"Moore County, North Carolina",2018,95629
1953,0500000US37127,41.4,"Nash County, North Carolina",2018,94003
1954,0500000US37129,38.7,"New Hanover County, North Carolina",2018,224231
1955,0500000US37131,49.0,"Northampton County, North Carolina",2018,20186
1956,0500000US37133,26.2,"Onslow County, North Carolina",2018,193912
1957,0500000US37135,34.7,"Orange County, North Carolina",2018,142938
1958,0500000US37137,52.1,"Pamlico County, North Carolina",2018,12742
1959,0500000US37139,38.2,"Pasquotank County, North Carolina",2018,39479
1960,0500000US37141,42.9,"Pender County, North Carolina",2018,59020
1961,0500000US37143,49.6,"Perquimans County, North Carolina",2018,13459
1962,0500000US37145,43.2,"Person County, North Carolina",2018,39305
1963,0500000US37147,32.2,"Pitt County, North Carolina",2018,177372
1964,0500000US37149,52.4,"Polk County, North Carolina",2018,20458
1965,0500000US37151,41.5,"Randolph County, North Carolina",2018,142958
1966,0500000US37153,40.5,"Richmond County, North Carolina",2018,45189
1967,0500000US37155,36.4,"Robeson County, North Carolina",2018,133442
1968,0500000US37157,44.5,"Rockingham County, North Carolina",2018,91270
1969,0500000US37159,40.2,"Rowan County, North Carolina",2018,139605
1970,0500000US37161,44.7,"Rutherford County, North Carolina",2018,66532
1971,0500000US37163,40.3,"Sampson County, North Carolina",2018,63561
1972,0500000US37165,39.4,"Scotland County, North Carolina",2018,35262
1973,0500000US37167,42.3,"Stanly County, North Carolina",2018,61114
1974,0500000US37169,46.0,"Stokes County, North Carolina",2018,45905
1975,0500000US37171,43.8,"Surry County, North Carolina",2018,72099
1976,0500000US37173,41.4,"Swain County, North Carolina",2018,14254
1977,0500000US37175,50.7,"Transylvania County, North Carolina",2018,33513
1978,0500000US37177,49.2,"Tyrrell County, North Carolina",2018,4119
1979,0500000US37179,38.0,"Union County, North Carolina",2018,226694
1980,0500000US37181,40.7,"Vance County, North Carolina",2018,44482
1981,0500000US37183,36.0,"Wake County, North Carolina",2018,1046558
1982,0500000US37185,47.6,"Warren County, North Carolina",2018,20033
1983,0500000US37187,45.5,"Washington County, North Carolina",2018,12156
1984,0500000US37189,31.2,"Watauga County, North Carolina",2018,54117
1985,0500000US37191,37.6,"Wayne County, North Carolina",2018,124002
1986,0500000US37193,44.5,"Wilkes County, North Carolina",2018,68460
1987,0500000US37195,40.6,"Wilson County, North Carolina",2018,81336
1988,0500000US37197,44.1,"Yadkin County, North Carolina",2018,37665
1989,0500000US37199,47.4,"Yancey County, North Carolina",2018,17667
1990,0500000US38001,46.1,"Adams County, North Dakota",2018,2351
1991,0500000US38003,44.9,"Barnes County, North Dakota",2018,10836
1992,0500000US38005,30.5,"Benson County, North Dakota",2018,6886
1993,0500000US38007,40.6,"Billings County, North Dakota",2018,946
1994,0500000US38009,45.1,"Bottineau County, North Dakota",2018,6589
1995,0500000US38011,41.4,"Bowman County, North Dakota",2018,3195
1996,0500000US38013,34.6,"Burke County, North Dakota",2018,2213
1997,0500000US38015,36.9,"Burleigh County, North Dakota",2018,93737
1998,0500000US38017,32.2,"Cass County, North Dakota",2018,174202
1999,0500000US38019,49.9,"Cavalier County, North Dakota",2018,3824
2000,0500000US38021,43.1,"Dickey County, North Dakota",2018,4970
2001,0500000US38023,54.0,"Divide County, North Dakota",2018,2369
2002,0500000US38025,38.8,"Dunn County, North Dakota",2018,4387
2003,0500000US38027,44.0,"Eddy County, North Dakota",2018,2313
2004,0500000US38029,52.6,"Emmons County, North Dakota",2018,3352
2005,0500000US38031,45.6,"Foster County, North Dakota",2018,3290
2006,0500000US38033,44.6,"Golden Valley County, North Dakota",2018,1882
2007,0500000US38035,29.5,"Grand Forks County, North Dakota",2018,70400
2008,0500000US38037,51.9,"Grant County, North Dakota",2018,2380
2009,0500000US38039,50.2,"Griggs County, North Dakota",2018,2266
2010,0500000US38041,45.1,"Hettinger County, North Dakota",2018,2576
2011,0500000US38043,45.2,"Kidder County, North Dakota",2018,2460
2012,0500000US38045,48.4,"LaMoure County, North Dakota",2018,4100
2013,0500000US38047,52.6,"Logan County, North Dakota",2018,1927
2014,0500000US38049,42.8,"McHenry County, North Dakota",2018,5927
2015,0500000US38051,53.5,"McIntosh County, North Dakota",2018,2654
2016,0500000US38053,30.7,"McKenzie County, North Dakota",2018,12536
2017,0500000US38055,46.1,"McLean County, North Dakota",2018,9608
2018,0500000US38057,43.9,"Mercer County, North Dakota",2018,8570
2019,0500000US38059,37.7,"Morton County, North Dakota",2018,30544
2020,0500000US38061,33.5,"Mountrail County, North Dakota",2018,10152
2021,0500000US38063,52.9,"Nelson County, North Dakota",2018,2920
2022,0500000US38065,50.0,"Oliver County, North Dakota",2018,1837
2023,0500000US38067,47.9,"Pembina County, North Dakota",2018,7016
2024,0500000US38069,45.8,"Pierce County, North Dakota",2018,4210
2025,0500000US38071,41.6,"Ramsey County, North Dakota",2018,11557
2026,0500000US38073,46.4,"Ransom County, North Dakota",2018,5361
2027,0500000US38075,41.0,"Renville County, North Dakota",2018,2495
2028,0500000US38077,37.8,"Richland County, North Dakota",2018,16288
2029,0500000US38079,30.8,"Rolette County, North Dakota",2018,14603
2030,0500000US38081,45.1,"Sargent County, North Dakota",2018,3883
