StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,EnrollmentTotal,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,107,Weekly,5/2/21,5/8/21,In-person,,,,"90.65% FaceToFace, 0% Hybrid, 9.35% Distance",,,,97,0,10,,
North Dakota,ND,School,No,Alexander High School,Regular school,3.80176E+11,2700203153,Alexander 2,Regular local school district,3801760,27002,107,Weekly,5/9/21,5/15/21,In-person,,,,"90.65% FaceToFace, 0% Hybrid, 9.35% Distance",,,,97,0,10,,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,72,Weekly,9/13/20,9/19/20,In-person,,,,"98.61% FaceToFace, 0% Hybrid, 1.39% Distance",,,,71,0,1,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,72,Weekly,9/20/20,9/26/20,In-person,,,,"98.61% FaceToFace, 0% Hybrid, 1.39% Distance",,,,71,0,1,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,9/27/20,10/3/20,In-person,,,,"98.63% FaceToFace, 0% Hybrid, 1.37% Distance",,,,72,0,1,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,72,Weekly,10/4/20,10/10/20,In-person,,,,"98.61% FaceToFace, 0% Hybrid, 1.39% Distance",,,,71,0,1,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,72,Weekly,10/11/20,10/17/20,In-person,,,,"95.83% FaceToFace, 0% Hybrid, 4.17% Distance",,,,69,0,3,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,72,Weekly,10/18/20,10/24/20,In-person,,,,"95.83% FaceToFace, 0% Hybrid, 4.17% Distance",,,,69,0,3,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,10/25/20,10/31/20,In-person,,,,"97.26% FaceToFace, 0% Hybrid, 2.74% Distance",,,,71,0,2,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,11/1/20,11/7/20,In-person,,,,"97.26% FaceToFace, 0% Hybrid, 2.74% Distance",,,,71,0,2,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,11/8/20,11/14/20,In-person,,,,"93.15% FaceToFace, 0% Hybrid, 6.85% Distance",,,,68,0,5,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,11/15/20,11/21/20,In-person,,,,"95.89% FaceToFace, 0% Hybrid, 4.11% Distance",,,,70,0,3,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,11/22/20,11/28/20,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,73,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,11/29/20,12/5/20,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,73,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,12/6/20,12/12/20,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,73,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,12/13/20,12/19/20,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,73,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,12/20/20,12/26/20,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,73,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,73,Weekly,12/27/20,1/2/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,73,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,74,Weekly,1/3/21,1/9/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,74,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,1/10/21,1/16/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,1/17/21,1/23/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,1/24/21,1/30/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,1/31/21,2/6/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,2/7/21,2/13/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,2/14/21,2/20/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,2/21/21,2/27/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,2/28/21,3/6/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,3/7/21,3/13/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,3/14/21,3/20/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,3/21/21,3/27/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
North Dakota,ND,School,No,Anamoose Elementary School,Regular school,3.80195E+11,2501403891,Anamoose 14,Regular local school district,3801950,25014,75,Weekly,3/28/21,4/3/21,In-person,,,,"100% FaceToFace, 0% Hybrid, 0% Distance",,,,75,0,0,20,
