,poverty_rate,per_capita_income_2007,year,fips
1465,15.4,42473.0,2007,28081.0
1466,42.4,24568.0,2007,28083.0
1467,18.4,36726.0,2007,28085.0
1468,21.3,35016.0,2007,28087.0
1469,12.7,59278.0,2007,28089.0
1470,23.6,30948.0,2007,28091.0
1471,22.5,32660.0,2007,28093.0
1472,18.4,35083.0,2007,28095.0
1473,22.9,30750.0,2007,28097.0
1474,22.5,31036.0,2007,28099.0
1475,17.2,35076.0,2007,28101.0
1476,32.8,24425.0,2007,28103.0
1477,31.4,31688.0,2007,28105.0
1478,28.5,32514.0,2007,28107.0
1479,19.0,37380.0,2007,28109.0
1480,19.4,35160.0,2007,28111.0
1481,27.0,27245.0,2007,28113.0
1482,16.2,38163.0,2007,28115.0
1483,17.9,32781.0,2007,28117.0
1484,36.5,24680.0,2007,28119.0
1485,9.4,53561.0,2007,28121.0
1486,20.5,32297.0,2007,28123.0
1487,37.6,25470.0,2007,28125.0
1488,21.7,32687.0,2007,28127.0
1489,19.1,35037.0,2007,28129.0
1490,17.9,39842.0,2007,28131.0
1491,38.5,26565.0,2007,28133.0
1492,29.3,26202.0,2007,28135.0
1493,15.8,40478.0,2007,28137.0
1494,19.5,31716.0,2007,28139.0
1495,17.8,33123.0,2007,28141.0
1496,25.4,29894.0,2007,28143.0
1497,14.4,37802.0,2007,28145.0
1498,25.6,28991.0,2007,28147.0
1499,19.2,40263.0,2007,28149.0
1500,32.0,28678.0,2007,28151.0
1501,23.3,32078.0,2007,28153.0
1502,19.8,33602.0,2007,28155.0
1503,37.9,24509.0,2007,28157.0
1504,21.5,33633.0,2007,28159.0
1505,24.8,31485.0,2007,28161.0
1506,30.0,29461.0,2007,28163.0
1508,24.6,31676.0,2007,29001.0
1509,8.4,48354.0,2007,29003.0
1510,14.0,38114.0,2007,29005.0
1511,19.1,37945.0,2007,29007.0
1512,17.3,34749.0,2007,29009.0
1513,17.2,35845.0,2007,29011.0
1514,15.9,37981.0,2007,29013.0
1515,18.6,31140.0,2007,29015.0
1516,15.8,35372.0,2007,29017.0
1517,16.0,44936.0,2007,29019.0
1518,15.2,39638.0,2007,29021.0
1519,18.7,32364.0,2007,29023.0
1520,14.5,37973.0,2007,29025.0
1521,12.4,45255.0,2007,29027.0
1522,13.5,42191.0,2007,29029.0
1523,12.8,45262.0,2007,29031.0
1524,16.0,36209.0,2007,29033.0
1525,23.7,26947.0,2007,29035.0
1526,7.5,61025.0,2007,29037.0
1527,20.0,32229.0,2007,29039.0
1528,13.5,37754.0,2007,29041.0
1529,10.4,47431.0,2007,29043.0
1530,14.2,35538.0,2007,29045.0
1531,7.1,58287.0,2007,29047.0
1532,9.3,49390.0,2007,29049.0
1533,10.9,49033.0,2007,29051.0
1534,12.7,42073.0,2007,29053.0
1535,18.2,34155.0,2007,29055.0
1536,16.4,33653.0,2007,29057.0
1537,15.3,32713.0,2007,29059.0
1538,16.6,35677.0,2007,29061.0
1539,16.0,44823.0,2007,29063.0
1540,19.4,32648.0,2007,29065.0
1541,19.4,30173.0,2007,29067.0
1542,21.8,30615.0,2007,29069.0
1543,9.5,50717.0,2007,29071.0
1544,11.4,40166.0,2007,29073.0
1545,12.1,35656.0,2007,29075.0
1546,13.7,41133.0,2007,29077.0
1547,17.8,32596.0,2007,29079.0
1548,17.5,33549.0,2007,29081.0
1549,16.8,34908.0,2007,29083.0
1550,19.1,28840.0,2007,29085.0
1551,14.6,35835.0,2007,29087.0
1552,16.0,40483.0,2007,29089.0
1553,20.7,31758.0,2007,29091.0
1554,20.2,30490.0,2007,29093.0
1555,15.0,44356.0,2007,29095.0
1556,16.8,37055.0,2007,29097.0
1557,9.1,56755.0,2007,29099.0
1558,15.2,44191.0,2007,29101.0
1559,17.7,35168.0,2007,29103.0
1560,14.7,37282.0,2007,29105.0
1561,13.1,43739.0,2007,29107.0
1562,18.3,36903.0,2007,29109.0
1563,17.6,36970.0,2007,29111.0
1564,9.4,54938.0,2007,29113.0
1565,17.3,33485.0,2007,29115.0
1566,17.6,37266.0,2007,29117.0
1567,19.0,33445.0,2007,29119.0
1568,13.5,35480.0,2007,29121.0
1569,16.5,31312.0,2007,29123.0
1570,15.4,36693.0,2007,29125.0
1571,13.8,37592.0,2007,29127.0
1572,15.3,34133.0,2007,29129.0
1573,15.7,36501.0,2007,29131.0
1574,28.6,27670.0,2007,29133.0
1575,13.2,43726.0,2007,29135.0
1576,13.8,36474.0,2007,29137.0
1577,14.8,40298.0,2007,29139.0
1578,18.3,36367.0,2007,29141.0
1579,26.3,32039.0,2007,29143.0
1580,16.8,40999.0,2007,29145.0
1581,16.8,38460.0,2007,29147.0
1582,25.0,27473.0,2007,29149.0
1583,10.2,46542.0,2007,29151.0
1584,22.0,29663.0,2007,29153.0
1585,31.2,26312.0,2007,29155.0
1586,10.5,44053.0,2007,29157.0
1587,13.3,36899.0,2007,29159.0
1588,16.5,36318.0,2007,29161.0
1589,18.2,40079.0,2007,29163.0
1590,6.2,64387.0,2007,29165.0
1591,17.3,35160.0,2007,29167.0
1592,13.9,42011.0,2007,29169.0
1593,18.6,30791.0,2007,29171.0
1594,10.8,42081.0,2007,29173.0
1595,16.9,36556.0,2007,29175.0
1596,9.0,50761.0,2007,29177.0
1597,22.1,29820.0,2007,29179.0
1598,23.9,27961.0,2007,29181.0
1599,4.6,67611.0,2007,29183.0
1600,21.7,30283.0,2007,29185.0
1601,11.4,47393.0,2007,29186.0
1602,16.4,36849.0,2007,29187.0
1603,8.6,56864.0,2007,29189.0
1604,17.1,37265.0,2007,29195.0
1605,18.5,31250.0,2007,29197.0
1606,17.8,32677.0,2007,29199.0
1607,16.2,36970.0,2007,29201.0
1608,25.8,25322.0,2007,29203.0
1609,16.4,34060.0,2007,29205.0
1610,19.2,32337.0,2007,29207.0
1611,14.5,39630.0,2007,29209.0
1612,18.6,32936.0,2007,29211.0
1613,13.0,37468.0,2007,29213.0
1614,21.1,29587.0,2007,29215.0
1615,18.9,34320.0,2007,29217.0
1616,9.7,50986.0,2007,29219.0
1617,21.7,33197.0,2007,29221.0
1618,23.5,27931.0,2007,29223.0
1619,16.8,38319.0,2007,29225.0
1620,16.7,34017.0,2007,29227.0
1621,24.8,28332.0,2007,29229.0
1622,23.0,33698.0,2007,29510.0
1624,16.4,38427.0,2007,30001.0
1625,26.4,33004.0,2007,30003.0
1626,24.1,32331.0,2007,30005.0
1627,12.0,41121.0,2007,30007.0
1628,11.0,42454.0,2007,30009.0
1629,13.0,29464.0,2007,30011.0
1630,14.0,41999.0,2007,30013.0
1631,18.1,37229.0,2007,30015.0
1632,14.3,36296.0,2007,30017.0
1633,12.8,33137.0,2007,30019.0
1634,12.2,43678.0,2007,30021.0
1635,19.6,32102.0,2007,30023.0
1636,9.3,42408.0,2007,30025.0
1637,15.2,37259.0,2007,30027.0
1638,12.5,45122.0,2007,30029.0
1639,12.1,50511.0,2007,30031.0
1640,13.5,32694.0,2007,30033.0
1641,26.6,36054.0,2007,30035.0
1642,22.0,32077.0,2007,30037.0
1643,14.1,35436.0,2007,30039.0
1644,19.1,39155.0,2007,30041.0
1645,11.1,54719.0,2007,30043.0
1646,15.7,35732.0,2007,30045.0
1647,21.3,34732.0,2007,30047.0
1648,10.5,46647.0,2007,30049.0
1649,16.1,36391.0,2007,30051.0
1650,17.5,33680.0,2007,30053.0
1651,11.8,38535.0,2007,30055.0
1652,11.2,40949.0,2007,30057.0
1653,16.1,33305.0,2007,30059.0
1654,17.2,34314.0,2007,30061.0
1655,16.3,42598.0,2007,30063.0
1656,19.0,32919.0,2007,30065.0
1657,11.4,40173.0,2007,30067.0
1658,18.8,28254.0,2007,30069.0
1659,16.7,33798.0,2007,30071.0
1660,18.4,35300.0,2007,30073.0
1661,13.9,31461.0,2007,30075.0
1662,16.3,37027.0,2007,30077.0
1663,13.1,32857.0,2007,30079.0
1664,12.4,42450.0,2007,30081.0
1665,11.3,49168.0,2007,30083.0
1666,30.3,29744.0,2007,30085.0
1667,19.0,44948.0,2007,30087.0
1668,16.4,31932.0,2007,30089.0
1669,13.9,35395.0,2007,30091.0
1670,15.3,40053.0,2007,30093.0
1671,9.7,51722.0,2007,30095.0
1672,9.4,42229.0,2007,30097.0
1673,12.9,38290.0,2007,30099.0
1674,14.4,37959.0,2007,30101.0
1675,13.3,36193.0,2007,30103.0
1676,14.8,37019.0,2007,30105.0
1677,19.0,28654.0,2007,30107.0
1678,13.0,35045.0,2007,30109.0
1679,9.7,47947.0,2007,30111.0
1681,11.6,41503.0,2007,31001.0
1682,14.1,36761.0,2007,31003.0
1683,11.3,34241.0,2007,31005.0
1684,13.5,37746.0,2007,31007.0
1685,17.6,30647.0,2007,31009.0
1686,9.5,37466.0,2007,31011.0
1687,12.9,47560.0,2007,31013.0
1688,13.8,29358.0,2007,31015.0
1689,12.7,34337.0,2007,31017.0
1690,10.6,46786.0,2007,31019.0
1691,11.8,40005.0,2007,31021.0
1692,9.3,42679.0,2007,31023.0
1693,6.4,57090.0,2007,31025.0
1694,9.2,42402.0,2007,31027.0
1695,10.4,39845.0,2007,31029.0
1696,12.6,35901.0,2007,31031.0
1697,10.6,45007.0,2007,31033.0
1698,10.5,41731.0,2007,31035.0
1699,10.9,42057.0,2007,31037.0
1700,9.3,41788.0,2007,31039.0
1701,12.4,38706.0,2007,31041.0
1702,11.8,44002.0,2007,31043.0
1703,18.2,34759.0,2007,31045.0
1704,11.6,41447.0,2007,31047.0
1705,11.1,38318.0,2007,31049.0
1706,10.3,39797.0,2007,31051.0
1707,12.6,42320.0,2007,31053.0
1708,12.0,50941.0,2007,31055.0
1709,15.4,32494.0,2007,31057.0
1710,11.7,41162.0,2007,31059.0
1711,14.5,34614.0,2007,31061.0
1712,13.6,38593.0,2007,31063.0
1713,14.5,35696.0,2007,31065.0
1714,11.6,42874.0,2007,31067.0
1715,15.6,32036.0,2007,31069.0
1716,14.2,32967.0,2007,31071.0
1717,8.8,43940.0,2007,31073.0
1718,10.9,36829.0,2007,31075.0
1719,14.3,34812.0,2007,31077.0
1720,11.5,43686.0,2007,31079.0
1721,8.0,49655.0,2007,31081.0
1722,13.0,36490.0,2007,31083.0
1723,14.9,33607.0,2007,31085.0
1724,14.5,33548.0,2007,31087.0
1725,13.6,37354.0,2007,31089.0
1726,9.2,36340.0,2007,31091.0
1727,11.5,41778.0,2007,31093.0
1728,10.8,39914.0,2007,31095.0
1729,11.1,42270.0,2007,31097.0
1730,9.8,46644.0,2007,31099.0
1731,11.6,36968.0,2007,31101.0
1732,16.5,31005.0,2007,31103.0
1733,12.5,37656.0,2007,31105.0
1734,14.9,34490.0,2007,31107.0
1735,10.9,49277.0,2007,31109.0
1736,12.2,44896.0,2007,31111.0
1737,10.6,40727.0,2007,31113.0
1738,15.1,29523.0,2007,31115.0
1739,12.8,37712.0,2007,31117.0
1740,11.6,40044.0,2007,31119.0
1741,9.2,41711.0,2007,31121.0
1742,16.4,36590.0,2007,31123.0
1743,12.1,38372.0,2007,31125.0
1744,13.3,41024.0,2007,31127.0
1745,11.7,32777.0,2007,31129.0
1746,9.4,45018.0,2007,31131.0
1747,13.1,40497.0,2007,31133.0
1748,11.4,40005.0,2007,31135.0
1749,10.1,43740.0,2007,31137.0
1750,11.2,41693.0,2007,31139.0
1751,8.9,48435.0,2007,31141.0
1752,7.8,45297.0,2007,31143.0
1753,11.3,38960.0,2007,31145.0
1754,13.4,36092.0,2007,31147.0
1755,18.0,32257.0,2007,31149.0
1756,9.4,45645.0,2007,31151.0
1757,6.2,63776.0,2007,31153.0
1758,7.6,56163.0,2007,31155.0
1759,16.5,36673.0,2007,31157.0
1760,8.6,52419.0,2007,31159.0
1761,15.3,32630.0,2007,31161.0
1762,13.0,36038.0,2007,31163.0
1763,14.0,35668.0,2007,31165.0
1764,8.9,45394.0,2007,31167.0
1765,12.3,37416.0,2007,31169.0
1766,11.2,34072.0,2007,31171.0
1767,25.6,33338.0,2007,31173.0
1768,13.8,34631.0,2007,31175.0
1769,6.6,59657.0,2007,31177.0
1770,14.2,41572.0,2007,31179.0
1771,13.6,36424.0,2007,31181.0
1772,14.9,34173.0,2007,31183.0
1773,9.1,48369.0,2007,31185.0
1775,10.6,48810.0,2007,32001.0
1776,10.7,55960.0,2007,32003.0
1777,7.7,60983.0,2007,32005.0
1778,8.7,62801.0,2007,32007.0
1779,15.0,41828.0,2007,32009.0
1780,9.1,54107.0,2007,32011.0
1781,11.4,56875.0,2007,32013.0
1782,10.5,61466.0,2007,32015.0
1783,12.8,44450.0,2007,32017.0
1784,10.0,49981.0,2007,32019.0
1785,16.9,37390.0,2007,32021.0
1786,12.5,42348.0,2007,32023.0
1787,15.6,57230.0,2007,32027.0
1788,5.2,58363.0,2007,32029.0
1789,10.2,54524.0,2007,32031.0
1790,11.4,50934.0,2007,32033.0
1791,12.9,50884.0,2007,32510.0
1793,7.8,54469.0,2007,33001.0
1794,9.5,49111.0,2007,33003.0
1795,8.1,53870.0,2007,33005.0
1796,11.7,40857.0,2007,33007.0
1797,7.7,51857.0,2007,33009.0
1798,7.0,67355.0,2007,33011.0
1799,8.1,59437.0,2007,33013.0
1800,4.6,75054.0,2007,33015.0
1801,10.3,59382.0,2007,33017.0
1802,8.9,49836.0,2007,33019.0
1804,11.9,54340.0,2007,34001.0
1805,5.9,80063.0,2007,34003.0
1806,5.0,73083.0,2007,34005.0
1807,10.6,58541.0,2007,34007.0
1808,8.9,51356.0,2007,34009.0
1809,17.4,46482.0,2007,34011.0
1810,13.3,53319.0,2007,34013.0
1811,7.6,70119.0,2007,34015.0
1812,13.9,51247.0,2007,34017.0
1813,3.7,100089.0,2007,34019.0
1814,9.3,69139.0,2007,34021.0
1815,6.6,75069.0,2007,34023.0
1816,6.1,78173.0,2007,34025.0
1817,4.1,94556.0,2007,34027.0
1818,8.4,56243.0,2007,34029.0
1819,13.4,54207.0,2007,34031.0
1820,10.2,54588.0,2007,34033.0
1821,3.3,96792.0,2007,34035.0
1822,4.6,78713.0,2007,34037.0
1823,8.0,61587.0,2007,34039.0
1824,6.2,66237.0,2007,34041.0
1826,14.9,45147.0,2007,35001.0
1827,20.8,29559.0,2007,35003.0
1828,20.5,35221.0,2007,35005.0
1829,24.5,32664.0,2007,35006.0
1830,17.1,35852.0,2007,35007.0
1831,18.5,35243.0,2007,35009.0
1832,17.8,29321.0,2007,35011.0
1833,23.9,35267.0,2007,35013.0
1834,16.1,42169.0,2007,35015.0
1835,17.7,33841.0,2007,35017.0
1836,25.5,26929.0,2007,35019.0
1837,13.6,30111.0,2007,35021.0
1838,24.0,28703.0,2007,35023.0
1839,18.6,40962.0,2007,35025.0
1840,14.0,40669.0,2007,35027.0
1841,3.1,101098.0,2007,35028.0
1842,32.5,25880.0,2007,35029.0
1843,26.5,33475.0,2007,35031.0
1844,22.4,28271.0,2007,35033.0
1845,20.4,36350.0,2007,35035.0
1846,23.5,26192.0,2007,35037.0
1847,21.2,37260.0,2007,35039.0
1848,24.4,29857.0,2007,35041.0
1849,10.3,54705.0,2007,35043.0
1850,18.4,43245.0,2007,35045.0
1851,24.5,31172.0,2007,35047.0
1852,15.0,51601.0,2007,35049.0
1853,23.9,23387.0,2007,35051.0
1854,30.4,30225.0,2007,35053.0
1855,17.6,33409.0,2007,35055.0
1856,22.7,34657.0,2007,35057.0
1857,16.8,36651.0,2007,35059.0
1858,15.7,38862.0,2007,35061.0
1860,11.7,52831.0,2007,36001.0
1861,16.7,37954.0,2007,36003.0
1862,27.1,34031.0,2007,36005.0
1863,14.5,43399.0,2007,36007.0
1864,15.8,40830.0,2007,36009.0
1865,12.7,45105.0,2007,36011.0
1866,15.1,38926.0,2007,36013.0
1867,16.0,40891.0,2007,36015.0
1868,12.4,43083.0,2007,36017.0
1869,13.2,45462.0,2007,36019.0
1870,10.0,53214.0,2007,36021.0
1871,14.8,40770.0,2007,36023.0
1872,14.2,41862.0,2007,36025.0
1873,8.7,65847.0,2007,36027.0
1874,13.7,45129.0,2007,36029.0
1875,12.4,43132.0,2007,36031.0
1876,15.6,39199.0,2007,36033.0
1877,15.9,40259.0,2007,36035.0
1878,11.9,48499.0,2007,36037.0
1879,12.6,44966.0,2007,36039.0
1880,13.1,42188.0,2007,36041.0
1881,12.3,38732.0,2007,36043.0
1882,14.7,42316.0,2007,36045.0
1883,21.9,41304.0,2007,36047.0
1884,15.1,41587.0,2007,36049.0
1885,12.8,49927.0,2007,36051.0
1886,11.0,50924.0,2007,36053.0
1887,13.3,50050.0,2007,36055.0
1888,11.0,41869.0,2007,36057.0
1889,4.7,89360.0,2007,36059.0
1890,17.7,63704.0,2007,36061.0
1891,11.9,44064.0,2007,36063.0
1892,14.5,44082.0,2007,36065.0
1893,12.8,48807.0,2007,36067.0
1894,9.5,54107.0,2007,36069.0
1895,10.5,64799.0,2007,36071.0
1896,13.4,43029.0,2007,36073.0
1897,13.8,44854.0,2007,36075.0
1898,15.7,42572.0,2007,36077.0
1899,6.7,84622.0,2007,36079.0
1900,12.2,52944.0,2007,36081.0
1901,10.6,50840.0,2007,36083.0
1902,10.1,66384.0,2007,36085.0
1903,8.8,80620.0,2007,36087.0
1904,15.9,39035.0,2007,36089.0
1905,6.9,62607.0,2007,36091.0
1906,11.1,53182.0,2007,36093.0
1907,12.7,44524.0,2007,36095.0
1908,11.4,44511.0,2007,36097.0
1909,12.1,43440.0,2007,36099.0
1910,15.0,41519.0,2007,36101.0
1911,5.3,82961.0,2007,36103.0
1912,14.2,45555.0,2007,36105.0
1913,10.3,49235.0,2007,36107.0
1914,19.2,44379.0,2007,36109.0
1915,11.2,55589.0,2007,36111.0
1916,9.7,47043.0,2007,36113.0
1917,11.6,44043.0,2007,36115.0
1918,11.3,51853.0,2007,36117.0
1919,7.7,77097.0,2007,36119.0
1920,9.6,49050.0,2007,36121.0
1921,15.8,40924.0,2007,36123.0
1923,13.0,41922.0,2007,37001.0
1924,11.8,42197.0,2007,37003.0
1925,16.7,32949.0,2007,37005.0
1926,21.3,33777.0,2007,37007.0
1927,15.2,35288.0,2007,37009.0
1928,17.6,36068.0,2007,37011.0
1929,16.6,37343.0,2007,37013.0
1930,26.0,28531.0,2007,37015.0
1931,23.3,32376.0,2007,37017.0
1932,13.8,41891.0,2007,37019.0
1933,14.0,43405.0,2007,37021.0
1934,16.0,37320.0,2007,37023.0
1935,11.1,51927.0,2007,37025.0
1936,13.6,39178.0,2007,37027.0
1937,8.3,55089.0,2007,37029.0
1938,10.7,47064.0,2007,37031.0
1939,15.8,37763.0,2007,37033.0
1940,11.1,43618.0,2007,37035.0
1941,11.3,53164.0,2007,37037.0
1942,17.4,35221.0,2007,37039.0
1943,17.3,36575.0,2007,37041.0
1944,14.2,37419.0,2007,37043.0
1945,19.8,37411.0,2007,37045.0
1946,20.7,32728.0,2007,37047.0
1947,13.9,44227.0,2007,37049.0
1948,17.2,42683.0,2007,37051.0
1949,10.1,52893.0,2007,37053.0
1950,9.2,51748.0,2007,37055.0
1951,15.1,43663.0,2007,37057.0
1952,9.3,49742.0,2007,37059.0
1953,19.4,35040.0,2007,37061.0
1954,15.9,47885.0,2007,37063.0
1955,22.1,34434.0,2007,37065.0
1956,14.1,46561.0,2007,37067.0
1957,14.0,44683.0,2007,37069.0
1958,14.8,42292.0,2007,37071.0
1959,15.7,43925.0,2007,37073.0
1960,22.2,32449.0,2007,37075.0
1961,13.2,44923.0,2007,37077.0
1962,21.7,35977.0,2007,37079.0
1963,15.5,46510.0,2007,37081.0
1964,25.9,29236.0,2007,37083.0
1965,17.0,39649.0,2007,37085.0
1966,13.4,39872.0,2007,37087.0
1967,10.9,46872.0,2007,37089.0
1968,24.9,30549.0,2007,37091.0
1969,16.2,41452.0,2007,37093.0
1970,23.1,32449.0,2007,37095.0
1971,10.3,50500.0,2007,37097.0
1972,18.6,38955.0,2007,37099.0
1973,12.5,47773.0,2007,37101.0
1974,17.3,37870.0,2007,37103.0
1975,14.3,44038.0,2007,37105.0
1976,22.2,32731.0,2007,37107.0
1977,10.5,49250.0,2007,37109.0
1978,14.7,36384.0,2007,37111.0
1979,14.7,39272.0,2007,37113.0
1980,16.2,37691.0,2007,37115.0
1981,19.8,32920.0,2007,37117.0
1982,11.0,56114.0,2007,37119.0
1983,15.8,36239.0,2007,37121.0
1984,16.9,36102.0,2007,37123.0
1985,10.2,50342.0,2007,37125.0
1986,14.6,45288.0,2007,37127.0
1987,13.7,48106.0,2007,37129.0
1988,21.4,34008.0,2007,37131.0
1989,14.2,41799.0,2007,37133.0
1990,14.2,55028.0,2007,37135.0
1991,14.3,40890.0,2007,37137.0
1992,18.2,39270.0,2007,37139.0
1993,12.8,45230.0,2007,37141.0
1994,15.9,39108.0,2007,37143.0
1995,16.3,42140.0,2007,37145.0
1996,22.5,38632.0,2007,37147.0
1997,11.5,43116.0,2007,37149.0
1998,16.8,38475.0,2007,37151.0
1999,20.6,31944.0,2007,37153.0
2000,28.6,31006.0,2007,37155.0
2001,15.1,39413.0,2007,37157.0
2002,12.3,46071.0,2007,37159.0
2003,16.4,35760.0,2007,37161.0
2004,20.6,34516.0,2007,37163.0
2005,25.5,33025.0,2007,37165.0
2006,13.8,40245.0,2007,37167.0
2007,11.0,45523.0,2007,37169.0
2008,17.5,36652.0,2007,37171.0
2009,17.3,35940.0,2007,37173.0
2010,12.9,42312.0,2007,37175.0
2011,25.1,30287.0,2007,37177.0
2012,7.9,60612.0,2007,37179.0
2013,22.4,33525.0,2007,37181.0
2014,8.5,61706.0,2007,37183.0
2015,24.5,30267.0,2007,37185.0
2016,23.6,32831.0,2007,37187.0
2017,18.6,37949.0,2007,37189.0
2018,17.3,39955.0,2007,37191.0
2019,15.1,38135.0,2007,37193.0
2020,17.8,38500.0,2007,37195.0
2021,15.5,41132.0,2007,37197.0
2022,15.5,35913.0,2007,37199.0
2024,10.2,36100.0,2007,38001.0
2025,10.5,39387.0,2007,38003.0
2026,27.4,30030.0,2007,38005.0
2027,11.4,44819.0,2007,38007.0
2028,11.0,38751.0,2007,38009.0
2029,8.3,44510.0,2007,38011.0
2030,11.4,38162.0,2007,38013.0
2031,7.8,52122.0,2007,38015.0
2032,11.5,44747.0,2007,38017.0
2033,10.4,39134.0,2007,38019.0
2034,13.5,39811.0,2007,38021.0
2035,11.9,36651.0,2007,38023.0
2036,13.5,37632.0,2007,38025.0
2037,10.9,35347.0,2007,38027.0
2038,14.0,31833.0,2007,38029.0
2039,8.6,41954.0,2007,38031.0
2040,14.1,36502.0,2007,38033.0
2041,15.5,43541.0,2007,38035.0
2042,17.4,30880.0,2007,38037.0
2043,10.6,36410.0,2007,38039.0
2044,12.5,35422.0,2007,38041.0
2045,15.2,31981.0,2007,38043.0
2046,10.8,44181.0,2007,38045.0
2047,13.4,33796.0,2007,38047.0
2048,14.8,36053.0,2007,38049.0
2049,14.3,32245.0,2007,38051.0
2050,13.8,41333.0,2007,38053.0
2051,10.4,44421.0,2007,38055.0
2052,7.7,57841.0,2007,38057.0
2053,9.1,46265.0,2007,38059.0
2054,15.9,35981.0,2007,38061.0
2055,10.8,35093.0,2007,38063.0
2056,10.2,49069.0,2007,38065.0
2057,8.7,42646.0,2007,38067.0
2058,12.8,31442.0,2007,38069.0
2059,13.3,41916.0,2007,38071.0
2060,8.3,47913.0,2007,38073.0
2061,9.0,42993.0,2007,38075.0
2062,10.1,44007.0,2007,38077.0
2063,29.8,30543.0,2007,38079.0
2064,7.0,50097.0,2007,38081.0
2065,18.3,28573.0,2007,38083.0
2066,32.7,28536.0,2007,38085.0
2067,12.2,30669.0,2007,38087.0
2068,11.0,43007.0,2007,38089.0
2069,7.4,45295.0,2007,38091.0
2070,11.4,41664.0,2007,38093.0
2071,11.6,37817.0,2007,38095.0
2072,9.7,48126.0,2007,38097.0
2073,10.6,42238.0,2007,38099.0
2074,9.9,45267.0,2007,38101.0
2075,12.3,38457.0,2007,38103.0
2076,10.2,48919.0,2007,38105.0
2078,19.6,36062.0,2007,39001.0
2079,14.5,43840.0,2007,39003.0
2080,10.0,46805.0,2007,39005.0
2081,15.5,40107.0,2007,39007.0
2082,29.4,33556.0,2007,39009.0
2083,7.2,51308.0,2007,39011.0
2084,15.3,35780.0,2007,39013.0
2085,13.6,43642.0,2007,39015.0
2086,11.9,53335.0,2007,39017.0
2087,11.5,43371.0,2007,39019.0
2088,11.0,47384.0,2007,39021.0
2089,15.5,43407.0,2007,39023.0
2090,9.0,54037.0,2007,39025.0
2091,13.0,47577.0,2007,39027.0
2092,15.1,39580.0,2007,39029.0
2093,12.8,38111.0,2007,39031.0
2094,12.8,40022.0,2007,39033.0
2095,15.7,44400.0,2007,39035.0
2096,9.1,46556.0,2007,39037.0
2097,9.5,47553.0,2007,39039.0
2098,4.5,81309.0,2007,39041.0
2099,11.1,48689.0,2007,39043.0
2100,8.9,58287.0,2007,39045.0
2101,13.6,41992.0,2007,39047.0
2102,16.2,48076.0,2007,39049.0
2103,8.1,50356.0,2007,39051.0
2104,23.1,36050.0,2007,39053.0
2105,5.4,68185.0,2007,39055.0
2106,9.2,55362.0,2007,39057.0
2107,15.5,35599.0,2007,39059.0
2108,13.0,48435.0,2007,39061.0
2109,8.9,49715.0,2007,39063.0
2110,15.0,41546.0,2007,39065.0
2111,17.0,36275.0,2007,39067.0
2112,8.1,49464.0,2007,39069.0
2113,14.1,40556.0,2007,39071.0
2114,16.0,39219.0,2007,39073.0
2115,10.7,43597.0,2007,39075.0
2116,11.1,46846.0,2007,39077.0
2117,17.2,36833.0,2007,39079.0
2118,16.9,37930.0,2007,39081.0
2119,11.3,44381.0,2007,39083.0
2120,6.8,55591.0,2007,39085.0
2121,21.9,32824.0,2007,39087.0
2122,11.0,53357.0,2007,39089.0
2123,12.1,48482.0,2007,39091.0
2124,11.2,50832.0,2007,39093.0
2125,16.9,44618.0,2007,39095.0
2126,10.1,52349.0,2007,39097.0
2127,16.6,39141.0,2007,39099.0
2128,14.6,42447.0,2007,39101.0
2129,6.7,61812.0,2007,39103.0
2130,19.8,33356.0,2007,39105.0
2131,8.4,48788.0,2007,39107.0
2132,9.0,50392.0,2007,39109.0
2133,15.9,35762.0,2007,39111.0
2134,14.8,44131.0,2007,39113.0
2135,20.2,33087.0,2007,39115.0
2136,10.2,48900.0,2007,39117.0
2137,16.4,40447.0,2007,39119.0
2138,16.4,37043.0,2007,39121.0
2139,8.5,51067.0,2007,39123.0
2140,9.4,45541.0,2007,39125.0
2141,14.8,41463.0,2007,39127.0
2142,11.9,49408.0,2007,39129.0
2143,22.9,35434.0,2007,39131.0
2144,10.8,50629.0,2007,39133.0
2145,9.1,48323.0,2007,39135.0
2146,6.4,56101.0,2007,39137.0
2147,11.9,43320.0,2007,39139.0
2148,13.8,42660.0,2007,39141.0
2149,9.7,45888.0,2007,39143.0
2150,20.6,33044.0,2007,39145.0
2151,12.0,43712.0,2007,39147.0
2152,9.5,51841.0,2007,39149.0
2153,10.9,44950.0,2007,39151.0
2154,14.0,47575.0,2007,39153.0
2155,14.6,41829.0,2007,39155.0
2156,12.0,41138.0,2007,39157.0
2157,5.1,64094.0,2007,39159.0
2158,7.0,42208.0,2007,39161.0
2159,18.9,37627.0,2007,39163.0
2160,5.1,71178.0,2007,39165.0
2161,13.5,39502.0,2007,39167.0
2162,8.8,46928.0,2007,39169.0
2163,8.9,45377.0,2007,39171.0
2164,10.8,50857.0,2007,39173.0
2165,7.4,46926.0,2007,39175.0
2167,25.4,30668.0,2007,40001.0
2168,15.3,38470.0,2007,40003.0
2169,23.6,29810.0,2007,40005.0
2170,12.7,44529.0,2007,40007.0
2171,15.6,40947.0,2007,40009.0
2172,19.0,35117.0,2007,40011.0
2173,21.7,33584.0,2007,40013.0
2174,19.6,34378.0,2007,40015.0
