,poverty_rate,per_capita_income_2009,year,fips
750,16.0,38453.0,2009,18075.0
751,13.6,42204.0,2009,18077.0
752,15.8,41588.0,2009,18079.0
753,9.7,57634.0,2009,18081.0
754,17.8,37805.0,2009,18083.0
755,10.8,47152.0,2009,18085.0
756,13.2,45578.0,2009,18087.0
757,16.4,47054.0,2009,18089.0
758,14.5,46022.0,2009,18091.0
759,15.4,39398.0,2009,18093.0
760,14.7,41774.0,2009,18095.0
761,19.7,41201.0,2009,18097.0
762,13.6,46767.0,2009,18099.0
763,13.5,42825.0,2009,18101.0
764,17.0,39392.0,2009,18103.0
765,21.9,36061.0,2009,18105.0
766,13.6,47134.0,2009,18107.0
767,10.2,55411.0,2009,18109.0
768,11.0,47764.0,2009,18111.0
769,13.9,43350.0,2009,18113.0
770,10.2,49541.0,2009,18115.0
771,16.9,36620.0,2009,18117.0
772,14.3,41422.0,2009,18119.0
773,15.7,41011.0,2009,18121.0
774,12.0,44652.0,2009,18123.0
775,11.8,40452.0,2009,18125.0
776,7.6,60718.0,2009,18127.0
777,8.4,55517.0,2009,18129.0
778,13.1,44483.0,2009,18131.0
779,13.1,47394.0,2009,18133.0
780,17.5,37021.0,2009,18135.0
781,11.8,44179.0,2009,18137.0
782,13.6,43716.0,2009,18139.0
783,16.4,43544.0,2009,18141.0
784,16.6,38812.0,2009,18143.0
785,12.4,50611.0,2009,18145.0
786,10.0,49006.0,2009,18147.0
787,13.8,40369.0,2009,18149.0
788,13.6,45879.0,2009,18151.0
789,17.1,39091.0,2009,18153.0
790,17.2,41837.0,2009,18155.0
791,20.9,41917.0,2009,18157.0
792,9.1,52423.0,2009,18159.0
793,13.8,43630.0,2009,18161.0
794,15.2,42404.0,2009,18163.0
795,15.4,40164.0,2009,18165.0
796,20.9,37876.0,2009,18167.0
797,13.9,42076.0,2009,18169.0
798,8.8,50841.0,2009,18171.0
799,8.0,58436.0,2009,18173.0
800,15.5,40419.0,2009,18175.0
801,19.9,38909.0,2009,18177.0
802,9.3,48000.0,2009,18179.0
803,10.8,46495.0,2009,18181.0
804,8.0,48451.0,2009,18183.0
806,10.7,47553.0,2009,19001.0
807,12.4,38191.0,2009,19003.0
808,14.1,44119.0,2009,19005.0
809,19.3,33663.0,2009,19007.0
810,10.0,45280.0,2009,19009.0
811,7.9,56592.0,2009,19011.0
812,17.3,42753.0,2009,19013.0
813,8.2,51678.0,2009,19015.0
814,7.5,54482.0,2009,19017.0
815,10.9,51052.0,2009,19019.0
816,15.2,43864.0,2009,19021.0
817,10.3,50400.0,2009,19023.0
818,11.2,44833.0,2009,19025.0
819,9.8,46086.0,2009,19027.0
820,13.1,40358.0,2009,19029.0
821,7.9,52600.0,2009,19031.0
822,10.6,44494.0,2009,19033.0
823,9.7,44474.0,2009,19035.0
824,9.3,43990.0,2009,19037.0
825,12.0,42384.0,2009,19039.0
826,9.0,44294.0,2009,19041.0
827,11.3,43387.0,2009,19043.0
828,11.9,47020.0,2009,19045.0
829,12.3,42916.0,2009,19047.0
830,6.0,71854.0,2009,19049.0
831,14.9,42741.0,2009,19051.0
832,21.1,32242.0,2009,19053.0
833,9.3,48574.0,2009,19055.0
834,12.8,41273.0,2009,19057.0
835,8.4,50069.0,2009,19059.0
836,9.5,46894.0,2009,19061.0
837,11.3,42979.0,2009,19063.0
838,12.9,41809.0,2009,19065.0
839,12.6,43288.0,2009,19067.0
840,10.2,46082.0,2009,19069.0
841,10.4,45897.0,2009,19071.0
842,11.3,44476.0,2009,19073.0
843,6.3,55901.0,2009,19075.0
844,9.2,48626.0,2009,19077.0
845,9.2,46994.0,2009,19079.0
846,9.2,48040.0,2009,19081.0
847,9.8,44705.0,2009,19083.0
848,10.6,50368.0,2009,19085.0
849,15.8,43887.0,2009,19087.0
850,11.6,42421.0,2009,19089.0
851,10.1,46437.0,2009,19091.0
852,11.2,44892.0,2009,19093.0
853,7.6,52079.0,2009,19095.0
854,10.6,44567.0,2009,19097.0
855,10.0,48439.0,2009,19099.0
856,15.4,41523.0,2009,19101.0
857,16.6,48955.0,2009,19103.0
858,9.5,48254.0,2009,19105.0
859,12.1,42969.0,2009,19107.0
860,10.1,47812.0,2009,19109.0
861,14.9,40921.0,2009,19111.0
862,9.5,53700.0,2009,19113.0
863,10.9,45367.0,2009,19115.0
864,16.7,38122.0,2009,19117.0
865,8.0,48467.0,2009,19119.0
866,8.5,55607.0,2009,19121.0
867,13.0,45021.0,2009,19123.0
868,9.2,52221.0,2009,19125.0
869,12.6,45190.0,2009,19127.0
870,9.1,54646.0,2009,19129.0
871,9.0,46684.0,2009,19131.0
872,12.2,41072.0,2009,19133.0
873,12.9,41103.0,2009,19135.0
874,14.5,39430.0,2009,19137.0
875,12.0,48671.0,2009,19139.0
876,9.4,43292.0,2009,19141.0
877,9.2,42469.0,2009,19143.0
878,15.1,40692.0,2009,19145.0
879,11.0,43752.0,2009,19147.0
880,7.2,58440.0,2009,19149.0
881,10.5,45593.0,2009,19151.0
882,10.9,54948.0,2009,19153.0
883,13.1,45769.0,2009,19155.0
884,12.6,47337.0,2009,19157.0
885,15.6,35035.0,2009,19159.0
886,11.8,44135.0,2009,19161.0
887,12.5,50707.0,2009,19163.0
888,9.1,45177.0,2009,19165.0
889,7.1,50978.0,2009,19167.0
890,17.3,48165.0,2009,19169.0
891,10.5,45564.0,2009,19171.0
892,14.2,39727.0,2009,19173.0
893,14.2,41167.0,2009,19175.0
894,17.8,37544.0,2009,19177.0
895,16.7,39941.0,2009,19179.0
896,7.2,60253.0,2009,19181.0
897,10.9,49760.0,2009,19183.0
898,16.6,35092.0,2009,19185.0
899,15.0,40501.0,2009,19187.0
900,10.7,44608.0,2009,19189.0
901,10.0,48562.0,2009,19191.0
902,14.7,43820.0,2009,19193.0
903,9.2,49371.0,2009,19195.0
904,10.2,47130.0,2009,19197.0
906,16.2,38169.0,2009,20001.0
907,13.9,41040.0,2009,20003.0
908,15.0,43685.0,2009,20005.0
909,11.9,42319.0,2009,20007.0
910,14.0,42558.0,2009,20009.0
911,17.5,36113.0,2009,20011.0
912,16.0,38599.0,2009,20013.0
913,9.3,54165.0,2009,20015.0
914,14.6,38229.0,2009,20017.0
915,15.8,34874.0,2009,20019.0
916,18.4,35201.0,2009,20021.0
917,13.0,35478.0,2009,20023.0
918,12.6,40253.0,2009,20025.0
919,11.5,44454.0,2009,20027.0
920,14.2,36200.0,2009,20029.0
921,11.2,47358.0,2009,20031.0
922,10.3,36771.0,2009,20033.0
923,15.7,38100.0,2009,20035.0
924,19.5,34753.0,2009,20037.0
925,13.6,36964.0,2009,20039.0
926,9.9,44307.0,2009,20041.0
927,13.4,41404.0,2009,20043.0
928,21.7,44309.0,2009,20045.0
929,11.9,40617.0,2009,20047.0
930,19.3,31233.0,2009,20049.0
931,12.0,41631.0,2009,20051.0
932,12.0,42616.0,2009,20053.0
933,15.3,44364.0,2009,20055.0
934,14.4,46554.0,2009,20057.0
935,11.2,46584.0,2009,20059.0
936,11.4,44033.0,2009,20061.0
937,11.4,40025.0,2009,20063.0
938,12.4,41982.0,2009,20065.0
939,10.3,52963.0,2009,20067.0
940,9.1,47710.0,2009,20069.0
941,10.5,47657.0,2009,20071.0
942,17.0,36061.0,2009,20073.0
943,12.5,42589.0,2009,20075.0
944,14.4,38022.0,2009,20077.0
945,10.5,48312.0,2009,20079.0
946,10.9,51145.0,2009,20081.0
947,10.1,42816.0,2009,20083.0
948,10.9,48900.0,2009,20085.0
949,8.9,53799.0,2009,20087.0
950,12.8,37336.0,2009,20089.0
951,6.8,72006.0,2009,20091.0
952,12.2,48525.0,2009,20093.0
953,10.4,45307.0,2009,20095.0
954,12.8,40529.0,2009,20097.0
955,17.2,37653.0,2009,20099.0
956,9.6,42632.0,2009,20101.0
957,9.5,57691.0,2009,20103.0
958,12.9,36864.0,2009,20105.0
959,12.8,41597.0,2009,20107.0
960,10.3,41120.0,2009,20109.0
961,17.0,37321.0,2009,20111.0
962,9.0,49841.0,2009,20113.0
963,10.7,42039.0,2009,20115.0
964,11.7,43052.0,2009,20117.0
965,10.8,47697.0,2009,20119.0
966,9.1,57705.0,2009,20121.0
967,9.5,41771.0,2009,20123.0
968,17.4,35966.0,2009,20125.0
969,11.5,41524.0,2009,20127.0
970,10.5,49689.0,2009,20129.0
971,10.3,44280.0,2009,20131.0
972,18.6,37965.0,2009,20133.0
973,9.5,45651.0,2009,20135.0
974,12.7,38590.0,2009,20137.0
975,11.2,48656.0,2009,20139.0
976,13.7,34601.0,2009,20141.0
977,10.1,46743.0,2009,20143.0
978,14.4,41015.0,2009,20145.0
979,12.1,40247.0,2009,20147.0
980,9.1,54949.0,2009,20149.0
981,11.2,44479.0,2009,20151.0
982,13.6,37483.0,2009,20153.0
983,13.8,41536.0,2009,20155.0
984,12.1,36356.0,2009,20157.0
985,12.2,43617.0,2009,20159.0
986,26.3,40612.0,2009,20161.0
987,12.4,41699.0,2009,20163.0
988,12.5,39763.0,2009,20165.0
989,14.1,36730.0,2009,20167.0
990,12.8,43827.0,2009,20169.0
991,8.6,45882.0,2009,20171.0
992,13.5,48071.0,2009,20173.0
993,15.7,44868.0,2009,20175.0
994,16.6,46194.0,2009,20177.0
995,13.3,44323.0,2009,20179.0
996,16.0,38536.0,2009,20181.0
997,13.2,37860.0,2009,20183.0
998,14.9,38922.0,2009,20185.0
999,12.5,49090.0,2009,20187.0
1000,12.3,51913.0,2009,20189.0
1001,11.4,47091.0,2009,20191.0
1002,11.2,44836.0,2009,20193.0
1003,11.8,40457.0,2009,20195.0
1004,8.8,55341.0,2009,20197.0
1005,14.0,41741.0,2009,20199.0
1006,11.6,37302.0,2009,20201.0
1007,12.6,42344.0,2009,20203.0
1008,15.0,36419.0,2009,20205.0
1009,18.1,25245.0,2009,20207.0
1010,21.4,37341.0,2009,20209.0
1012,24.0,29200.0,2009,21001.0
1013,17.9,36563.0,2009,21003.0
1014,11.0,51486.0,2009,21005.0
1015,14.9,39995.0,2009,21007.0
1016,19.7,35993.0,2009,21009.0
1017,25.1,30574.0,2009,21011.0
1018,36.0,24501.0,2009,21013.0
1019,7.9,67994.0,2009,21015.0
1020,17.1,37966.0,2009,21017.0
1021,20.9,37496.0,2009,21019.0
1022,19.8,39687.0,2009,21021.0
1023,16.7,39141.0,2009,21023.0
1024,32.0,23863.0,2009,21025.0
1025,20.8,37074.0,2009,21027.0
1026,10.7,48344.0,2009,21029.0
1027,20.1,33499.0,2009,21031.0
1028,17.4,35252.0,2009,21033.0
1029,20.2,34947.0,2009,21035.0
1030,11.1,50033.0,2009,21037.0
1031,15.7,35853.0,2009,21039.0
1032,17.3,43862.0,2009,21041.0
1033,25.0,33888.0,2009,21043.0
1034,25.8,27247.0,2009,21045.0
1035,19.0,35785.0,2009,21047.0
1036,14.5,44908.0,2009,21049.0
1037,43.3,22255.0,2009,21051.0
1038,27.1,25776.0,2009,21053.0
1039,19.0,35330.0,2009,21055.0
1040,25.2,26913.0,2009,21057.0
1041,15.2,43031.0,2009,21059.0
1042,20.8,33550.0,2009,21061.0
1043,32.4,27486.0,2009,21063.0
1044,28.0,27765.0,2009,21065.0
1045,17.4,46386.0,2009,21067.0
1046,21.3,32258.0,2009,21069.0
1047,30.3,29725.0,2009,21071.0
1048,14.0,45619.0,2009,21073.0
1049,27.8,27524.0,2009,21075.0
1050,19.3,40603.0,2009,21077.0
1051,17.2,40210.0,2009,21079.0
1052,16.7,42814.0,2009,21081.0
1053,20.2,34550.0,2009,21083.0
1054,21.0,31936.0,2009,21085.0
1055,23.5,31189.0,2009,21087.0
1056,16.0,39382.0,2009,21089.0
1057,13.2,48464.0,2009,21091.0
1058,14.7,45358.0,2009,21093.0
1059,33.4,26356.0,2009,21095.0
1060,19.7,42415.0,2009,21097.0
1061,25.3,29989.0,2009,21099.0
1062,16.7,42438.0,2009,21101.0
1063,16.8,42733.0,2009,21103.0
1064,18.6,37045.0,2009,21105.0
1065,20.7,36518.0,2009,21107.0
1066,30.7,25634.0,2009,21109.0
1067,15.8,44516.0,2009,21111.0
1068,14.1,46940.0,2009,21113.0
1069,22.9,32063.0,2009,21115.0
1070,13.2,50957.0,2009,21117.0
1071,23.7,29375.0,2009,21119.0
1072,38.6,22493.0,2009,21121.0
1073,16.8,40679.0,2009,21123.0
1074,21.5,36664.0,2009,21125.0
1075,29.9,30855.0,2009,21127.0
1076,36.8,23791.0,2009,21129.0
1077,30.8,26767.0,2009,21131.0
1078,30.6,29835.0,2009,21133.0
1079,28.2,28349.0,2009,21135.0
1080,24.2,31306.0,2009,21137.0
1081,14.7,40921.0,2009,21139.0
1082,18.4,37329.0,2009,21141.0
1083,18.4,39417.0,2009,21143.0
1084,15.5,40976.0,2009,21145.0
1085,35.4,23163.0,2009,21147.0
1086,16.4,37766.0,2009,21149.0
1087,19.2,40241.0,2009,21151.0
1088,31.7,26815.0,2009,21153.0
1089,20.6,35609.0,2009,21155.0
1090,14.3,41891.0,2009,21157.0
1091,45.0,25825.0,2009,21159.0
1092,18.8,37987.0,2009,21161.0
1093,12.4,42922.0,2009,21163.0
1094,27.7,27241.0,2009,21165.0
1095,14.5,44256.0,2009,21167.0
1096,23.6,29626.0,2009,21169.0
1097,26.5,26650.0,2009,21171.0
1098,21.1,32964.0,2009,21173.0
1099,30.9,29473.0,2009,21175.0
1100,19.2,35163.0,2009,21177.0
1101,15.8,43498.0,2009,21179.0
1102,19.1,36910.0,2009,21181.0
1103,17.4,37965.0,2009,21183.0
1104,5.9,79353.0,2009,21185.0
1105,17.7,38605.0,2009,21187.0
1106,41.4,21177.0,2009,21189.0
1107,15.4,44195.0,2009,21191.0
1108,27.7,29660.0,2009,21193.0
1109,25.8,32258.0,2009,21195.0
1110,30.8,30954.0,2009,21197.0
1111,19.5,32038.0,2009,21199.0
1112,22.2,35050.0,2009,21201.0
1113,25.0,29654.0,2009,21203.0
1114,26.6,33081.0,2009,21205.0
1115,25.3,29421.0,2009,21207.0
1116,13.1,58595.0,2009,21209.0
1117,12.4,51439.0,2009,21211.0
1118,15.1,40357.0,2009,21213.0
1119,9.6,63218.0,2009,21215.0
1120,22.4,33601.0,2009,21217.0
1121,18.4,38678.0,2009,21219.0
1122,15.3,42967.0,2009,21221.0
1123,15.7,45767.0,2009,21223.0
1124,16.7,42252.0,2009,21225.0
1125,17.1,43316.0,2009,21227.0
1126,16.6,39742.0,2009,21229.0
1127,27.3,27210.0,2009,21231.0
1128,17.1,40803.0,2009,21233.0
1129,33.3,26145.0,2009,21235.0
1130,33.0,25203.0,2009,21237.0
1131,10.1,52126.0,2009,21239.0
1133,20.3,35583.0,2009,22001.0
1134,23.1,34506.0,2009,22003.0
1135,11.2,60995.0,2009,22005.0
1136,17.8,42494.0,2009,22007.0
1137,24.9,30791.0,2009,22009.0
1138,14.0,42167.0,2009,22011.0
1139,23.2,29847.0,2009,22013.0
1140,14.3,49053.0,2009,22015.0
1141,16.9,38095.0,2009,22017.0
1142,16.4,43534.0,2009,22019.0
1143,21.2,35345.0,2009,22021.0
1144,12.3,55117.0,2009,22023.0
1145,24.6,29892.0,2009,22025.0
1146,25.8,32301.0,2009,22027.0
1147,30.0,28520.0,2009,22029.0
1148,19.3,34958.0,2009,22031.0
1149,17.5,44720.0,2009,22033.0
1150,44.3,23186.0,2009,22035.0
1151,19.7,38856.0,2009,22037.0
1152,21.7,30897.0,2009,22039.0
1153,26.1,30031.0,2009,22041.0
1154,18.4,38335.0,2009,22043.0
1155,19.1,41272.0,2009,22045.0
1156,20.3,38703.0,2009,22047.0
1157,17.3,35359.0,2009,22049.0
1158,13.7,46428.0,2009,22051.0
1159,16.4,39359.0,2009,22053.0
1160,13.7,47901.0,2009,22055.0
1161,15.5,47909.0,2009,22057.0
1162,15.2,41808.0,2009,22059.0
1163,26.1,35111.0,2009,22061.0
1164,12.0,51946.0,2009,22063.0
1165,37.1,24485.0,2009,22065.0
1166,25.9,28909.0,2009,22067.0
1167,26.9,31554.0,2009,22069.0
1168,23.9,35243.0,2009,22071.0
1169,20.8,37928.0,2009,22073.0
1170,12.2,50454.0,2009,22075.0
1171,18.5,38944.0,2009,22077.0
1172,15.5,38872.0,2009,22079.0
1173,24.4,30285.0,2009,22081.0
1174,23.1,31557.0,2009,22083.0
1175,19.0,34683.0,2009,22085.0
1176,21.3,36660.0,2009,22087.0
1177,12.0,56869.0,2009,22089.0
1178,21.0,32014.0,2009,22091.0
1179,15.1,46774.0,2009,22093.0
1180,15.9,46380.0,2009,22095.0
1181,25.3,32877.0,2009,22097.0
1182,16.2,39719.0,2009,22099.0
1183,18.0,38437.0,2009,22101.0
1184,10.3,58868.0,2009,22103.0
1185,20.5,37238.0,2009,22105.0
1186,35.6,24456.0,2009,22107.0
1187,15.7,47565.0,2009,22109.0
1188,20.8,35269.0,2009,22111.0
1189,18.9,38872.0,2009,22113.0
1190,16.2,42322.0,2009,22115.0
1191,26.6,29928.0,2009,22117.0
1192,19.8,34342.0,2009,22119.0
1193,14.4,45167.0,2009,22121.0
1194,19.9,38038.0,2009,22123.0
1195,21.6,49936.0,2009,22125.0
1196,26.8,32505.0,2009,22127.0
1198,15.0,40653.0,2009,23001.0
1199,16.4,34868.0,2009,23003.0
1200,9.3,52459.0,2009,23005.0
1201,16.2,39827.0,2009,23007.0
1202,11.9,48018.0,2009,23009.0
1203,12.9,44668.0,2009,23011.0
1204,13.6,44398.0,2009,23013.0
1205,12.4,45563.0,2009,23015.0
1206,13.9,39437.0,2009,23017.0
1207,15.3,40301.0,2009,23019.0
1208,16.1,34922.0,2009,23021.0
1209,9.5,54754.0,2009,23023.0
1210,19.3,35333.0,2009,23025.0
1211,14.7,40423.0,2009,23027.0
1212,20.6,31861.0,2009,23029.0
1213,8.4,54134.0,2009,23031.0
1215,16.6,37151.0,2009,24001.0
1216,6.8,79843.0,2009,24003.0
1217,8.3,64629.0,2009,24005.0
1218,5.4,86281.0,2009,24009.0
1219,13.2,49050.0,2009,24011.0
1220,5.9,78418.0,2009,24013.0
1221,10.0,60543.0,2009,24015.0
1222,6.4,85899.0,2009,24017.0
1223,15.4,43751.0,2009,24019.0
1224,5.7,82598.0,2009,24021.0
1225,12.6,42320.0,2009,24023.0
1226,6.2,75364.0,2009,24025.0
1227,4.5,101417.0,2009,24027.0
1228,14.4,50585.0,2009,24029.0
1229,6.7,93774.0,2009,24031.0
1230,7.8,69545.0,2009,24033.0
1231,7.3,75146.0,2009,24035.0
1232,8.5,71316.0,2009,24037.0
1233,24.0,35621.0,2009,24039.0
1234,8.8,59633.0,2009,24041.0
1235,12.4,48883.0,2009,24043.0
1236,13.2,46404.0,2009,24045.0
1237,12.0,47829.0,2009,24047.0
1238,20.9,38458.0,2009,24510.0
1240,8.1,56991.0,2009,25001.0
1241,12.8,44061.0,2009,25003.0
1242,11.1,54048.0,2009,25005.0
1243,8.2,57076.0,2009,25007.0
1244,10.8,62758.0,2009,25009.0
1245,12.8,48993.0,2009,25011.0
1246,17.2,46646.0,2009,25013.0
1247,11.3,56263.0,2009,25015.0
1248,7.4,77672.0,2009,25017.0
1249,7.1,68746.0,2009,25019.0
1250,6.4,79548.0,2009,25021.0
1251,7.6,70447.0,2009,25023.0
1252,17.3,53751.0,2009,25025.0
1253,9.4,62885.0,2009,25027.0
1255,16.3,32644.0,2009,26001.0
1256,14.2,39254.0,2009,26003.0
1257,11.5,50487.0,2009,26005.0
1258,16.6,35710.0,2009,26007.0
1259,16.1,40198.0,2009,26009.0
1260,17.7,35164.0,2009,26011.0
1261,15.6,37716.0,2009,26013.0
1262,10.4,53566.0,2009,26015.0
1263,12.7,43696.0,2009,26017.0
1264,13.3,45587.0,2009,26019.0
1265,17.4,39856.0,2009,26021.0
1266,17.9,40798.0,2009,26023.0
1267,17.4,39130.0,2009,26025.0
1268,15.9,45799.0,2009,26027.0
1269,13.1,43368.0,2009,26029.0
1270,15.5,36860.0,2009,26031.0
1271,19.0,38242.0,2009,26033.0
1272,22.1,32568.0,2009,26035.0
1273,7.6,58756.0,2009,26037.0
1274,19.2,35866.0,2009,26039.0
1275,13.3,40980.0,2009,26041.0
1276,11.9,41587.0,2009,26043.0
1277,10.2,52343.0,2009,26045.0
1278,11.5,48910.0,2009,26047.0
1279,19.3,41586.0,2009,26049.0
1280,19.4,36922.0,2009,26051.0
1281,21.7,32171.0,2009,26053.0
1282,11.0,49076.0,2009,26055.0
1283,19.5,36770.0,2009,26057.0
1284,16.8,38094.0,2009,26059.0
1285,20.9,33589.0,2009,26061.0
1286,15.4,38508.0,2009,26063.0
1287,19.1,42990.0,2009,26065.0
1288,15.8,46926.0,2009,26067.0
1289,18.6,33976.0,2009,26069.0
1290,16.9,33650.0,2009,26071.0
1291,26.7,36038.0,2009,26073.0
1292,14.3,46526.0,2009,26075.0
1293,19.6,42336.0,2009,26077.0
1294,16.7,40052.0,2009,26079.0
1295,14.5,47684.0,2009,26081.0
1296,13.8,35686.0,2009,26083.0
1297,23.4,29373.0,2009,26085.0
1298,9.4,51290.0,2009,26087.0
1299,9.7,54853.0,2009,26089.0
1300,13.3,46684.0,2009,26091.0
1301,6.6,68514.0,2009,26093.0
1302,20.4,37038.0,2009,26095.0
1303,13.8,36872.0,2009,26097.0
1304,10.9,50709.0,2009,26099.0
1305,13.9,41067.0,2009,26101.0
1306,14.0,41576.0,2009,26103.0
1307,17.8,38073.0,2009,26105.0
1308,20.9,37840.0,2009,26107.0
1309,12.9,39571.0,2009,26109.0
1310,12.2,51029.0,2009,26111.0
1311,15.0,38657.0,2009,26113.0
1312,10.7,53224.0,2009,26115.0
1313,19.9,38143.0,2009,26117.0
1314,18.6,32809.0,2009,26119.0
1315,18.6,38916.0,2009,26121.0
1316,18.6,39059.0,2009,26123.0
1317,9.7,62626.0,2009,26125.0
1318,20.6,37655.0,2009,26127.0
1319,18.9,32585.0,2009,26129.0
1320,13.5,32263.0,2009,26131.0
1321,19.1,34823.0,2009,26133.0
1322,20.9,32928.0,2009,26135.0
1323,12.5,42831.0,2009,26137.0
1324,10.3,52107.0,2009,26139.0
1325,14.4,36520.0,2009,26141.0
1326,22.6,33273.0,2009,26143.0
1327,22.2,39364.0,2009,26145.0
1328,13.5,45830.0,2009,26147.0
1329,16.9,43402.0,2009,26149.0
1330,17.3,38190.0,2009,26151.0
1331,16.3,36590.0,2009,26153.0
1332,14.4,42870.0,2009,26155.0
1333,16.3,38925.0,2009,26157.0
1334,16.6,41731.0,2009,26159.0
1335,14.2,54939.0,2009,26161.0
1336,24.2,38256.0,2009,26163.0
1337,17.0,38587.0,2009,26165.0
1339,15.0,38924.0,2009,27001.0
1340,7.1,67349.0,2009,27003.0
1341,13.1,44596.0,2009,27005.0
1342,20.9,39601.0,2009,27007.0
1343,12.2,49671.0,2009,27009.0
1344,11.6,39113.0,2009,27011.0
1345,17.5,42979.0,2009,27013.0
1346,11.4,44952.0,2009,27015.0
1347,10.5,51572.0,2009,27017.0
1348,5.0,76554.0,2009,27019.0
1349,14.0,41288.0,2009,27021.0
1350,9.9,45384.0,2009,27023.0
1351,7.8,61862.0,2009,27025.0
1352,13.0,46989.0,2009,27027.0
1353,16.6,37993.0,2009,27029.0
1354,10.1,44927.0,2009,27031.0
1355,10.2,40708.0,2009,27033.0
1356,14.3,41673.0,2009,27035.0
1357,6.1,69807.0,2009,27037.0
1358,7.1,65458.0,2009,27039.0
1359,11.2,43833.0,2009,27041.0
1360,13.2,43722.0,2009,27043.0
1361,12.7,47357.0,2009,27045.0
1362,10.9,44222.0,2009,27047.0
1363,7.5,56947.0,2009,27049.0
1364,10.6,43940.0,2009,27051.0
1365,11.9,61651.0,2009,27053.0
1366,8.6,49269.0,2009,27055.0
1367,12.9,43721.0,2009,27057.0
1368,9.0,55233.0,2009,27059.0
1369,13.6,42896.0,2009,27061.0
1370,10.8,49607.0,2009,27063.0
1371,11.1,45963.0,2009,27065.0
1372,11.3,46519.0,2009,27067.0
1373,10.0,45404.0,2009,27069.0
1374,12.9,40431.0,2009,27071.0
1375,8.8,44782.0,2009,27073.0
1376,11.4,48698.0,2009,27075.0
1377,11.7,40118.0,2009,27077.0
1378,8.4,53213.0,2009,27079.0
1379,9.2,41263.0,2009,27081.0
1380,11.7,46783.0,2009,27083.0
1381,8.0,53315.0,2009,27085.0
1382,19.7,33834.0,2009,27087.0
1383,9.7,46242.0,2009,27089.0
1384,11.2,40389.0,2009,27091.0
1385,9.2,51811.0,2009,27093.0
1386,13.4,43128.0,2009,27095.0
1387,13.7,44908.0,2009,27097.0
1388,13.6,44234.0,2009,27099.0
1389,10.2,44737.0,2009,27101.0
1390,9.1,57122.0,2009,27103.0
1391,12.1,44233.0,2009,27105.0
1392,14.0,43976.0,2009,27107.0
1393,7.6,64050.0,2009,27109.0
1394,12.8,42011.0,2009,27111.0
1395,13.0,41027.0,2009,27113.0
1396,18.9,39309.0,2009,27115.0
1397,10.6,41306.0,2009,27117.0
1398,12.2,43731.0,2009,27119.0
1399,9.9,48844.0,2009,27121.0
1400,16.4,48008.0,2009,27123.0
1401,11.1,41510.0,2009,27125.0
1402,10.0,46550.0,2009,27127.0
1403,10.7,46909.0,2009,27129.0
1404,11.8,55681.0,2009,27131.0
1405,9.2,48136.0,2009,27133.0
1406,8.4,46846.0,2009,27135.0
1407,16.4,43434.0,2009,27137.0
1408,4.8,84128.0,2009,27139.0
1409,7.1,71728.0,2009,27141.0
1410,10.5,49091.0,2009,27143.0
1411,12.5,48383.0,2009,27145.0
1412,7.7,57980.0,2009,27147.0
1413,12.1,53889.0,2009,27149.0
1414,11.4,44451.0,2009,27151.0
1415,14.7,41643.0,2009,27153.0
1416,12.0,39389.0,2009,27155.0
1417,8.3,49517.0,2009,27157.0
1418,16.0,35952.0,2009,27159.0
1419,8.5,51100.0,2009,27161.0
1420,5.7,75421.0,2009,27163.0
1421,11.3,43714.0,2009,27165.0
1422,9.1,49747.0,2009,27167.0
1423,16.4,42751.0,2009,27169.0
1424,6.2,67171.0,2009,27171.0
1425,10.0,46226.0,2009,27173.0
1427,28.3,29050.0,2009,28001.0
1428,18.5,33486.0,2009,28003.0
1429,24.6,31019.0,2009,28005.0
1430,23.7,29794.0,2009,28007.0
1431,24.4,30149.0,2009,28009.0
1432,35.1,27001.0,2009,28011.0
1433,22.1,29694.0,2009,28013.0
1434,19.8,34495.0,2009,28015.0
1435,27.6,29991.0,2009,28017.0
1436,24.9,30928.0,2009,28019.0
1437,39.2,23923.0,2009,28021.0
1438,22.2,32093.0,2009,28023.0
1439,26.0,30122.0,2009,28025.0
1440,39.4,24815.0,2009,28027.0
1441,26.3,31632.0,2009,28029.0
1442,24.6,31178.0,2009,28031.0
1443,9.0,55160.0,2009,28033.0
1444,23.1,33909.0,2009,28035.0
1445,21.5,32044.0,2009,28037.0
1446,16.2,43043.0,2009,28039.0
1447,25.3,35693.0,2009,28041.0
1448,23.5,32403.0,2009,28043.0
1449,18.7,42740.0,2009,28045.0
1450,18.2,42337.0,2009,28047.0
1451,23.3,36751.0,2009,28049.0
1452,48.4,21617.0,2009,28051.0
1453,44.3,21926.0,2009,28053.0
1454,45.5,24850.0,2009,28055.0
1455,15.7,35807.0,2009,28057.0
1456,14.1,48197.0,2009,28059.0
1457,21.7,29822.0,2009,28061.0
1458,33.4,23335.0,2009,28063.0
1459,27.2,25955.0,2009,28065.0
1460,24.5,34023.0,2009,28067.0
1461,27.7,27069.0,2009,28069.0
1462,22.3,41554.0,2009,28071.0
1463,14.2,49407.0,2009,28073.0
1464,23.9,33534.0,2009,28075.0
1465,20.5,34818.0,2009,28077.0
1466,26.9,30509.0,2009,28079.0
1467,17.6,38390.0,2009,28081.0
1468,40.4,24821.0,2009,28083.0
1469,19.0,38194.0,2009,28085.0
1470,25.6,36143.0,2009,28087.0
