,year,total_pop,pct_female,pct_white,pct_black,pct_native_american,pct_asian,pct_native_hawaiian_pacific_islander,pct_two_or_more_races,pct_hispanic,fips
177,2013,17137,0.508,0.67,0.043,0.013999999999999999,0.005,0.0,0.027999999999999997,0.315,05133
178,2013,17203,0.508,0.9620000000000001,0.003,0.002,0.013000000000000001,0.001,0.015,0.018000000000000002,05135
179,2013,12517,0.499,0.971,0.001,0.002,0.006999999999999999,0.0,0.019,0.013999999999999999,05137
180,2013,41307,0.513,0.644,0.329,0.006,0.006,0.0,0.013000000000000001,0.035,05139
181,2013,17147,0.503,0.958,0.01,0.005,0.001,0.0,0.018000000000000002,0.027999999999999997,05141
182,2013,207911,0.5,0.783,0.034,0.011000000000000001,0.024,0.022000000000000002,0.024,0.157,05143
183,2013,77767,0.51,0.918,0.043,0.002,0.005,0.0,0.022000000000000002,0.039,05145
184,2013,7180,0.513,0.698,0.278,0.002,0.0,0.001,0.019,0.006999999999999999,05147
185,2013,22014,0.503,0.8290000000000001,0.021,0.005,0.012,0.0,0.011000000000000001,0.19100000000000003,05149
186,2013,1535248,0.51,0.456,0.121,0.006,0.268,0.008,0.059000000000000004,0.225,06001
187,2013,1165,0.392,0.728,0.006,0.17500000000000002,0.015,0.023,0.024,0.075,06003
188,2013,37422,0.459,0.876,0.025,0.019,0.013999999999999999,0.002,0.033,0.126,06005
189,2013,220542,0.505,0.84,0.013000000000000001,0.011000000000000001,0.043,0.002,0.062000000000000006,0.145,06007
190,2013,45147,0.499,0.915,0.009000000000000001,0.01,0.013000000000000001,0.0,0.038,0.106,06009
191,2013,21366,0.48200000000000004,0.779,0.009000000000000001,0.009000000000000001,0.011000000000000001,0.001,0.046,0.559,06011
192,2013,1065794,0.512,0.631,0.091,0.005,0.147,0.005,0.054000000000000006,0.245,06013
193,2013,28357,0.445,0.753,0.032,0.046,0.025,0.004,0.085,0.184,06015
194,2013,180982,0.5,0.8740000000000001,0.009000000000000001,0.01,0.036000000000000004,0.001,0.035,0.122,06017
195,2013,939605,0.501,0.5970000000000001,0.051,0.01,0.096,0.001,0.040999999999999995,0.508,06019
196,2013,28054,0.494,0.826,0.008,0.022000000000000002,0.025,0.001,0.03,0.38200000000000006,06021
197,2013,134613,0.499,0.828,0.012,0.057,0.023,0.003,0.051,0.10099999999999999,06023
198,2013,175201,0.48600000000000004,0.684,0.031000000000000003,0.015,0.015,0.001,0.042,0.809,06025
199,2013,18482,0.49600000000000005,0.812,0.01,0.107,0.015,0.003,0.019,0.19899999999999998,06027
200,2013,848204,0.485,0.723,0.055999999999999994,0.012,0.043,0.001,0.036000000000000004,0.498,06029
201,2013,151806,0.439,0.718,0.068,0.012,0.037000000000000005,0.002,0.039,0.515,06031
202,2013,64260,0.49600000000000005,0.823,0.024,0.035,0.012,0.003,0.027999999999999997,0.17600000000000002,06033
203,2013,34018,0.337,0.718,0.084,0.034,0.013999999999999999,0.006999999999999999,0.037000000000000005,0.179,06035
204,2013,9893481,0.507,0.533,0.084,0.005,0.139,0.003,0.037000000000000005,0.479,06037
205,2013,151435,0.517,0.818,0.034,0.017,0.021,0.004,0.033,0.544,06039
206,2013,254643,0.509,0.794,0.028999999999999998,0.003,0.055999999999999994,0.002,0.037000000000000005,0.155,06041
207,2013,18061,0.498,0.883,0.009000000000000001,0.034,0.011000000000000001,0.004,0.039,0.095,06043
208,2013,87497,0.498,0.8200000000000001,0.006999999999999999,0.045,0.017,0.002,0.039,0.227,06045
209,2013,258707,0.49600000000000005,0.668,0.037000000000000005,0.009000000000000001,0.076,0.002,0.036000000000000004,0.556,06047
210,2013,9468,0.495,0.892,0.013000000000000001,0.028999999999999998,0.003,0.0,0.040999999999999995,0.14300000000000002,06049
211,2013,14217,0.46799999999999997,0.848,0.004,0.016,0.008,0.006999999999999999,0.036000000000000004,0.268,06051
212,2013,420569,0.48600000000000004,0.748,0.03,0.01,0.062000000000000006,0.005,0.037000000000000005,0.559,06053
213,2013,137837,0.501,0.785,0.021,0.006999999999999999,0.071,0.003,0.034,0.326,06055
214,2013,98509,0.504,0.925,0.004,0.009000000000000001,0.015,0.002,0.027999999999999997,0.087,06057
215,2013,3051771,0.505,0.627,0.016,0.004,0.18300000000000002,0.003,0.034,0.33799999999999997,06059
216,2013,355924,0.512,0.8420000000000001,0.012,0.006999999999999999,0.063,0.002,0.043,0.13,06061
217,2013,19586,0.499,0.908,0.012,0.022000000000000002,0.008,0.013000000000000001,0.026000000000000002,0.081,06063
218,2013,2228528,0.502,0.662,0.062000000000000006,0.01,0.06,0.003,0.042,0.46,06065
219,2013,1435207,0.51,0.6,0.10099999999999999,0.009000000000000001,0.146,0.01,0.063,0.218,06067
220,2013,56115,0.5,0.8340000000000001,0.013000000000000001,0.009000000000000001,0.02,0.0,0.044000000000000004,0.569,06069
221,2013,2056915,0.502,0.629,0.087,0.009000000000000001,0.065,0.003,0.044000000000000004,0.499,06071
222,2013,3138265,0.498,0.7140000000000001,0.051,0.006999999999999999,0.111,0.005,0.047,0.324,06073
223,2013,817501,0.49200000000000005,0.503,0.059000000000000004,0.004,0.33299999999999996,0.004,0.042,0.152,06075
224,2013,693177,0.502,0.588,0.07200000000000001,0.009000000000000001,0.14300000000000002,0.005,0.069,0.39299999999999996,06077
225,2013,272094,0.489,0.8390000000000001,0.022000000000000002,0.009000000000000001,0.035,0.001,0.034,0.21100000000000002,06079
226,2013,729543,0.508,0.5810000000000001,0.027000000000000003,0.004,0.254,0.015,0.047,0.253,06081
227,2013,427288,0.498,0.7390000000000001,0.02,0.011000000000000001,0.05,0.002,0.038,0.433,06083
228,2013,1812208,0.498,0.49700000000000005,0.026000000000000002,0.005,0.326,0.003,0.046,0.268,06085
229,2013,264808,0.502,0.813,0.01,0.006,0.043,0.001,0.042,0.324,06087
230,2013,177966,0.508,0.872,0.01,0.024,0.025,0.002,0.045,0.087,06089
231,2013,3127,0.521,0.917,0.006,0.011000000000000001,0.001,0.004,0.018000000000000002,0.09,06091
232,2013,44503,0.501,0.863,0.013000000000000001,0.027999999999999997,0.013999999999999999,0.004,0.065,0.10800000000000001,06093
233,2013,417258,0.501,0.536,0.14,0.006,0.147,0.009000000000000001,0.07400000000000001,0.245,06095
234,2013,487469,0.508,0.8,0.016,0.013000000000000001,0.04,0.004,0.036000000000000004,0.252,06097
235,2013,518321,0.505,0.765,0.027999999999999997,0.008,0.053,0.006999999999999999,0.044000000000000004,0.425,06099
236,2013,94787,0.503,0.668,0.018000000000000002,0.015,0.142,0.003,0.057999999999999996,0.29100000000000004,06101
237,2013,63241,0.503,0.871,0.006999999999999999,0.023,0.012,0.001,0.039,0.225,06103
238,2013,13638,0.489,0.88,0.009000000000000001,0.02,0.012,0.002,0.066,0.07,06105
239,2013,446644,0.498,0.804,0.017,0.013000000000000001,0.034,0.001,0.035,0.612,06107
240,2013,54728,0.474,0.873,0.021,0.015,0.011000000000000001,0.003,0.038,0.109,06109
241,2013,829017,0.503,0.76,0.018000000000000002,0.006999999999999999,0.069,0.001,0.040999999999999995,0.40700000000000003,06111
242,2013,202288,0.512,0.6659999999999999,0.025,0.011000000000000001,0.129,0.006,0.059000000000000004,0.307,06113
243,2013,72574,0.49100000000000005,0.698,0.03,0.015,0.07200000000000001,0.003,0.073,0.258,06115
244,2013,452030,0.49700000000000005,0.8029999999999999,0.032,0.01,0.037000000000000005,0.001,0.036000000000000004,0.38200000000000006,08001
245,2013,15933,0.508,0.8190000000000001,0.013999999999999999,0.016,0.021,0.001,0.051,0.456,08003
246,2013,585333,0.509,0.747,0.1,0.006999999999999999,0.051,0.002,0.044000000000000004,0.184,08005
247,2013,12109,0.489,0.883,0.005,0.024,0.005,0.0,0.023,0.18,08007
248,2013,3761,0.508,0.9500000000000001,0.005,0.015,0.003,0.001,0.017,0.09300000000000001,08009
249,2013,6141,0.355,0.8170000000000001,0.10800000000000001,0.03,0.005,0.0,0.018000000000000002,0.308,08011
250,2013,301072,0.498,0.877,0.009000000000000001,0.004,0.040999999999999995,0.001,0.028999999999999998,0.134,08013
251,2013,57171,0.505,0.871,0.009000000000000001,0.003,0.055999999999999994,0.0,0.036000000000000004,0.11900000000000001,08014
252,2013,18063,0.47100000000000003,0.9440000000000001,0.022000000000000002,0.012,0.004,0.0,0.009000000000000001,0.098,08015
253,2013,2189,0.488,0.973,0.003,0.002,0.009000000000000001,0.0,0.011000000000000001,0.136,08017
254,2013,9048,0.48,0.9420000000000001,0.006,0.01,0.013000000000000001,0.0,0.015,0.051,08019
255,2013,8256,0.503,0.851,0.001,0.006999999999999999,0.001,0.0,0.087,0.55,08021
256,2013,3552,0.47600000000000003,0.831,0.0,0.01,0.006,0.0,0.11699999999999999,0.6509999999999999,08023
257,2013,5629,0.36,0.856,0.073,0.017,0.008,0.004,0.021,0.294,08025
258,2013,4245,0.47500000000000003,0.973,0.008,0.004,0.002,0.0,0.006999999999999999,0.040999999999999995,08027
259,2013,30659,0.49600000000000005,0.9500000000000001,0.013000000000000001,0.006999999999999999,0.006,0.0,0.012,0.142,08029
