,fips,year,employed_persons,unemployment_rate,total_pop,poverty_rate,per_capita_income_2007,per_capita_income_2006,per_capita_income_2005,per_capita_income_2008,per_capita_income_2003,per_capita_income_2004,per_capita_income_2009,per_capita_income_2002
29673,17117,2009,21385.0,10.7,47630.0,12.1,,,,,,,44673.0,
29674,17119,2009,123884.0,10.3,268978.0,13.1,,,,,,,50628.0,
29675,17121,2009,16092.0,12.0,39465.0,19.4,,,,,,,37277.0,
29676,17123,2009,6347.0,10.6,12671.0,10.4,,,,,,,46526.0,
29677,17125,2009,6617.0,12.4,14787.0,12.5,,,,,,,43947.0,
29678,17127,2009,6494.0,9.1,15435.0,16.4,,,,,,,38302.0,
29679,17129,2009,6371.0,7.5,12720.0,9.3,,,,,,,55260.0,
29680,17131,2009,7728.0,10.4,16438.0,9.4,,,,,,,54533.0,
29681,17133,2009,16917.0,7.9,32848.0,5.0,,,,,,,71342.0,
29682,17135,2009,11706.0,12.0,30124.0,14.9,,,,,,,37458.0,
29683,17137,2009,16094.0,8.1,35602.0,14.1,,,,,,,42672.0,
29684,17139,2009,7147.0,8.8,14787.0,10.8,,,,,,,45758.0,
29685,17141,2009,23995.0,12.6,53621.0,10.9,,,,,,,52197.0,
29686,17143,2009,86594.0,11.1,186930.0,16.8,,,,,,,47330.0,
29687,17145,2009,8253.0,12.1,22374.0,17.8,,,,,,,40276.0,
29688,17147,2009,8140.0,8.1,16774.0,6.7,,,,,,,58519.0,
29689,17149,2009,7759.0,8.1,16473.0,17.1,,,,,,,38191.0,
29690,17151,2009,1698.0,10.4,4431.0,18.0,,,,,,,37177.0,
29691,17153,2009,2520.0,11.2,6164.0,25.1,,,,,,,32671.0,
29692,17155,2009,2847.0,13.7,5997.0,8.5,,,,,,,56372.0,
29693,17157,2009,13748.0,9.3,33528.0,13.3,,,,,,,43160.0,
29694,17159,2009,6520.0,10.1,16229.0,15.1,,,,,,,40037.0,
29695,17161,2009,70410.0,9.3,147552.0,11.2,,,,,,,48668.0,
29696,17163,2009,110095.0,11.0,268489.0,17.1,,,,,,,46368.0,
29697,17165,2009,11362.0,10.0,24911.0,16.6,,,,,,,35723.0,
29698,17167,2009,99377.0,7.5,196180.0,13.1,,,,,,,52581.0,
29699,17169,2009,3930.0,6.8,7489.0,13.3,,,,,,,44814.0,
29700,17171,2009,2490.0,7.8,5373.0,10.4,,,,,,,49450.0,
29701,17173,2009,10005.0,9.9,22386.0,10.9,,,,,,,44956.0,
29702,17175,2009,2534.0,10.5,6043.0,11.5,,,,,,,46211.0,
29703,17177,2009,22140.0,11.5,47792.0,13.0,,,,,,,44307.0,
29704,17179,2009,65134.0,10.6,135054.0,8.3,,,,,,,53904.0,
29705,17181,2009,7178.0,11.3,17909.0,20.0,,,,,,,38080.0,
29706,17183,2009,32735.0,11.6,81710.0,21.7,,,,,,,37167.0,
29707,17185,2009,5399.0,10.5,12040.0,12.7,,,,,,,42564.0,
29708,17187,2009,8512.0,7.5,17689.0,13.6,,,,,,,43296.0,
29709,17189,2009,7390.0,8.2,14755.0,9.6,,,,,,,50299.0,
29710,17191,2009,7297.0,10.1,16788.0,14.6,,,,,,,40497.0,
29711,17193,2009,7009.0,8.7,14767.0,15.5,,,,,,,38905.0,
29712,17195,2009,27172.0,10.4,58667.0,11.8,,,,,,,45359.0,
29713,17197,2009,328507.0,10.2,674970.0,7.0,,,,,,,72478.0,
29714,17199,2009,31333.0,9.3,66229.0,18.3,,,,,,,39386.0,
29715,17201,2009,122725.0,15.2,295612.0,17.7,,,,,,,44390.0,
29716,17203,2009,19423.0,8.3,38675.0,6.8,,,,,,,64748.0,
29717,18001,2009,12979.0,14.8,34351.0,15.8,,,,,,,42994.0,
29718,18003,2009,160367.0,10.6,353693.0,14.6,,,,,,,47284.0,
29719,18005,2009,34947.0,9.7,76566.0,9.6,,,,,,,49888.0,
29720,18007,2009,3877.0,10.1,8735.0,10.0,,,,,,,42994.0,
29721,18009,2009,5541.0,14.3,12844.0,14.1,,,,,,,38371.0,
29722,18011,2009,26230.0,7.9,55915.0,7.9,,,,,,,66166.0,
29723,18013,2009,6747.0,10.1,15261.0,12.5,,,,,,,48388.0,
29724,18015,2009,9001.0,10.8,20103.0,9.9,,,,,,,48054.0,
29725,18017,2009,16564.0,12.2,38968.0,13.8,,,,,,,43079.0,
29726,18019,2009,51409.0,8.8,109067.0,11.9,,,,,,,48284.0,
29727,18021,2009,11602.0,11.4,26901.0,14.0,,,,,,,42667.0,
29728,18023,2009,15203.0,10.9,33280.0,12.5,,,,,,,46315.0,
29729,18025,2009,4600.0,12.4,10664.0,19.0,,,,,,,36811.0,
29730,18027,2009,14130.0,6.0,31389.0,15.6,,,,,,,41675.0,
29731,18029,2009,23657.0,10.0,49931.0,8.9,,,,,,,55168.0,
29732,18031,2009,11119.0,12.6,25595.0,12.0,,,,,,,45042.0,
29733,18033,2009,17665.0,13.9,42053.0,9.6,,,,,,,44702.0,
29734,18035,2009,49694.0,10.8,117490.0,20.7,,,,,,,35935.0,
29735,18037,2009,20518.0,7.6,41897.0,7.2,,,,,,,54687.0,
29736,18039,2009,74872.0,18.1,197514.0,14.4,,,,,,,43531.0,
29737,18041,2009,8404.0,15.4,24247.0,17.8,,,,,,,35343.0,
29738,18043,2009,34915.0,8.7,74284.0,12.3,,,,,,,51812.0,
29739,18045,2009,7380.0,12.9,17183.0,13.0,,,,,,,43678.0,
29740,18047,2009,10436.0,10.7,23195.0,10.9,,,,,,,49117.0,
29741,18049,2009,8773.0,12.9,20772.0,11.9,,,,,,,39535.0,
29742,18051,2009,15356.0,8.9,33345.0,11.4,,,,,,,47446.0,
29743,18053,2009,29335.0,11.9,70195.0,18.1,,,,,,,38629.0,
29744,18055,2009,14704.0,8.6,32995.0,16.6,,,,,,,41394.0,
29745,18057,2009,136275.0,6.7,269394.0,5.6,,,,,,,76878.0,
29746,18059,2009,33199.0,8.7,69183.0,6.5,,,,,,,59652.0,
29747,18061,2009,17825.0,9.3,39148.0,9.8,,,,,,,48028.0,
29748,18063,2009,68405.0,7.7,143944.0,5.1,,,,,,,67011.0,
29749,18065,2009,20004.0,12.8,49305.0,15.0,,,,,,,39989.0,
29750,18067,2009,30512.0,15.0,82701.0,15.1,,,,,,,47108.0,
29751,18069,2009,17294.0,13.0,37205.0,10.5,,,,,,,44820.0,
29752,18071,2009,18986.0,11.3,41798.0,13.3,,,,,,,41861.0,
29753,18073,2009,14164.0,10.3,33278.0,9.6,,,,,,,53325.0,
29754,18075,2009,10138.0,11.4,21399.0,16.0,,,,,,,38453.0,
29755,18077,2009,14850.0,11.0,32558.0,13.6,,,,,,,42204.0,
29756,18079,2009,11835.0,13.8,28546.0,15.8,,,,,,,41588.0,
29757,18081,2009,68719.0,8.4,138584.0,9.7,,,,,,,57634.0,
29758,18083,2009,18442.0,7.5,38499.0,17.8,,,,,,,37805.0,
29759,18085,2009,36465.0,12.6,77263.0,10.8,,,,,,,47152.0,
29760,18087,2009,12906.0,17.7,37119.0,13.2,,,,,,,45578.0,
29761,18089,2009,203038.0,10.8,495789.0,16.4,,,,,,,47054.0,
29762,18091,2009,46596.0,12.0,111465.0,14.5,,,,,,,46022.0,
29763,18093,2009,19001.0,13.4,46138.0,15.4,,,,,,,39398.0,
29764,18095,2009,55867.0,11.1,131599.0,14.7,,,,,,,41774.0,
29765,18097,2009,417053.0,9.5,898394.0,19.7,,,,,,,41201.0,
29766,18099,2009,19601.0,13.7,47126.0,13.6,,,,,,,46767.0,
29767,18101,2009,4866.0,7.4,10300.0,13.5,,,,,,,42825.0,
29768,18103,2009,13911.0,14.7,37127.0,17.0,,,,,,,39392.0,
29769,18105,2009,66334.0,6.6,136198.0,21.9,,,,,,,36061.0,
29770,18107,2009,16972.0,10.3,38180.0,13.6,,,,,,,47134.0,
29771,18109,2009,33436.0,9.3,68583.0,10.2,,,,,,,55411.0,
29772,18111,2009,6102.0,11.4,14207.0,11.0,,,,,,,47764.0,
29773,18113,2009,18456.0,17.4,47574.0,13.9,,,,,,,43350.0,
29774,18115,2009,2770.0,10.9,6134.0,10.2,,,,,,,49541.0,
29775,18117,2009,9382.0,10.9,19931.0,16.9,,,,,,,36620.0,
29776,18119,2009,10504.0,9.6,21642.0,14.3,,,,,,,41422.0,
29777,18121,2009,7267.0,10.2,17326.0,15.7,,,,,,,41011.0,
29778,18123,2009,8681.0,10.4,19331.0,12.0,,,,,,,44652.0,
29779,18125,2009,5319.0,9.7,12836.0,11.8,,,,,,,40452.0,
29780,18127,2009,76748.0,9.5,163572.0,7.6,,,,,,,60718.0,
29781,18129,2009,12166.0,8.3,25941.0,8.4,,,,,,,55517.0,
29782,18131,2009,6078.0,10.6,13548.0,13.1,,,,,,,44483.0,
29783,18133,2009,15422.0,11.1,38052.0,13.1,,,,,,,47394.0,
29784,18135,2009,11371.0,12.1,26240.0,17.5,,,,,,,37021.0,
29785,18137,2009,12340.0,11.0,28716.0,11.8,,,,,,,44179.0,
29786,18139,2009,8175.0,10.7,17461.0,13.6,,,,,,,43716.0,
29787,18141,2009,114865.0,11.7,266827.0,16.4,,,,,,,43544.0,
29788,18143,2009,9585.0,13.1,24165.0,16.6,,,,,,,38812.0,
29789,18145,2009,21291.0,10.6,44551.0,12.4,,,,,,,50611.0,
29790,18147,2009,9481.0,9.4,20992.0,10.0,,,,,,,49006.0,
29791,18149,2009,9256.0,14.4,23343.0,13.8,,,,,,,40369.0,
29792,18151,2009,14004.0,14.8,34194.0,13.6,,,,,,,45879.0,
29793,18153,2009,8013.0,10.1,21483.0,17.1,,,,,,,39091.0,
29794,18155,2009,5251.0,8.0,10541.0,17.2,,,,,,,41837.0,
29795,18157,2009,76989.0,9.2,171937.0,20.9,,,,,,,41917.0,
29796,18159,2009,6310.0,13.2,16046.0,9.1,,,,,,,52423.0,
29797,18161,2009,3183.0,10.4,7466.0,13.8,,,,,,,43630.0,
29798,18163,2009,83593.0,8.3,178995.0,15.2,,,,,,,42404.0,
29799,18165,2009,7047.0,12.3,16377.0,15.4,,,,,,,40164.0,
29800,18167,2009,46050.0,10.3,107429.0,20.9,,,,,,,37876.0,
29801,18169,2009,14274.0,13.3,33036.0,13.9,,,,,,,42076.0,
29802,18171,2009,4181.0,10.6,8533.0,8.8,,,,,,,50841.0,
29803,18173,2009,28844.0,7.8,59197.0,8.0,,,,,,,58436.0,
29804,18175,2009,12426.0,12.1,28144.0,15.5,,,,,,,40419.0,
29805,18177,2009,28459.0,12.5,68984.0,19.9,,,,,,,38909.0,
29806,18179,2009,12772.0,10.8,27620.0,9.3,,,,,,,48000.0,
29807,18181,2009,11111.0,11.2,24573.0,10.8,,,,,,,46495.0,
29808,18183,2009,15691.0,12.8,33125.0,8.0,,,,,,,48451.0,
29809,19001,2009,3969.0,5.8,7676.0,10.7,,,,,,,47553.0,
29810,19003,2009,2011.0,6.1,4047.0,12.4,,,,,,,38191.0,
29811,19005,2009,6744.0,10.2,14263.0,14.1,,,,,,,44119.0,
29812,19007,2009,5668.0,8.7,12896.0,19.3,,,,,,,33663.0,
29813,19009,2009,3080.0,5.8,6136.0,10.0,,,,,,,45280.0,
29814,19011,2009,13730.0,6.3,26117.0,7.9,,,,,,,56592.0,
29815,19013,2009,69984.0,6.1,130595.0,17.3,,,,,,,42753.0,
29816,19015,2009,14791.0,5.9,26360.0,8.2,,,,,,,51678.0,
29817,19017,2009,13059.0,5.4,24183.0,7.5,,,,,,,54482.0,
29818,19019,2009,10425.0,6.6,21016.0,10.9,,,,,,,51052.0,
29819,19021,2009,10149.0,5.2,20004.0,15.2,,,,,,,43864.0,
29820,19023,2009,7895.0,6.6,14699.0,10.3,,,,,,,50400.0,
29821,19025,2009,4969.0,5.2,9684.0,11.2,,,,,,,44833.0,
29822,19027,2009,11791.0,4.2,20743.0,9.8,,,,,,,46086.0,
29823,19029,2009,7109.0,6.8,13949.0,13.1,,,,,,,40358.0,
29824,19031,2009,10750.0,5.6,18458.0,7.9,,,,,,,52600.0,
29825,19033,2009,23646.0,6.9,44239.0,10.6,,,,,,,44494.0,
29826,19035,2009,6273.0,4.6,11953.0,9.7,,,,,,,44474.0,
29827,19037,2009,6305.0,8.9,12465.0,9.3,,,,,,,43990.0,
29828,19039,2009,4534.0,7.6,9228.0,12.0,,,,,,,42384.0,
29829,19041,2009,8877.0,6.8,16708.0,9.0,,,,,,,44294.0,
29830,19043,2009,9083.0,8.6,18185.0,11.3,,,,,,,43387.0,
29831,19045,2009,26021.0,7.3,49147.0,11.9,,,,,,,47020.0,
29832,19047,2009,9060.0,4.6,16944.0,12.3,,,,,,,42916.0,
29833,19049,2009,33059.0,4.9,64489.0,6.0,,,,,,,71854.0,
29834,19051,2009,3662.0,9.1,8701.0,14.9,,,,,,,42741.0,
29835,19053,2009,3897.0,6.7,8506.0,21.1,,,,,,,32242.0,
29836,19055,2009,10090.0,6.7,17755.0,9.3,,,,,,,48574.0,
29837,19057,2009,19367.0,8.0,40379.0,12.8,,,,,,,41273.0,
29838,19059,2009,8665.0,7.1,16666.0,8.4,,,,,,,50069.0,
29839,19061,2009,49113.0,6.6,92948.0,9.5,,,,,,,46894.0,
29840,19063,2009,5353.0,8.3,10361.0,11.3,,,,,,,42979.0,
29841,19065,2009,9969.0,8.6,20939.0,12.9,,,,,,,41809.0,
29842,19067,2009,7771.0,8.7,16248.0,12.6,,,,,,,43288.0,
29843,19069,2009,5412.0,7.4,10656.0,10.2,,,,,,,46082.0,
29844,19071,2009,3513.0,6.9,7453.0,10.4,,,,,,,45897.0,
29845,19073,2009,4791.0,5.9,9329.0,11.3,,,,,,,44476.0,
29846,19075,2009,6511.0,5.8,12447.0,6.3,,,,,,,55901.0,
29847,19077,2009,5339.0,6.3,10939.0,9.2,,,,,,,48626.0,
29848,19079,2009,7586.0,7.6,15739.0,9.2,,,,,,,46994.0,
29849,19081,2009,5056.0,10.0,11371.0,9.2,,,,,,,48040.0,
29850,19083,2009,8703.0,6.6,17535.0,9.8,,,,,,,44705.0,
29851,19085,2009,7276.0,5.0,14972.0,10.6,,,,,,,50368.0,
29852,19087,2009,8889.0,9.3,20202.0,15.8,,,,,,,43887.0,
29853,19089,2009,4621.0,8.8,9568.0,11.6,,,,,,,42421.0,
29854,19091,2009,4818.0,5.9,9843.0,10.1,,,,,,,46437.0,
29855,19093,2009,3746.0,5.4,7090.0,11.2,,,,,,,44892.0,
29856,19095,2009,7935.0,7.1,16406.0,7.6,,,,,,,52079.0,
29857,19097,2009,10237.0,8.4,19841.0,10.6,,,,,,,44567.0,
29858,19099,2009,16204.0,8.6,36879.0,10.0,,,,,,,48439.0,
29859,19101,2009,7513.0,8.6,16782.0,15.4,,,,,,,41523.0,
29860,19103,2009,76661.0,4.5,129864.0,16.6,,,,,,,48955.0,
29861,19105,2009,9943.0,7.2,20562.0,9.5,,,,,,,48254.0,
29862,19107,2009,5223.0,8.0,10552.0,12.1,,,,,,,42969.0,
29863,19109,2009,8401.0,5.9,15630.0,10.1,,,,,,,47812.0,
29864,19111,2009,15553.0,10.2,35856.0,14.9,,,,,,,40921.0,
29865,19113,2009,115018.0,6.1,210217.0,9.5,,,,,,,53700.0,
29866,19115,2009,5454.0,8.3,11416.0,10.9,,,,,,,45367.0,
29867,19117,2009,4363.0,6.4,8948.0,16.7,,,,,,,38122.0,
29868,19119,2009,6585.0,4.3,11557.0,8.0,,,,,,,48467.0,
29869,19121,2009,7671.0,6.7,15510.0,8.5,,,,,,,55607.0,
29870,19123,2009,10804.0,8.3,22364.0,13.0,,,,,,,45021.0,
29871,19125,2009,16221.0,6.7,33468.0,9.2,,,,,,,52221.0,
29872,19127,2009,18996.0,7.3,40280.0,12.6,,,,,,,45190.0,
29873,19129,2009,7551.0,4.6,15056.0,9.1,,,,,,,54646.0,
29874,19131,2009,5459.0,5.9,10763.0,9.0,,,,,,,46684.0,
29875,19133,2009,4200.0,7.5,9247.0,12.2,,,,,,,41072.0,
29876,19135,2009,3983.0,7.6,7924.0,12.9,,,,,,,41103.0,
29877,19137,2009,4771.0,8.9,10803.0,14.5,,,,,,,39430.0,
29878,19139,2009,21668.0,8.7,42783.0,12.0,,,,,,,48671.0,
29879,19141,2009,7425.0,5.3,14412.0,9.4,,,,,,,43292.0,
29880,19143,2009,3100.0,6.2,6509.0,9.2,,,,,,,42469.0,
29881,19145,2009,7145.0,8.6,15885.0,15.1,,,,,,,40692.0,
29882,19147,2009,4913.0,7.1,9510.0,11.0,,,,,,,43752.0,
29883,19149,2009,13739.0,4.7,24904.0,7.2,,,,,,,58440.0,
29884,19151,2009,3871.0,5.7,7395.0,10.5,,,,,,,45593.0,
29885,19153,2009,227606.0,6.1,425737.0,10.9,,,,,,,54948.0,
29886,19155,2009,45622.0,5.1,92395.0,13.1,,,,,,,45769.0,
29887,19157,2009,9539.0,6.8,18958.0,12.6,,,,,,,47337.0,
29888,19159,2009,2303.0,5.5,5119.0,15.6,,,,,,,35035.0,
29889,19161,2009,5471.0,5.1,10342.0,11.8,,,,,,,44135.0,
29890,19163,2009,83653.0,7.1,163582.0,12.5,,,,,,,50707.0,
29891,19165,2009,7251.0,4.0,12165.0,9.1,,,,,,,45177.0,
29892,19167,2009,18747.0,4.4,33587.0,7.1,,,,,,,50978.0,
29893,19169,2009,46733.0,4.7,89285.0,17.3,,,,,,,48165.0,
29894,19171,2009,8275.0,7.2,17833.0,10.5,,,,,,,45564.0,
29895,19173,2009,3126.0,6.9,6355.0,14.2,,,,,,,39727.0,
29896,19175,2009,6436.0,6.6,12527.0,14.2,,,,,,,41167.0,
29897,19177,2009,3490.0,8.8,7628.0,17.8,,,,,,,37544.0,
29898,19179,2009,17148.0,8.7,35481.0,16.7,,,,,,,39941.0,
29899,19181,2009,24241.0,5.9,45926.0,7.2,,,,,,,60253.0,
29900,19183,2009,11193.0,5.6,21692.0,10.9,,,,,,,49760.0,
29901,19185,2009,3013.0,6.3,6393.0,16.6,,,,,,,35092.0,
29902,19187,2009,18238.0,7.4,38316.0,15.0,,,,,,,40501.0,
29903,19189,2009,5195.0,9.4,10917.0,10.7,,,,,,,44608.0,
29904,19191,2009,11430.0,6.3,21025.0,10.0,,,,,,,48562.0,
29905,19193,2009,52487.0,5.7,101581.0,14.7,,,,,,,43820.0,
29906,19195,2009,4139.0,7.1,7610.0,9.2,,,,,,,49371.0,
29907,19197,2009,6488.0,7.4,13262.0,10.2,,,,,,,47130.0,
29908,20001,2009,6919.0,7.9,13407.0,16.2,,,,,,,38169.0,
29909,20003,2009,4123.0,7.7,8101.0,13.9,,,,,,,41040.0,
29910,20005,2009,8013.0,9.2,16965.0,15.0,,,,,,,43685.0,
29911,20007,2009,2780.0,4.5,4882.0,11.9,,,,,,,42319.0,
29912,20009,2009,15082.0,5.7,27526.0,14.0,,,,,,,42558.0,
29913,20011,2009,8148.0,7.0,15157.0,17.5,,,,,,,36113.0,
29914,20013,2009,5558.0,5.7,9972.0,16.0,,,,,,,38599.0,
29915,20015,2009,30188.0,7.4,65617.0,9.3,,,,,,,54165.0,
29916,20017,2009,1459.0,5.3,2779.0,14.6,,,,,,,38229.0,
29917,20019,2009,1697.0,8.8,3691.0,15.8,,,,,,,34874.0,
29918,20021,2009,10587.0,8.4,21658.0,18.4,,,,,,,35201.0,
29919,20023,2009,1470.0,3.5,2743.0,13.0,,,,,,,35478.0,
29920,20025,2009,1227.0,3.8,2242.0,12.6,,,,,,,40253.0,
29921,20027,2009,5033.0,4.5,8500.0,11.5,,,,,,,44454.0,
29922,20029,2009,5537.0,4.4,9545.0,14.2,,,,,,,36200.0,
29923,20031,2009,5232.0,5.8,8566.0,11.2,,,,,,,47358.0,
29924,20033,2009,1062.0,3.6,1878.0,10.3,,,,,,,36771.0,
29925,20035,2009,17225.0,7.0,36195.0,15.7,,,,,,,38100.0,
29926,20037,2009,18422.0,8.6,38966.0,19.5,,,,,,,34753.0,
29927,20039,2009,1741.0,3.7,2980.0,13.6,,,,,,,36964.0,
29928,20041,2009,10308.0,5.2,19730.0,9.9,,,,,,,44307.0,
29929,20043,2009,4135.0,10.5,7907.0,13.4,,,,,,,41404.0,
29930,20045,2009,59337.0,5.7,110039.0,21.7,,,,,,,44309.0,
29931,20047,2009,1721.0,4.2,3008.0,11.9,,,,,,,40617.0,
29932,20049,2009,1397.0,8.2,2914.0,19.3,,,,,,,31233.0,
29933,20051,2009,17317.0,3.9,28353.0,12.0,,,,,,,41631.0,
29934,20053,2009,3697.0,4.2,6432.0,12.0,,,,,,,42616.0,
29935,20055,2009,18798.0,4.4,36300.0,15.3,,,,,,,44364.0,
29936,20057,2009,18189.0,3.5,33158.0,14.4,,,,,,,46554.0,
29937,20059,2009,12357.0,9.2,25870.0,11.2,,,,,,,46584.0,
29938,20061,2009,13024.0,7.4,31537.0,11.4,,,,,,,44033.0,
29939,20063,2009,1569.0,3.0,2689.0,11.4,,,,,,,40025.0,
29940,20065,2009,1413.0,4.5,2592.0,12.4,,,,,,,41982.0,
29941,20067,2009,3978.0,3.9,7731.0,10.3,,,,,,,52963.0,
29942,20069,2009,3357.0,3.0,5920.0,9.1,,,,,,,47710.0,
29943,20071,2009,702.0,3.8,1210.0,10.5,,,,,,,47657.0,
29944,20073,2009,3327.0,6.7,6724.0,17.0,,,,,,,36061.0,
29945,20075,2009,1286.0,4.0,2669.0,12.5,,,,,,,42589.0,
29946,20077,2009,3279.0,5.1,6025.0,14.4,,,,,,,38022.0,
29947,20079,2009,16907.0,7.1,34547.0,10.5,,,,,,,48312.0,
29948,20081,2009,2213.0,3.4,4188.0,10.9,,,,,,,51145.0,
29949,20083,2009,912.0,4.0,1929.0,10.1,,,,,,,42816.0,
29950,20085,2009,6521.0,7.0,13369.0,10.9,,,,,,,48900.0,
29951,20087,2009,8950.0,7.6,19037.0,8.9,,,,,,,53799.0,
29952,20089,2009,1904.0,4.2,3077.0,12.8,,,,,,,37336.0,
29953,20091,2009,278997.0,6.6,539396.0,6.8,,,,,,,72006.0,
29954,20093,2009,2069.0,4.4,3941.0,12.2,,,,,,,48525.0,
29955,20095,2009,4355.0,5.6,7885.0,10.4,,,,,,,45307.0,
29956,20097,2009,1519.0,3.5,2490.0,12.8,,,,,,,40529.0,
29957,20099,2009,10615.0,8.6,21759.0,17.2,,,,,,,37653.0,
29958,20101,2009,1100.0,3.3,1779.0,9.6,,,,,,,42632.0,
29959,20103,2009,29979.0,8.1,75461.0,9.5,,,,,,,57691.0,
29960,20105,2009,1902.0,5.5,3249.0,12.9,,,,,,,36864.0,
29961,20107,2009,4010.0,11.2,9669.0,12.8,,,,,,,41597.0,
29962,20109,2009,1666.0,3.3,2729.0,10.3,,,,,,,41120.0,
29963,20111,2009,17431.0,6.2,33777.0,17.0,,,,,,,37321.0,
29964,20113,2009,16035.0,5.0,29222.0,9.0,,,,,,,49841.0,
29965,20115,2009,6608.0,5.5,12654.0,10.7,,,,,,,42039.0,
29966,20117,2009,5792.0,5.6,10121.0,11.7,,,,,,,43052.0,
29967,20119,2009,2451.0,3.8,4502.0,10.8,,,,,,,47697.0,
29968,20121,2009,14760.0,8.2,32445.0,9.1,,,,,,,57705.0,
29969,20123,2009,3622.0,4.7,6420.0,9.5,,,,,,,41771.0,
29970,20125,2009,16821.0,9.9,35589.0,17.4,,,,,,,35966.0,
29971,20127,2009,2859.0,7.0,5958.0,11.5,,,,,,,41524.0,
29972,20129,2009,1702.0,4.2,3226.0,10.5,,,,,,,49689.0,
29973,20131,2009,5656.0,4.1,10165.0,10.3,,,,,,,44280.0,
29974,20133,2009,7964.0,8.5,16568.0,18.6,,,,,,,37965.0,
29975,20135,2009,1783.0,3.9,3085.0,9.5,,,,,,,45651.0,
29976,20137,2009,2760.0,4.4,5640.0,12.7,,,,,,,38590.0,
29977,20139,2009,7843.0,7.8,16297.0,11.2,,,,,,,48656.0,
29978,20141,2009,2187.0,4.5,3913.0,13.7,,,,,,,34601.0,
29979,20143,2009,3215.0,5.6,6114.0,10.1,,,,,,,46743.0,
29980,20145,2009,3792.0,3.9,6927.0,14.4,,,,,,,41015.0,
29981,20147,2009,2988.0,6.2,5620.0,12.1,,,,,,,40247.0,
29982,20149,2009,10428.0,5.7,21206.0,9.1,,,,,,,54949.0,
29983,20151,2009,5665.0,5.0,9669.0,11.2,,,,,,,44479.0,
29984,20153,2009,1262.0,4.0,2558.0,13.6,,,,,,,37483.0,
29985,20155,2009,32930.0,5.9,64196.0,13.8,,,,,,,41536.0,
29986,20157,2009,2768.0,4.2,5045.0,12.1,,,,,,,36356.0,
29987,20159,2009,5723.0,5.0,10047.0,12.2,,,,,,,43617.0,
29988,20161,2009,35742.0,4.5,69995.0,26.3,,,,,,,40612.0,
29989,20163,2009,2607.0,6.7,5179.0,12.4,,,,,,,41699.0,
29990,20165,2009,1601.0,5.7,3253.0,12.5,,,,,,,39763.0,
29991,20167,2009,3414.0,5.0,6880.0,14.1,,,,,,,36730.0,
29992,20169,2009,29991.0,5.5,55164.0,12.8,,,,,,,43827.0,
29993,20171,2009,2789.0,3.0,4823.0,8.6,,,,,,,45882.0,
29994,20173,2009,236624.0,8.4,495006.0,13.5,,,,,,,48071.0,
29995,20175,2009,10570.0,4.9,22729.0,15.7,,,,,,,44868.0,
29996,20177,2009,88063.0,6.6,176786.0,16.6,,,,,,,46194.0,
29997,20179,2009,1552.0,2.9,2575.0,13.3,,,,,,,44323.0,
29998,20181,2009,3632.0,4.0,6004.0,16.0,,,,,,,38536.0,
29999,20183,2009,2137.0,4.8,3849.0,13.2,,,,,,,37860.0,
30000,20185,2009,2148.0,5.2,4422.0,14.9,,,,,,,38922.0,
30001,20187,2009,1141.0,3.3,2174.0,12.5,,,,,,,49090.0,
30002,20189,2009,2256.0,4.8,5592.0,12.3,,,,,,,51913.0,
30003,20191,2009,10614.0,8.7,24160.0,11.4,,,,,,,47091.0,
30004,20193,2009,4133.0,3.7,7753.0,11.2,,,,,,,44836.0,
30005,20195,2009,1816.0,3.8,2985.0,11.8,,,,,,,40457.0,
30006,20197,2009,3480.0,7.3,7059.0,8.8,,,,,,,55341.0,
30007,20199,2009,861.0,6.0,1469.0,14.0,,,,,,,41741.0,
30008,20201,2009,3293.0,4.9,5779.0,11.6,,,,,,,37302.0,
30009,20203,2009,1233.0,3.4,2211.0,12.6,,,,,,,42344.0,
30010,20205,2009,4714.0,10.8,9485.0,15.0,,,,,,,36419.0,
30011,20207,2009,1633.0,8.6,3309.0,18.1,,,,,,,25245.0,
30012,20209,2009,62743.0,10.7,156416.0,21.4,,,,,,,37341.0,
30013,21001,2009,8204.0,11.2,18729.0,24.0,,,,,,,29200.0,
30014,21003,2009,7462.0,15.0,19811.0,17.9,,,,,,,36563.0,
30015,21005,2009,9912.0,10.8,21328.0,11.0,,,,,,,51486.0,
30016,21007,2009,3680.0,10.4,8204.0,14.9,,,,,,,39995.0,
30017,21009,2009,16911.0,12.8,42171.0,19.7,,,,,,,35993.0,
30018,21011,2009,4315.0,16.1,11544.0,25.1,,,,,,,30574.0,
30019,21013,2009,8582.0,12.5,28667.0,36.0,,,,,,,24501.0,
30020,21015,2009,58430.0,9.4,117461.0,7.9,,,,,,,67994.0,
30021,21017,2009,8347.0,10.1,20027.0,17.1,,,,,,,37966.0,
30022,21019,2009,20781.0,8.8,49362.0,20.9,,,,,,,37496.0,
30023,21021,2009,11450.0,11.8,28297.0,19.8,,,,,,,39687.0,
30024,21023,2009,3797.0,11.7,8473.0,16.7,,,,,,,39141.0,
30025,21025,2009,5083.0,10.6,14009.0,32.0,,,,,,,23863.0,
30026,21027,2009,8252.0,12.3,19979.0,20.8,,,,,,,37074.0,
30027,21029,2009,35382.0,11.2,73743.0,10.7,,,,,,,48344.0,
30028,21031,2009,4700.0,14.9,12670.0,20.1,,,,,,,33499.0,
