,poverty_rate,per_capita_income_2006,fips,year
642,18.1,31690.0,17069.0,2006
643,11.5,38557.0,17071.0,2006
644,9.4,45169.0,17073.0,2006
645,9.3,43566.0,17075.0,2006
646,25.7,29495.0,17077.0,2006
647,11.8,39872.0,17079.0,2006
648,15.0,38393.0,17081.0,2006
649,9.0,48518.0,17083.0,2006
650,8.8,47329.0,17085.0,2006
651,17.1,38243.0,17087.0,2006
652,8.3,64109.0,17089.0,2006
653,14.1,49742.0,17091.0,2006
654,3.9,74542.0,17093.0,2006
655,15.6,37624.0,17095.0,2006
656,6.0,75161.0,17097.0,2006
657,11.2,46540.0,17099.0,2006
658,16.6,35975.0,17101.0,2006
659,10.3,44962.0,17103.0,2006
660,11.1,46752.0,17105.0,2006
661,11.5,45579.0,17107.0,2006
662,22.9,35050.0,17109.0,2006
663,5.3,72428.0,17111.0,2006
664,12.0,51515.0,17113.0,2006
665,16.4,41738.0,17115.0,2006
666,11.5,43159.0,17117.0,2006
667,12.2,47071.0,17119.0,2006
668,17.2,36899.0,17121.0,2006
669,9.4,44195.0,17123.0,2006
670,12.2,39544.0,17125.0,2006
671,13.7,37767.0,17127.0,2006
672,8.8,52013.0,17129.0,2006
673,9.2,46653.0,17131.0,2006
674,4.2,62190.0,17133.0,2006
675,13.0,38769.0,17135.0,2006
676,14.2,41861.0,17137.0,2006
677,10.1,43971.0,17139.0,2006
678,7.5,49648.0,17141.0,2006
679,13.7,45724.0,17143.0,2006
680,13.5,39408.0,17145.0,2006
681,7.3,52764.0,17147.0,2006
682,14.6,32932.0,17149.0,2006
683,17.6,34985.0,17151.0,2006
684,25.3,29444.0,17153.0,2006
685,7.4,53724.0,17155.0,2006
686,12.1,41702.0,17157.0,2006
687,14.4,36107.0,17159.0,2006
688,13.6,43527.0,17161.0,2006
689,13.0,46188.0,17163.0,2006
690,21.4,32755.0,17165.0,2006
691,12.4,48491.0,17167.0,2006
692,11.4,39557.0,17169.0,2006
693,11.9,42001.0,17171.0,2006
694,10.6,41953.0,17173.0,2006
695,10.6,41181.0,17175.0,2006
696,13.0,41407.0,17177.0,2006
697,8.8,50375.0,17179.0,2006
698,16.2,36708.0,17181.0,2006
699,17.6,38817.0,17183.0,2006
700,13.7,39223.0,17185.0,2006
701,13.3,40172.0,17187.0,2006
702,8.4,46949.0,17189.0,2006
703,13.9,35403.0,17191.0,2006
704,15.5,34565.0,17193.0,2006
705,10.9,43107.0,17195.0,2006
706,6.0,72863.0,17197.0,2006
707,15.8,37571.0,17199.0,2006
708,14.3,45319.0,17201.0,2006
709,6.4,60179.0,17203.0,2006
711,13.5,41976.0,18001.0,2006
712,11.6,45844.0,18003.0,2006
713,9.7,49681.0,18005.0,2006
714,9.1,43645.0,18007.0,2006
715,13.0,38185.0,18009.0,2006
