,year,fips,cases_chlamydia,cases_gonorrhea,total_pop
34616,2010,48381,360.0,70.0,
34617,2010,1111,57.0,12.0,
34618,2010,5121,61.0,6.0,
34619,2010,13243,43.0,13.0,
34620,2010,17157,83.0,15.0,
34621,2010,18135,64.0,7.0,
34622,2010,29175,74.0,18.0,
34623,2010,37151,359.0,87.0,
34624,2010,54083,62.0,0.0,
34625,2010,28121,418.0,120.0,
34626,2010,38073,9.0,0.0,
34627,2010,22079,1036.0,344.0,
34628,2010,51157,4.0,0.0,
34629,2010,30081,64.0,4.0,
34630,2010,20153,1.0,0.0,
34631,2010,29177,60.0,3.0,
34632,2010,48383,13.0,2.0,
34633,2010,48385,5.0,1.0,
34634,2010,27125,4.0,2.0,
34635,2010,48387,38.0,6.0,
34636,2010,22081,95.0,33.0,
34637,2010,31145,4.0,0.0,
34638,2010,27127,12.0,1.0,
34639,2010,48389,25.0,4.0,
34640,2010,48391,36.0,1.0,
34641,2010,20155,217.0,27.0,
34642,2010,36083,510.0,97.0,
34643,2010,27129,32.0,7.0,
34644,2010,38075,8.0,0.0,
34645,2010,20157,4.0,0.0,
34646,2010,29179,4.0,0.0,
34647,2010,47143,95.0,4.0,
34648,2010,20159,16.0,0.0,
34649,2010,27131,86.0,4.0,
34650,2010,49033,3.0,0.0,
34651,2010,31147,14.0,0.0,
34652,2010,17159,19.0,1.0,
34653,2010,30083,28.0,0.0,
34654,2010,38077,35.0,2.0,
34655,2010,39139,552.0,185.0,
34656,2010,45079,3217.0,1126.0,
34657,2010,55103,23.0,0.0,
34658,2010,22083,164.0,43.0,
34659,2010,51760,2451.0,719.0,
34660,2010,13245,2446.0,829.0,
34661,2010,37153,204.0,65.0,
34662,2010,36085,1390.0,242.0,
34663,2010,51159,47.0,9.0,
34664,2010,20161,335.0,51.0,
34665,2010,72117,10.0,0.0,
34666,2010,19159,5.0,0.0,
34667,2010,35039,247.0,16.0,
34668,2010,8103,10.0,1.0,
34669,2010,8105,25.0,1.0,
34670,2010,18137,38.0,2.0,
34671,2010,29181,19.0,1.0,
34672,2010,54085,8.0,1.0,
34673,2010,6065,3748.0,778.0,
34674,2010,47145,128.0,16.0,
34675,2010,54087,30.0,1.0,
34676,2010,51770,819.0,235.0,
34677,2010,51161,176.0,33.0,
34678,2010,46109,71.0,6.0,
34679,2010,48393,1.0,0.0,
34680,2010,21201,7.0,0.0,
34681,2010,47147,155.0,26.0,
34682,2010,48395,66.0,38.0,
34683,2010,37155,1021.0,402.0,
34684,2010,27133,9.0,0.0,
34685,2010,31149,0.0,0.0,
34686,2010,55105,658.0,71.0,
34687,2010,17161,719.0,270.0,
34688,2010,51163,32.0,4.0,
34689,2010,21203,19.0,1.0,
34690,2010,13247,345.0,119.0,
34691,2010,37157,271.0,84.0,
34692,2010,33015,390.0,30.0,
34693,2010,51165,81.0,9.0,
34694,2010,36087,592.0,75.0,
34695,2010,48397,125.0,27.0,
34696,2010,40129,8.0,1.0,
34697,2010,40131,173.0,21.0,
34698,2010,38079,116.0,32.0,
34699,2010,20163,8.0,1.0,
34700,2010,30085,153.0,5.0,
34701,2010,35041,140.0,6.0,
34702,2010,26143,25.0,5.0,
34703,2010,27135,23.0,3.0,
34704,2010,30087,69.0,0.0,
34705,2010,39141,203.0,24.0,
34706,2010,8107,28.0,0.0,
34707,2010,21205,103.0,7.0,
34708,2010,37159,554.0,276.0,
34709,2010,48399,31.0,1.0,
34710,2010,18139,44.0,3.0,
34711,2010,20165,3.0,0.0,
34712,2010,48401,118.0,37.0,
34713,2010,55107,27.0,1.0,
34714,2010,1113,432.0,172.0,
34715,2010,20167,18.0,2.0,
34716,2010,21207,29.0,0.0,
34717,2010,51167,27.0,0.0,
34718,2010,37161,191.0,44.0,
34719,2010,47149,1043.0,186.0,
34720,2010,50021,134.0,3.0,
34721,2010,72119,103.0,3.0,
34722,2010,72121,35.0,0.0,
34723,2010,48403,23.0,4.0,
34724,2010,22085,69.0,22.0,
34725,2010,19161,8.0,0.0,
34726,2010,6067,6585.0,1536.0,
34727,2010,23023,66.0,6.0,
34728,2010,26145,1557.0,276.0,
34729,2010,8109,1.0,0.0,
34730,2010,51775,77.0,7.0,
34731,2010,34033,205.0,38.0,
34732,2010,72123,39.0,2.0,
34733,2010,5125,226.0,31.0,
34734,2010,17165,80.0,10.0,
34735,2010,20169,274.0,37.0,
34736,2010,29195,65.0,4.0,
34737,2010,31151,10.0,1.0,
34738,2010,49035,3529.0,196.0,
34739,2010,45081,99.0,14.0,
34740,2010,37163,224.0,84.0,
34741,2010,48405,25.0,9.0,
34742,2010,6069,173.0,9.0,
34743,2010,6071,8515.0,1146.0,
34744,2010,6073,15341.0,2021.0,
34745,2010,6075,4596.0,1936.0,
34746,2010,72125,41.0,2.0,
34747,2010,48407,60.0,7.0,
34748,2010,6077,3716.0,714.0,
34749,2010,8111,0.0,0.0,
34750,2010,35045,835.0,115.0,
34751,2010,49037,42.0,2.0,
34752,2010,53055,8.0,4.0,
34753,2010,72127,729.0,44.0,
34754,2010,72129,69.0,0.0,
34755,2010,6079,694.0,28.0,
34756,2010,6081,1979.0,214.0,
34757,2010,8113,5.0,0.0,
34758,2010,35047,167.0,12.0,
34759,2010,48409,302.0,43.0,
34760,2010,48411,17.0,1.0,
34761,2010,72131,49.0,3.0,
34762,2010,46111,7.0,0.0,
34763,2010,30089,14.0,4.0,
34764,2010,35043,479.0,50.0,
34765,2010,39143,165.0,31.0,
34766,2010,17167,1199.0,535.0,
34767,2010,26151,38.0,3.0,
34768,2010,49039,32.0,2.0,
34769,2010,6083,1432.0,66.0,
34770,2010,6085,5518.0,577.0,
34771,2010,4023,141.0,5.0,
34772,2010,6087,790.0,54.0,
34773,2010,35049,562.0,22.0,
34774,2010,72133,27.0,4.0,
34775,2010,12113,356.0,35.0,
34776,2010,12115,870.0,205.0,
34777,2010,36091,327.0,24.0,
34778,2010,38081,5.0,0.0,
34779,2010,31153,432.0,79.0,
34780,2010,55111,123.0,4.0,
34781,2010,31155,14.0,4.0,
34782,2010,55113,17.0,0.0,
34783,2010,36093,656.0,160.0,
34784,2010,48413,10.0,1.0,
34785,2010,13249,12.0,4.0,
34786,2010,36095,44.0,1.0,
34787,2010,26153,6.0,1.0,
34788,2010,17169,14.0,0.0,
34789,2010,29197,2.0,0.0,
34790,2010,36097,21.0,2.0,
34791,2010,42107,202.0,25.0,
34792,2010,39145,226.0,92.0,
34793,2010,29199,8.0,0.0,
34794,2010,37165,177.0,95.0,
34795,2010,5127,51.0,10.0,
34796,2010,19163,945.0,276.0,
34797,2010,17171,7.0,0.0,
34798,2010,18143,81.0,6.0,
34799,2010,20171,3.0,0.0,
34800,2010,21209,151.0,17.0,
34801,2010,27139,205.0,15.0,
34802,2010,29201,0.0,0.0,
34803,2010,28123,285.0,86.0,
34804,2010,47151,26.0,0.0,
34805,2010,51169,28.0,0.0,
34806,2010,31157,77.0,1.0,
34807,2010,13251,64.0,8.0,
34808,2010,48415,59.0,8.0,
34809,2010,5129,17.0,0.0,
34810,2010,5131,561.0,109.0,
34811,2010,8115,3.0,0.0,
34812,2010,20173,2673.0,634.0,
34813,2010,12117,1406.0,370.0,
34814,2010,13253,53.0,15.0,
34815,2010,40133,83.0,44.0,
34816,2010,36099,77.0,10.0,
34817,2010,39147,129.0,30.0,
34818,2010,47153,13.0,1.0,
34819,2010,40135,106.0,12.0,
34820,2010,5133,86.0,11.0,
34821,2010,47155,210.0,9.0,
34822,2010,49041,24.0,1.0,
34823,2010,20175,74.0,4.0,
34824,2010,31159,1.0,0.0,
34825,2010,48417,6.0,0.0,
34826,2010,29203,9.0,1.0,
34827,2010,28125,43.0,20.0,
34828,2010,5135,46.0,4.0,
34829,2010,6089,446.0,40.0,
34830,2010,55115,96.0,5.0,
34831,2010,20177,773.0,235.0,
34832,2010,55117,292.0,42.0,
34833,2010,1117,372.0,59.0,
34834,2010,19165,17.0,0.0,
34835,2010,17173,29.0,3.0,
34836,2010,18145,90.0,10.0,
34837,2010,21211,173.0,38.0,
34838,2010,29205,10.0,1.0,
34839,2010,39149,124.0,48.0,
34840,2010,47157,9978.0,3479.0,
34841,2010,48419,73.0,18.0,
34842,2010,51171,45.0,1.0,
34843,2010,27141,112.0,3.0,
34844,2010,20179,1.0,0.0,
34845,2010,30091,3.0,0.0,
34846,2010,38083,2.0,0.0,
34847,2010,31161,7.0,0.0,
34848,2010,56033,89.0,1.0,
34849,2010,20181,14.0,0.0,
34850,2010,31163,2.0,0.0,
34851,2010,41055,4.0,0.0,
34852,2010,48421,8.0,0.0,
34853,2010,26155,142.0,9.0,
34854,2010,16079,21.0,1.0,
34855,2010,27143,15.0,0.0,
34856,2010,6091,3.0,0.0,
34857,2010,35051,43.0,6.0,
34858,2010,30093,94.0,3.0,
34859,2010,21213,29.0,6.0,
34860,2010,28127,195.0,45.0,
34861,2010,19167,30.0,0.0,
34862,2010,38085,22.0,2.0,
34863,2010,31165,0.0,0.0,
34864,2010,6093,76.0,6.0,
34865,2010,2220,50.0,0.0,
34866,2010,53057,330.0,19.0,
34867,2010,2232,30.0,0.0,
34868,2010,53059,23.0,3.0,
34869,2010,38087,0.0,0.0,
34870,2010,20183,5.0,0.0,
34871,2010,28129,79.0,25.0,
34872,2010,47159,21.0,3.0,
34873,2010,51173,65.0,17.0,
34874,2010,53061,1686.0,180.0,
34875,2010,42109,47.0,3.0,
34876,2010,35053,53.0,2.0,
34877,2010,6095,2061.0,434.0,
34878,2010,24039,199.0,48.0,
34879,2010,23025,101.0,0.0,
34880,2010,34035,496.0,78.0,
34881,2010,42111,79.0,8.0,
34882,2010,48425,15.0,2.0,
34883,2010,6097,1277.0,121.0,
34884,2010,51175,96.0,23.0,
34885,2010,2240,19.0,0.0,
34886,2010,13255,280.0,93.0,
34887,2010,45083,1567.0,376.0,
34888,2010,18147,11.0,1.0,
34889,2010,21215,30.0,0.0,
34890,2010,46115,6.0,0.0,
34891,2010,53063,1606.0,133.0,
34892,2010,51177,325.0,54.0,
34893,2010,22087,88.0,30.0,
34894,2010,29183,707.0,87.0,
34895,2010,22089,144.0,40.0,
34896,2010,1115,0.0,0.0,
34897,2010,17163,2313.0,617.0,
34898,2010,26147,438.0,78.0,
34899,2010,29185,9.0,1.0,
34900,2010,55109,118.0,10.0,
34901,2010,5123,290.0,104.0,
34902,2010,29187,152.0,20.0,
34903,2010,22091,51.0,12.0,
34904,2010,22093,103.0,31.0,
34905,2010,22095,225.0,41.0,
34906,2010,12109,408.0,71.0,
34907,2010,18141,929.0,272.0,
34908,2010,26149,118.0,4.0,
34909,2010,22097,558.0,142.0,
34910,2010,36089,234.0,10.0,
34911,2010,29510,4509.0,1694.0,
34912,2010,27137,501.0,34.0,
34913,2010,29189,5233.0,1437.0,
34914,2010,12111,1035.0,233.0,
34915,2010,22099,276.0,69.0,
34916,2010,22101,292.0,96.0,
34917,2010,24037,355.0,88.0,
34918,2010,22103,593.0,110.0,
34919,2010,20185,1.0,0.0,
34920,2010,51179,284.0,50.0,
34921,2010,6099,1667.0,163.0,
34922,2010,46117,8.0,0.0,
34923,2010,37167,324.0,122.0,
34924,2010,20187,5.0,0.0,
34925,2010,31167,1.0,0.0,
34926,2010,17175,13.0,1.0,
34927,2010,38089,72.0,7.0,
34928,2010,39151,1285.0,397.0,
34929,2010,18149,7.0,1.0,
34930,2010,48427,200.0,11.0,
34931,2010,51790,127.0,15.0,
34932,2010,29186,15.0,1.0,
34933,2010,27145,368.0,58.0,
34934,2010,27147,71.0,8.0,
34935,2010,38091,4.0,0.0,
34936,2010,13257,76.0,16.0,
34937,2010,40137,138.0,8.0,
34938,2010,48429,12.0,5.0,
34939,2010,17177,202.0,64.0,
34940,2010,48431,3.0,0.0,
34941,2010,18151,63.0,4.0,
34942,2010,36101,206.0,44.0,
34943,2010,20189,8.0,0.0,
34944,2010,27149,10.0,0.0,
34945,2010,53065,45.0,3.0,
34946,2010,13259,58.0,12.0,
34947,2010,47161,15.0,1.0,
34948,2010,30095,14.0,0.0,
34949,2010,29207,44.0,5.0,
34950,2010,37169,87.0,6.0,
34951,2010,5137,9.0,0.0,
34952,2010,29209,30.0,5.0,
34953,2010,28131,79.0,15.0,
34954,2010,48433,2.0,0.0,
34955,2010,32029,1.0,0.0,
34956,2010,19169,299.0,34.0,
34957,2010,33017,321.0,7.0,
34958,2010,38093,81.0,3.0,
34959,2010,56035,6.0,0.0,
34960,2010,51800,560.0,178.0,
34961,2010,25025,6017.0,988.0,
34962,2010,36103,3382.0,334.0,
34963,2010,18153,23.0,1.0,
34964,2010,29211,13.0,0.0,
34965,2010,33019,91.0,8.0,
34966,2010,36105,266.0,28.0,
34967,2010,42113,16.0,2.0,
34968,2010,47163,294.0,41.0,
34969,2010,46119,0.0,0.0,
34970,2010,54089,11.0,0.0,
34971,2010,8117,39.0,1.0,
34972,2010,39153,2288.0,678.0,
34973,2010,49043,64.0,2.0,
34974,2010,20191,27.0,0.0,
34975,2010,47165,291.0,27.0,
34976,2010,1119,148.0,45.0,
34977,2010,12119,169.0,64.0,
34978,2010,13261,427.0,203.0,
34979,2010,45085,855.0,197.0,
34980,2010,28133,413.0,103.0,
34981,2010,37171,133.0,16.0,
34982,2010,51181,47.0,12.0,
34983,2010,42115,38.0,1.0,
34984,2010,10005,977.0,256.0,
34985,2010,34037,133.0,12.0,
34986,2010,51183,54.0,12.0,
34987,2010,6101,233.0,28.0,
34988,2010,48435,9.0,0.0,
34989,2010,12121,134.0,30.0,
34990,2010,37173,42.0,5.0,
34991,2010,30097,10.0,0.0,
34992,2010,56037,136.0,3.0,
34993,2010,27151,10.0,3.0,
34994,2010,48437,30.0,12.0,
34995,2010,18155,20.0,1.0,
34996,2010,13263,54.0,28.0,
34997,2010,24041,119.0,29.0,
34998,2010,13265,13.0,7.0,
34999,2010,1121,423.0,132.0,
35000,2010,28135,188.0,60.0,
35001,2010,1123,178.0,23.0,
35002,2010,19171,63.0,3.0,
35003,2010,29213,118.0,4.0,
35004,2010,22105,846.0,209.0,
35005,2010,35055,144.0,3.0,
35006,2010,48439,8034.0,2566.0,
35007,2010,28137,179.0,35.0,
35008,2010,13267,93.0,14.0,
35009,2010,12123,65.0,7.0,
35010,2010,13269,40.0,23.0,
35011,2010,19173,15.0,0.0,
35012,2010,21217,93.0,9.0,
35013,2010,48441,673.0,185.0,
35014,2010,55119,32.0,0.0,
35015,2010,54091,9.0,4.0,
35016,2010,17179,379.0,42.0,
35017,2010,51185,68.0,3.0,
35018,2010,6103,170.0,3.0,
35019,2010,13271,75.0,27.0,
35020,2010,8119,21.0,3.0,
35021,2010,22107,21.0,5.0,
35022,2010,22109,518.0,135.0,
35023,2010,13273,67.0,30.0,
35024,2010,48443,1.0,0.0,
35025,2010,48445,45.0,14.0,
35026,2010,16081,6.0,0.0,
35027,2010,30099,7.0,0.0,
35028,2010,56039,43.0,4.0,
35029,2010,29215,56.0,2.0,
35030,2010,40139,36.0,8.0,
35031,2010,31169,2.0,0.0,
35032,2010,13275,211.0,78.0,
35033,2010,20193,12.0,1.0,
35034,2010,31171,0.0,0.0,
35035,2010,48447,0.0,0.0,
35036,2010,31173,15.0,4.0,
35037,2010,53067,647.0,47.0,
35038,2010,13277,268.0,115.0,
35039,2010,41057,32.0,1.0,
35040,2010,40141,27.0,4.0,
35041,2010,36107,75.0,2.0,
35042,2010,42117,70.0,4.0,
35043,2010,28139,77.0,18.0,
35044,2010,18157,526.0,71.0,
35045,2010,18159,15.0,2.0,
35046,2010,47167,328.0,52.0,
35047,2010,28141,33.0,3.0,
35048,2010,48449,123.0,39.0,
35049,2010,72135,85.0,4.0,
35050,2010,72137,106.0,2.0,
35051,2010,21219,27.0,3.0,
35052,2010,27153,19.0,0.0,
35053,2010,46121,197.0,23.0,
35054,2010,9013,238.0,21.0,
35055,2010,48451,615.0,102.0,
35056,2010,36109,266.0,33.0,
35057,2010,49045,124.0,6.0,
35058,2010,30101,14.0,0.0,
35059,2010,13279,191.0,46.0,
35060,2010,35057,60.0,2.0,
35061,2010,38095,5.0,0.0,
35062,2010,13281,10.0,0.0,
35063,2010,38097,20.0,0.0,
35064,2010,37175,81.0,15.0,
35065,2010,27155,3.0,0.0,
35066,2010,48453,5832.0,1445.0,
35067,2010,30103,0.0,0.0,
35068,2010,20195,5.0,0.0,
35069,2010,55121,68.0,0.0,
35070,2010,13283,36.0,3.0,
35071,2010,21221,26.0,3.0,
35072,2010,21223,29.0,3.0,
35073,2010,6105,16.0,1.0,
35074,2010,48455,31.0,8.0,
35075,2010,46123,16.0,1.0,
35076,2010,13285,364.0,147.0,
35077,2010,47169,10.0,0.0,
35078,2010,72139,112.0,3.0,
35079,2010,39155,699.0,235.0,
35080,2010,54093,8.0,0.0,
35081,2010,6107,1688.0,96.0,
35082,2010,40143,3146.0,1329.0,
35083,2010,28143,161.0,39.0,
35084,2010,6109,111.0,2.0,
35085,2010,13287,60.0,31.0,
35086,2010,46125,11.0,1.0,
35087,2010,1125,1206.0,322.0,
35088,2010,39157,205.0,8.0,
35089,2010,26157,82.0,4.0,
35090,2010,13289,44.0,12.0,
35091,2010,16083,164.0,5.0,
35092,2010,48457,30.0,9.0,
35093,2010,54095,12.0,0.0,
35094,2010,37177,20.0,6.0,
35095,2010,56041,40.0,0.0,
35096,2010,49047,58.0,0.0,
35097,2010,36111,384.0,42.0,
35098,2010,41059,197.0,11.0,
35099,2010,47171,18.0,2.0,
35100,2010,5139,329.0,102.0,
35101,2010,12125,61.0,6.0,
35102,2010,13291,15.0,1.0,
35103,2010,19175,25.0,1.0,
35104,2010,17181,42.0,4.0,
35105,2010,18161,9.0,2.0,
35106,2010,21225,267.0,30.0,
35107,2010,28145,96.0,29.0,
35108,2010,37179,439.0,133.0,
35109,2010,34039,1812.0,335.0,
35110,2010,35059,9.0,0.0,
35111,2010,39159,147.0,24.0,
35112,2010,41061,78.0,0.0,
35113,2010,42119,56.0,3.0,
35114,2010,45087,195.0,81.0,
35115,2010,46127,14.0,4.0,
35116,2010,47173,43.0,4.0,
35117,2010,22111,113.0,35.0,
35118,2010,48459,107.0,44.0,
35119,2010,54097,26.0,2.0,
35120,2010,13293,119.0,57.0,
35121,2010,48461,10.0,1.0,
35122,2010,49049,718.0,24.0,
35123,2010,72141,21.0,1.0,
35124,2010,48463,148.0,11.0,
35125,2010,48465,143.0,30.0,
35126,2010,2261,44.0,1.0,
35127,2010,35061,318.0,34.0,
35128,2010,16085,10.0,0.0,
35129,2010,31175,8.0,0.0,
35130,2010,5141,34.0,2.0,
35131,2010,19177,4.0,0.0,
35132,2010,26159,208.0,27.0,
35133,2010,47175,6.0,0.0,
35134,2010,39161,55.0,6.0,
35135,2010,48467,82.0,16.0,
35136,2010,37181,396.0,205.0,
35137,2010,18163,957.0,344.0,
35138,2010,72143,46.0,2.0,
35139,2010,72145,79.0,5.0,
35140,2010,42121,84.0,7.0,
35141,2010,6111,2282.0,171.0,
35142,2010,17183,439.0,83.0,
35143,2010,22113,186.0,42.0,
35144,2010,18165,16.0,0.0,
35145,2010,29217,42.0,2.0,
35146,2010,55123,15.0,0.0,
35147,2010,22115,395.0,75.0,
35148,2010,48469,371.0,68.0,
35149,2010,72147,24.0,7.0,
35150,2010,18167,342.0,44.0,
35151,2010,55125,33.0,2.0,
35152,2010,72149,26.0,2.0,
35153,2010,39163,18.0,1.0,
35154,2010,51810,1813.0,413.0,
35155,2010,12127,1832.0,582.0,
35156,2010,17185,20.0,1.0,
35157,2010,18169,57.0,2.0,
35158,2010,27157,52.0,1.0,
35159,2010,20197,9.0,1.0,
35160,2010,27159,5.0,0.0,
35161,2010,40145,92.0,25.0,
35162,2010,53069,8.0,0.0,
35163,2010,37183,4522.0,1251.0,
35164,2010,12129,124.0,12.0,
35165,2010,23027,58.0,1.0,
35166,2010,1127,260.0,20.0,
35167,2010,13295,72.0,9.0,
35168,2010,48471,316.0,83.0,
35169,2010,53071,167.0,10.0,
35170,2010,20199,1.0,0.0,
35171,2010,48473,206.0,58.0,
35172,2010,41063,8.0,0.0,
35173,2010,38099,13.0,1.0,
35174,2010,28147,64.0,23.0,
35175,2010,12131,146.0,10.0,
35176,2010,13297,207.0,43.0,
35177,2010,46129,18.0,2.0,
35178,2010,55127,183.0,16.0,
35179,2010,19179,133.0,7.0,
35180,2010,38101,364.0,14.0,
35181,2010,48475,25.0,3.0,
35182,2010,13299,271.0,64.0,
35183,2010,13301,52.0,17.0,
35184,2010,19181,84.0,5.0,
35185,2010,17187,46.0,3.0,
35186,2010,18171,14.0,1.0,
35187,2010,21227,396.0,137.0,
35188,2010,29219,57.0,6.0,
35189,2010,28149,399.0,80.0,
35190,2010,37185,105.0,55.0,
35191,2010,34041,132.0,16.0,
35192,2010,36113,162.0,14.0,
35193,2010,39165,355.0,35.0,
35194,2010,42123,47.0,3.0,
35195,2010,47177,89.0,8.0,
35196,2010,51187,93.0,8.0,
35197,2010,18173,109.0,13.0,
35198,2010,49051,29.0,0.0,
35199,2010,41065,65.0,5.0,
35200,2010,27161,27.0,2.0,
35201,2010,56043,9.0,0.0,
35202,2010,55129,18.0,1.0,
35203,2010,1129,77.0,25.0,
35204,2010,5143,778.0,174.0,
35205,2010,8121,4.0,2.0,
35206,2010,12133,70.0,13.0,
35207,2010,13303,138.0,38.0,
35208,2010,19183,48.0,3.0,
35209,2010,16087,21.0,0.0,
35210,2010,17189,30.0,6.0,
35211,2010,18175,54.0,1.0,
35212,2010,20201,6.0,1.0,
35213,2010,21229,49.0,1.0,
35214,2010,24043,456.0,73.0,
35215,2010,23029,48.0,2.0,
35216,2010,27163,390.0,30.0,
35217,2010,29221,31.0,1.0,
35218,2010,28151,768.0,364.0,
35219,2010,37187,73.0,21.0,
35220,2010,31177,33.0,7.0,
35221,2010,36115,164.0,12.0,
35222,2010,39167,89.0,15.0,
35223,2010,40147,68.0,10.0,
35224,2010,41067,1389.0,96.0,
35225,2010,42125,465.0,101.0,
35226,2010,44009,191.0,8.0,
35227,2010,47179,229.0,62.0,
35228,2010,48477,183.0,52.0,
35229,2010,49053,247.0,4.0,
35230,2010,51191,77.0,13.0,
35231,2010,50023,100.0,4.0,
35232,2010,55131,148.0,23.0,
35233,2010,22117,231.0,69.0,
35234,2010,40149,21.0,7.0,
35235,2010,32031,1429.0,100.0,
35236,2010,26161,1379.0,419.0,
35237,2010,37189,88.0,5.0,
35238,2010,27165,22.0,1.0,
35239,2010,55133,574.0,79.0,
35240,2010,55135,84.0,3.0,
35241,2010,55137,23.0,0.0,
35242,2010,13305,115.0,25.0,
35243,2010,19185,8.0,0.0,
35244,2010,17191,23.0,10.0,
35245,2010,18177,199.0,99.0,
35246,2010,21231,33.0,2.0,
35247,2010,26163,21155.0,7495.0,
35248,2010,29223,6.0,1.0,
35249,2010,28153,105.0,27.0,
35250,2010,37191,836.0,270.0,
35251,2010,31179,17.0,2.0,
35252,2010,36117,287.0,26.0,
35253,2010,39169,195.0,25.0,
35254,2010,42127,30.0,1.0,
35255,2010,47181,16.0,0.0,
35256,2010,49055,1.0,0.0,
35257,2010,54099,32.0,9.0,
35258,2010,51820,71.0,29.0,
35259,2010,47183,140.0,8.0,
35260,2010,48479,1039.0,49.0,
35261,2010,49057,677.0,21.0,
35262,2010,13307,15.0,8.0,
35263,2010,19187,179.0,20.0,
35264,2010,21233,28.0,10.0,
35265,2010,29225,53.0,12.0,
35266,2010,28155,38.0,5.0,
35267,2010,31181,2.0,0.0,
35268,2010,54101,11.0,0.0,
35269,2010,22119,268.0,87.0,
35270,2010,8123,481.0,39.0,
35271,2010,18179,32.0,4.0,
35272,2010,38103,3.0,0.0,
35273,2010,22121,72.0,21.0,
35274,2010,22123,47.0,18.0,
35275,2010,22125,20.0,4.0,
35276,2010,36119,2914.0,474.0,
35277,2010,42129,502.0,74.0,
35278,2010,51193,78.0,14.0,
35279,2010,56045,19.0,0.0,
35280,2010,54103,26.0,1.0,
35281,2010,26165,67.0,7.0,
35282,2010,48481,95.0,37.0,
35283,2010,53073,573.0,27.0,
35284,2010,30107,3.0,0.0,
35285,2010,13309,22.0,12.0,
35286,2010,31183,0.0,0.0,
35287,2010,41069,3.0,0.0,
35288,2010,48483,17.0,0.0,
35289,2010,5145,271.0,37.0,
35290,2010,13311,27.0,0.0,
35291,2010,17193,29.0,0.0,
35292,2010,18181,36.0,5.0,
35293,2010,47185,69.0,4.0,
35294,2010,32033,17.0,1.0,
35295,2010,17195,196.0,24.0,
35296,2010,13313,297.0,20.0,
35297,2010,18183,63.0,16.0,
35298,2010,21235,57.0,5.0,
35299,2010,53075,131.0,11.0,
35300,2010,30109,0.0,0.0,
35301,2010,20203,1.0,0.0,
35302,2010,48485,695.0,144.0,
35303,2010,24045,705.0,241.0,
35304,2010,48487,46.0,13.0,
35305,2010,1131,125.0,16.0,
35306,2010,13315,44.0,12.0,
35307,2010,13317,59.0,19.0,
35308,2010,37193,141.0,13.0,
35309,2010,27167,4.0,0.0,
35310,2010,13319,49.0,20.0,
35311,2010,28157,74.0,10.0,
35312,2010,17197,1791.0,375.0,
35313,2010,48489,105.0,6.0,
35314,2010,38105,74.0,2.0,
35315,2010,39171,34.0,9.0,
35316,2010,51830,62.0,19.0,
35317,2010,45089,233.0,76.0,
35318,2010,17199,215.0,40.0,
35319,2010,47187,164.0,28.0,
35320,2010,48491,1350.0,252.0,
35321,2010,20205,17.0,2.0,
35322,2010,37195,1122.0,529.0,
35323,2010,47189,208.0,38.0,
35324,2010,48493,67.0,19.0,
35325,2010,51840,91.0,21.0,
35326,2010,9015,313.0,19.0,
35327,2010,50025,57.0,0.0,
35328,2010,50027,101.0,7.0,
35329,2010,48495,26.0,5.0,
35330,2010,22127,36.0,15.0,
35331,2010,19189,14.0,2.0,
35332,2010,17201,1580.0,401.0,
35333,2010,55139,501.0,55.0,
35334,2010,19191,31.0,1.0,
35335,2010,27169,108.0,10.0,
35336,2010,1133,52.0,1.0,
35337,2010,28159,135.0,50.0,
35338,2010,54105,9.0,2.0,
35339,2010,48497,108.0,16.0,
35340,2010,51195,89.0,4.0,
35341,2010,21237,7.0,0.0,
35342,2010,39173,349.0,67.0,
35343,2010,48499,51.0,12.0,
35344,2010,55141,140.0,9.0,
35345,2010,54107,166.0,31.0,
35346,2010,19193,476.0,65.0,
35347,2010,17203,44.0,8.0,
35348,2010,21239,42.0,8.0,
35349,2010,5147,25.0,5.0,
35350,2010,40151,33.0,4.0,
35351,2010,20207,5.0,1.0,
35352,2010,40153,40.0,2.0,
35353,2010,25027,2164.0,221.0,
35354,2010,24047,200.0,41.0,
35355,2010,13321,171.0,72.0,
35356,2010,19195,12.0,2.0,
35357,2010,29227,3.0,0.0,
35358,2010,2280,23.0,0.0,
35359,2010,19197,27.0,1.0,
35360,2010,27171,184.0,11.0,
35361,2010,29229,31.0,2.0,
35362,2010,39175,43.0,1.0,
35363,2010,20209,1082.0,461.0,
35364,2010,36121,61.0,4.0,
35365,2010,42131,30.0,3.0,
35366,2010,54109,12.0,0.0,
35367,2010,51197,52.0,10.0,
35368,2010,72151,76.0,3.0,
35369,2010,37197,51.0,11.0,
35370,2010,53077,1100.0,33.0,
35371,2010,2282,4.0,0.0,
35372,2010,28161,99.0,33.0,
35373,2010,41071,256.0,9.0,
35374,2010,37199,27.0,1.0,
35375,2010,46135,61.0,6.0,
35376,2010,36123,47.0,5.0,
35377,2010,72153,39.0,1.0,
35378,2010,4025,240.0,16.0,
35379,2010,28163,336.0,166.0,
35380,2010,5149,82.0,5.0,
35381,2010,27173,12.0,1.0,
35382,2010,30111,467.0,22.0,
35383,2010,48501,15.0,2.0,
35384,2010,6113,651.0,60.0,
35385,2010,23031,332.0,5.0,
35386,2010,31185,9.0,3.0,
35387,2010,42133,1234.0,153.0,
