,poverty_rate,fips,year,per_capita_income_2022
21435,18.6,48317,2002,50765.549999999996
21436,17.2,48317,2003,54142.69
21437,17.5,48317,2004,55676.4
21438,19.3,48317,2005,56253.68
21439,17.7,48317,2006,49394.72
21440,16.9,48317,2007,58116.34
21441,15.9,48317,2008,58714.200000000004
21442,15.1,48317,2009,56078.21000000001
21443,15.6,48319,2002,50904.149999999994
21444,14.2,48319,2003,51953.090000000004
21445,12.3,48319,2004,52929.240000000005
21446,13.8,48319,2005,52826.08
21447,15.6,48319,2006,53306.06
21448,14.5,48319,2007,53741.32
21449,13.9,48319,2008,52942.950000000004
21450,16.5,48319,2009,50642.05
21451,17.7,48321,2002,52371.0
21452,18.1,48321,2003,51474.920000000006
21453,18.3,48321,2004,50813.880000000005
21454,21.3,48321,2005,51642.0
21455,23.4,48321,2006,52741.04
21456,22.5,48321,2007,54925.6
21457,18.0,48321,2008,54780.3
21458,21.2,48321,2009,53345.060000000005
21459,30.1,48323,2002,36814.799999999996
21460,29.8,48323,2003,38474.170000000006
21461,27.9,48323,2004,38666.16
21462,29.5,48323,2005,37598.72
21463,36.6,48323,2006,37291.32
21464,29.8,48323,2007,39265.84
21465,26.5,48323,2008,40212.450000000004
21466,29.8,48323,2009,37601.020000000004
21467,16.1,48325,2002,57923.25
21468,16.2,48325,2003,58138.71000000001
21469,15.9,48325,2004,58744.920000000006
21470,17.4,48325,2005,59495.840000000004
21471,15.5,48325,2006,63984.5
21472,14.8,48325,2007,63340.52
21473,16.8,48325,2008,60253.200000000004
21474,17.6,48325,2009,62030.86000000001
21475,23.2,48327,2002,41045.399999999994
21476,21.4,48327,2003,41509.020000000004
21477,21,48327,2004,41510.04
21478,26,48327,2005,41059.76
21479,23.0,48327,2006,39897.42
21480,21.5,48327,2007,46503.579999999994
21481,20.8,48327,2008,42134.850000000006
21482,25.6,48327,2009,40702.700000000004
21483,14.5,48329,2002,65254.2
21484,15.4,48329,2003,65000.530000000006
21485,14.6,48329,2004,66544.92
21486,14.9,48329,2005,64040.64
21487,14.4,48329,2006,66695.72
21488,14.4,48329,2007,72817.59999999999
21489,10.1,48329,2008,76032.0
21490,12.5,48329,2009,75280.13
21491,16.9,48331,2002,53427.0
21492,16.7,48331,2003,52133.41
21493,16.6,48331,2004,52199.16
21494,18.3,48331,2005,52245.44
21495,19.0,48331,2006,50086.76
21496,17.3,48331,2007,55986.34
21497,16.5,48331,2008,55741.50000000001
21498,18.0,48331,2009,51025.65
21499,18.4,48333,2002,47754.299999999996
21500,16.3,48333,2003,47256.72
21501,16,48333,2004,48166.560000000005
21502,14.7,48333,2005,50135.68
21503,18.1,48333,2006,49768.479999999996
21504,17.2,48333,2007,50729.5
21505,18.3,48333,2008,47726.55
21506,19.4,48333,2009,47343.090000000004
21507,27.6,48335,2002,40776.45
21508,22.2,48335,2003,41377.0
21509,23,48335,2004,41510.04
21510,25.7,48335,2005,42920.24
21511,25.9,48335,2006,44185.44
21512,24.6,48335,2007,46226.68
21513,26.2,48335,2008,48379.950000000004
21514,22.6,48335,2009,47211.57000000001
21515,15.4,48337,2002,51933.75
21516,14.7,48337,2003,52257.380000000005
21517,13.6,48337,2004,53010.36
21518,14.1,48337,2005,53782.16
21519,14.8,48337,2006,55123.76
21520,14.9,48337,2007,56902.24
21521,14.2,48337,2008,56230.200000000004
21522,15.4,48337,2009,57877.020000000004
21523,10.0,48339,2002,86138.25
21524,10.4,48339,2003,85961.12000000001
21525,10.2,48339,2004,86505.12000000001
21526,11,48339,2005,89999.2
21527,11.2,48339,2006,88175.23999999999
21528,9.8,48339,2007,90241.0
21529,9.4,48339,2008,88831.35
21530,11.2,48339,2009,89228.1
21531,12.7,48341,2002,56877.149999999994
21532,13.8,48341,2003,55987.75
21533,13.9,48341,2004,54355.08
21534,14,48341,2005,56866.24
21535,14.5,48341,2006,57094.76
21536,12.5,48341,2007,61288.619999999995
21537,13.6,48341,2008,58558.950000000004
21538,11.6,48341,2009,57293.4
21539,16.3,48343,2002,49292.1
21540,17.2,48343,2003,49428.61
21541,16.4,48343,2004,50339.64
21542,20.5,48343,2005,48570.08
21543,18.2,48343,2006,51126.28
21544,17.5,48343,2007,50108.96
21545,17.6,48343,2008,49854.15
21546,18.8,48343,2009,48302.090000000004
21547,16.9,48345,2002,43944.45
21548,15.7,48345,2003,44154.25
21549,14.7,48345,2004,43697.16
21550,19,48345,2005,45223.04
21551,17.6,48345,2006,46781.32
21552,16.0,48345,2007,46595.88
21553,19.0,48345,2008,46643.850000000006
21554,20.7,48345,2009,45699.090000000004
21555,19.8,48347,2002,47541.45
21556,20.0,48347,2003,47049.030000000006
21557,20.1,48347,2004,46725.12
21558,20.7,48347,2005,47206.64
21559,23.8,48347,2006,46236.74
21560,21.1,48347,2007,46539.079999999994
21561,21.3,48347,2008,49191.3
21562,25.8,48347,2009,44727.76
21563,17.4,48349,2002,50721.0
21564,17.3,48349,2003,50570.100000000006
21565,17.1,48349,2004,50328.72
21566,20.1,48349,2005,52452.16
21567,17.9,48349,2006,53047.64
21568,18.5,48349,2007,53472.939999999995
21569,18.5,48349,2008,54985.5
21570,18.3,48349,2009,53253.270000000004
21571,21.5,48351,2002,45957.45
21572,20.4,48351,2003,45545.29
21573,21.1,48351,2004,44057.520000000004
21574,22.6,48351,2005,49124.88
21575,22.9,48351,2006,44632.2
21576,20.4,48351,2007,48510.04
21577,22.3,48351,2008,47957.4
21578,20.4,48351,2009,51127.030000000006
21579,20.3,48353,2002,44677.049999999996
21580,20.1,48353,2003,44754.780000000006
21581,19.9,48353,2004,44910.840000000004
21582,21.8,48353,2005,46925.44
21583,23.3,48353,2006,44211.72
21584,21.8,48353,2007,45749.56
21585,20.7,48353,2008,48635.100000000006
21586,17.6,48353,2009,46784.130000000005
21587,19.2,48355,2002,56652.75
21588,19.7,48355,2003,56736.4
21589,19.4,48355,2004,56568.72
21590,19.9,48355,2005,58884.8
21591,21.8,48355,2006,54716.42
21592,19.1,48355,2007,58418.799999999996
21593,17.4,48355,2008,61250.850000000006
21594,19.9,48355,2009,56182.33
21595,12.0,48357,2002,62289.149999999994
21596,11.9,48357,2003,63897.68
21597,12.2,48357,2004,64554.36
21598,13.3,48357,2005,63589.200000000004
21599,12.3,48357,2006,64994.82
21600,12.7,48357,2007,72189.95999999999
21601,12.0,48357,2008,69768.0
21602,12.1,48357,2009,75393.84000000001
21603,12.7,48359,2002,55400.399999999994
21604,13.3,48359,2003,53819.08
21605,12.4,48359,2004,53121.12
21606,13.9,48359,2005,55511.92
21607,15.8,48359,2006,54154.32
21608,22.1,48359,2007,72563.42
21609,13.5,48359,2008,60432.75000000001
21610,13.6,48359,2009,55801.47
21611,14.0,48361,2002,62252.85
21612,14.5,48361,2003,62400.380000000005
21613,15,48361,2004,60510.840000000004
21614,15.7,48361,2005,59061.12
21615,15.8,48361,2006,61260.14
21616,13.5,48361,2007,66119.45999999999
21617,13.6,48361,2008,65566.8
21618,15.6,48361,2009,62378.840000000004
21619,16.4,48363,2002,51867.75
21620,16.3,48363,2003,51911.23
21621,16.1,48363,2004,51586.08
21622,16.7,48363,2005,52561.6
21623,16.6,48363,2006,51650.42
21624,15.9,48363,2007,52588.28
21625,14.0,48363,2008,55568.700000000004
21626,17.0,48363,2009,54993.170000000006
21627,14.3,48365,2002,54794.85
21628,14.6,48365,2003,55305.11
21629,14.2,48365,2004,57247.32
21630,15.8,48365,2005,55692.8
21631,14.2,48365,2006,56653.84
21632,13.7,48365,2007,60100.079999999994
21633,13.9,48365,2008,57937.950000000004
21634,13.2,48365,2009,63644.72000000001
21635,10.5,48367,2002,76934.55
21636,10.9,48367,2003,76323.66
21637,10.3,48367,2004,77051.52
21638,9.5,48367,2005,80818.4
21639,9.1,48367,2006,78672.09999999999
21640,8.6,48367,2007,84988.42
21641,10.3,48367,2008,82553.85
21642,9.9,48367,2009,85007.13
21643,14.3,48369,2002,51039.45
21644,14.5,48369,2003,50402.66
21645,13.4,48369,2004,49384.92
21646,15,48369,2005,49272.32
21647,16.1,48369,2006,46903.96
21648,15.3,48369,2007,50211.2
21649,14.2,48369,2008,54467.100000000006
21650,16.9,48369,2009,50231.05
21651,23.4,48371,2002,45365.1
21652,21.0,48371,2003,45654.770000000004
21653,20.9,48371,2004,45651.840000000004
21654,23.5,48371,2005,46825.12
21655,22.2,48371,2006,47490.88
21656,21.8,48371,2007,49411.74
21657,20.5,48371,2008,50332.05
21658,19.7,48371,2009,51422.950000000004
21659,15.3,48373,2002,55671.0
21660,16.8,48373,2003,56309.75
21661,16.5,48373,2004,56734.08
21662,19.1,48373,2005,50115.92
21663,22.8,48373,2006,49597.659999999996
21664,17.5,48373,2007,52755.84
21665,15.5,48373,2008,49855.5
21666,22.6,48373,2009,49959.79
21667,20.9,48375,2002,48180.0
21668,20.8,48375,2003,47995.71000000001
21669,21.2,48375,2004,47258.64
21670,21.1,48375,2005,46080.32
21671,24.2,48375,2006,47737.619999999995
21672,25.3,48375,2007,46570.32
21673,22.5,48375,2008,49933.8
21674,23.1,48375,2009,48721.310000000005
21675,25.0,48377,2002,33653.4
21676,27.6,48377,2003,39156.810000000005
21677,26.4,48377,2004,38867.4
21678,31.3,48377,2005,35647.04
21679,26.8,48377,2006,35799.2
21680,24.4,48377,2007,38696.42
21681,21.3,48377,2008,37111.5
21682,23.6,48377,2009,39231.32
21683,16.4,48379,2002,53778.45
21684,14.3,48379,2003,53748.240000000005
21685,14.4,48379,2004,54227.16
21686,16.2,48379,2005,55324.96
21687,15.2,48379,2006,56542.88
21688,15.6,48379,2007,56943.42
21689,15.6,48379,2008,55664.55
21690,15.8,48379,2009,57540.00000000001
21691,8.0,48381,2002,74779.65
21692,8.5,48381,2003,73868.41
21693,8,48381,2004,73908.12
21694,8.2,48381,2005,71981.12
21695,9.2,48381,2006,75154.95999999999
21696,9.0,48381,2007,75562.45999999999
21697,7.8,48381,2008,77248.35
21698,8.9,48381,2009,74422.51000000001
21699,13.1,48383,2002,59680.5
21700,12.7,48383,2003,62675.69
21701,12.9,48383,2004,64204.920000000006
21702,13.5,48383,2005,61155.68
21703,12.1,48383,2006,65533.56
21704,9.6,48383,2007,70551.28
21705,9.0,48383,2008,72492.3
21706,9.5,48383,2009,74403.33
21707,21.6,48385,2002,43076.549999999996
21708,20.7,48385,2003,43420.090000000004
21709,20.9,48385,2004,42862.560000000005
21710,22.6,48385,2005,42351.76
21711,22.8,48385,2006,43846.72
21712,20.0,48385,2007,41224.02
21713,18.8,48385,2008,42763.950000000004
21714,22.0,48385,2009,39487.51
21715,21.5,48387,2002,41985.899999999994
21716,19.0,48387,2003,42616.700000000004
21717,18.4,48387,2004,43279.08
21718,18.8,48387,2005,48630.88
21719,21.2,48387,2006,43426.24
21720,19.0,48387,2007,45843.28
21721,18.8,48387,2008,44417.700000000004
21722,19.1,48387,2009,45471.670000000006
21723,26.9,48389,2002,38951.549999999996
21724,27.1,48389,2003,38070.060000000005
21725,25.9,48389,2004,38096.76
21726,29.3,48389,2005,38065.36
21727,28.4,48389,2006,39739.74
21728,36.5,48389,2007,41395.84
21729,27.5,48389,2008,41926.950000000004
21730,27.4,48389,2009,43248.16
21731,15.2,48391,2002,49843.2
21732,15.8,48391,2003,49650.79
21733,14.7,48391,2004,49773.36
21734,17.1,48391,2005,49726.8
21735,16.1,48391,2006,53662.299999999996
21736,16.0,48391,2007,52963.159999999996
21737,15.5,48391,2008,50234.850000000006
21738,17.2,48391,2009,50580.4
21739,6.6,48393,2002,72761.7
21740,7.3,48393,2003,71368.08
21741,6.7,48393,2004,76577.28
21742,7.3,48393,2005,82218.32
21743,7.2,48393,2006,76124.4
21744,6.2,48393,2007,83344.06
21745,6.7,48393,2008,85407.75
21746,6.6,48393,2009,86422.34000000001
21747,19.1,48395,2002,49171.649999999994
21748,19.2,48395,2003,49381.920000000006
21749,18.8,48395,2004,49857.6
21750,20.7,48395,2005,50135.68
21751,21.5,48395,2006,49943.68
21752,19.7,48395,2007,50471.06
21753,20.5,48395,2008,50245.65
21754,20.2,48395,2009,51047.57000000001
21755,6.3,48397,2002,112566.29999999999
21756,6.7,48397,2003,111360.48000000001
21757,6.5,48397,2004,110777.16
21758,5,48397,2005,112460.24
21759,4.9,48397,2006,110196.42
21760,5.0,48397,2007,112878.64
21761,6.2,48397,2008,107599.05
21762,6.6,48397,2009,106755.88
21763,17.8,48399,2002,45756.149999999994
21764,18.3,48399,2003,44975.350000000006
21765,17.6,48399,2004,45876.48
21766,21.2,48399,2005,45706.4
21767,20.9,48399,2006,44916.9
21768,19.3,48399,2007,48101.079999999994
21769,18.4,48399,2008,47673.9
21770,16.0,48399,2009,47686.96000000001
21771,15.6,48401,2002,54291.6
21772,15.4,48401,2003,54327.840000000004
21773,15.2,48401,2004,55135.08
21774,15.5,48401,2005,57021.28
21775,15.1,48401,2006,58984.0
21776,13.1,48401,2007,59506.52
21777,15.9,48401,2008,57472.200000000004
21778,16.4,48401,2009,59092.21000000001
21779,17.7,48403,2002,45929.399999999994
21780,16.5,48403,2003,45925.25
21781,16.4,48403,2004,46444.32
21782,17.5,48403,2005,41258.88
21783,18.8,48403,2006,46121.4
21784,16.1,48403,2007,49068.1
21785,15.6,48403,2008,45148.05
21786,19.2,48403,2009,47647.23
21787,22.2,48405,2002,42713.549999999996
21788,19.9,48405,2003,43065.89
21789,20.2,48405,2004,43218.24
21790,23.9,48405,2005,44276.08
21791,22.9,48405,2006,42548.78
21792,21.8,48405,2007,43250.36
21793,24.2,48405,2008,40913.100000000006
21794,26.3,48405,2009,40401.3
21795,19.1,48407,2002,51757.2
21796,17.7,48407,2003,51233.420000000006
21797,17.9,48407,2004,51061.92
21798,20.4,48407,2005,51038.56
21799,19.2,48407,2006,59242.42
21800,17.2,48407,2007,56037.46
21801,19.1,48407,2008,54818.100000000006
21802,20.6,48407,2009,55217.850000000006
21803,16.9,48409,2002,57367.2
21804,17.9,48409,2003,59104.71000000001
21805,18.6,48409,2004,57890.04
21806,16.8,48409,2005,57635.36
21807,16.5,48409,2006,57794.1
21808,17.4,48409,2007,57518.52
21809,17.1,48409,2008,60627.15
21810,16.3,48409,2009,61858.240000000005
21811,20.4,48411,2002,47140.5
21812,18.4,48411,2003,47817.0
21813,18.2,48411,2004,47672.04
21814,19.4,48411,2005,48276.72
21815,20.5,48411,2006,47861.72
21816,19.8,48411,2007,49569.36
21817,21.2,48411,2008,48247.65
21818,21.5,48411,2009,46606.030000000006
21819,15.5,48413,2002,53126.7
21820,16.3,48413,2003,54841.43
21821,13.4,48413,2004,56698.200000000004
21822,16.6,48413,2005,55236.8
21823,15.0,48413,2006,58852.6
21824,14.7,48413,2007,59178.5
21825,14.6,48413,2008,59494.50000000001
21826,15.4,48413,2009,60145.740000000005
21827,18.2,48415,2002,53791.649999999994
21828,17.4,48415,2003,54007.450000000004
21829,17.2,48415,2004,56344.08
21830,18.1,48415,2005,55989.2
21831,15.9,48415,2006,57369.24
21832,17.2,48415,2007,62866.24
21833,18.3,48415,2008,57462.75000000001
21834,17.0,48415,2009,62050.04000000001
21835,13.6,48417,2002,54219.0
21836,12.9,48417,2003,55094.200000000004
21837,12.1,48417,2004,56172.48
21838,13.5,48417,2005,55046.8
21839,12.8,48417,2006,57385.299999999996
21840,12.3,48417,2007,57217.479999999996
21841,11.5,48417,2008,58446.9
21842,13.1,48417,2009,57385.19
21843,19.6,48419,2002,46097.7
21844,18.5,48419,2003,46137.770000000004
21845,18.3,48419,2004,46491.12
21846,20.3,48419,2005,47533.44
21847,23.4,48419,2006,47232.46
21848,18.8,48419,2007,47456.399999999994
21849,23.5,48419,2008,47457.9
21850,19.9,48419,2009,49141.9
21851,13.0,48421,2002,52329.75
21852,12.8,48421,2003,54448.590000000004
21853,12.2,48421,2004,54810.6
21854,16.4,48421,2005,55312.8
21855,15.8,48421,2006,53863.78
21856,14.1,48421,2007,54773.659999999996
21857,14.2,48421,2008,57623.4
21858,13.1,48421,2009,58815.47
21859,13.9,48423,2002,62355.149999999994
21860,14.7,48423,2003,62213.62
21861,14.5,48423,2004,61877.4
21862,16.1,48423,2005,59685.840000000004
21863,16.7,48423,2006,60991.5
21864,14.3,48423,2007,63472.579999999994
21865,13.1,48423,2008,63486.450000000004
21866,16.2,48423,2009,63193.990000000005
21867,10.2,48425,2002,69278.55
21868,10.1,48425,2003,68038.6
21869,10.2,48425,2004,67916.16
21870,10.7,48425,2005,67387.68000000001
21871,10.7,48425,2006,68044.76
21872,9.2,48425,2007,70209.06
21873,9.4,48425,2008,69889.5
21874,10.2,48425,2009,73495.02
21875,39.0,48427,2002,29416.199999999997
21876,36.4,48427,2003,30887.850000000002
21877,34.8,48427,2004,30849.0
21878,45.7,48427,2005,27121.36
21879,44.4,48427,2006,29343.079999999998
21880,32.2,48427,2007,32759.399999999998
21881,36.8,48427,2008,32304.15
21882,38.5,48427,2009,30712.660000000003
21883,19.9,48429,2002,47784.0
21884,19.1,48429,2003,47332.39
21885,18.8,48429,2004,47364.72
21886,19.9,48429,2005,48285.840000000004
21887,22.6,48429,2006,45819.18
21888,18.5,48429,2007,50931.14
21889,17.5,48429,2008,51526.8
21890,19.7,48429,2009,50928.380000000005
21891,13.1,48431,2002,60348.75
21892,12.0,48431,2003,61065.69
21893,11.2,48431,2004,59153.64
21894,14,48431,2005,59424.4
21895,14.4,48431,2006,60636.72
21896,12.8,48431,2007,63363.24
21897,11.5,48431,2008,65391.3
21898,13.3,48431,2009,67232.75
21899,15.3,48433,2002,48028.2
21900,16.4,48433,2003,47377.47
21901,15.6,48433,2004,49113.48
21902,18.8,48433,2005,49594.56
21903,17.4,48433,2006,50545.2
21904,17.5,48433,2007,50468.219999999994
21905,16.7,48433,2008,50388.75
21906,16.8,48433,2009,49624.14000000001
21907,13.0,48435,2002,64647.0
21908,13.7,48435,2003,66639.51000000001
21909,12.9,48435,2004,69764.76000000001
21910,14.5,48435,2005,65074.24
21911,13.7,48435,2006,67891.45999999999
21912,14.1,48435,2007,69463.56
21913,11.4,48435,2008,76229.1
21914,12.4,48435,2009,83453.55
21915,20.8,48437,2002,45447.6
21916,20.2,48437,2003,46936.33
21917,20.1,48437,2004,46417.8
21918,20.2,48437,2005,48550.32
21919,20.2,48437,2006,46868.92
21920,18.6,48437,2007,45982.439999999995
21921,19.6,48437,2008,45877.05
21922,22.0,48437,2009,43742.73
21923,11.4,48439,2002,78843.59999999999
21924,12.9,48439,2003,76966.05
21925,12.8,48439,2004,76135.8
21926,13.4,48439,2005,74733.84
21927,12.9,48439,2006,75665.95999999999
21928,12.2,48439,2007,75995.56
21929,12.1,48439,2008,75957.75
21930,14.5,48439,2009,73647.09000000001
21931,15.6,48441,2002,54616.649999999994
21932,16.3,48441,2003,54134.64000000001
21933,16.1,48441,2004,54256.8
21934,18.5,48441,2005,53918.96
21935,16.5,48441,2006,56780.86
21936,16.2,48441,2007,56608.299999999996
21937,16.0,48441,2008,55663.200000000004
21938,15.4,48441,2009,58215.41
21939,17.4,48443,2002,44602.799999999996
21940,18.2,48443,2003,43225.280000000006
21941,15.1,48443,2004,43477.200000000004
21942,19.9,48443,2005,42449.04
21943,19.9,48443,2006,37870.94
21944,20.1,48443,2007,45097.78
21945,20.3,48443,2008,40984.65
21946,18.8,48443,2009,42368.62
21947,23.0,48445,2002,44558.25
21948,21.9,48445,2003,45152.450000000004
21949,21.6,48445,2004,46080.840000000004
21950,24.2,48445,2005,45984.56
21951,22.8,48445,2006,48498.28
21952,23.1,48445,2007,47714.84
21953,25.0,48445,2008,44263.8
21954,23.1,48445,2009,43738.62
21955,14.3,48447,2002,47249.399999999994
21956,13.0,48447,2003,45051.020000000004
21957,12.5,48447,2004,46299.24
21958,14.7,48447,2005,46633.6
21959,15.0,48447,2006,45375.34
21960,14.4,48447,2007,48360.939999999995
21961,14.3,48447,2008,47067.75
21962,15.5,48447,2009,50036.51
21963,16.3,48449,2002,51971.7
21964,16.4,48449,2003,51413.740000000005
21965,16,48449,2004,53367.6
21966,17.7,48449,2005,55247.44
21967,17.7,48449,2006,55046.38
21968,14.6,48449,2007,53836.46
21969,15.2,48449,2008,54398.25
21970,18.4,48449,2009,51447.61
21971,16.3,48451,2002,54908.7
21972,16.7,48451,2003,54839.82
21973,16,48451,2004,54798.12
21974,17.2,48451,2005,56548.56
21975,18.5,48451,2006,52628.619999999995
21976,15.9,48451,2007,56947.68
21977,14.7,48451,2008,57381.75000000001
21978,16.2,48451,2009,55346.630000000005
21979,11.9,48453,2002,76795.95
21980,13.9,48453,2003,72955.54000000001
21981,14.3,48453,2004,70649.28
21982,15.5,48453,2005,73262.48
21983,15.1,48453,2006,74204.5
21984,14.6,48453,2007,75556.78
21985,14.4,48453,2008,75127.5
21986,16.0,48453,2009,73204.58
21987,19.2,48455,2002,45358.5
21988,17.8,48455,2003,45137.96
21989,18.1,48455,2004,44860.92
21990,20.9,48455,2005,45562.0
21991,19.8,48455,2006,46060.08
21992,18.0,48455,2007,46950.88
21993,20.8,48455,2008,44448.75
21994,19.7,48455,2009,45320.97
21995,19.1,48457,2002,48391.2
21996,17.6,48457,2003,48663.86
21997,18.1,48457,2004,48255.48
21998,19.6,48457,2005,48685.6
21999,18.2,48457,2006,48229.64
22000,18.8,48457,2007,51510.5
22001,20.2,48457,2008,49585.5
22002,20.1,48457,2009,45815.54
22003,16.4,48459,2002,53785.049999999996
22004,15.9,48459,2003,53939.83
22005,15.7,48459,2004,54116.4
22006,16.4,48459,2005,54426.64
22007,13.8,48459,2006,54523.7
22008,15.7,48459,2007,57674.719999999994
22009,14.5,48459,2008,57978.450000000004
22010,15.9,48459,2009,59848.450000000004
22011,15.7,48461,2002,51979.95
22012,16.3,48461,2003,52622.850000000006
22013,15.2,48461,2004,54273.96
22014,18.5,48461,2005,52064.56
22015,18.5,48461,2006,52555.619999999995
22016,15.2,48461,2007,57546.92
22017,14.8,48461,2008,58234.950000000004
22018,16.0,48461,2009,61423.950000000004
22019,25.0,48463,2002,44195.25
22020,23.5,48463,2003,44540.65
22021,22.2,48463,2004,44573.880000000005
22022,25.8,48463,2005,43865.68
22023,24.7,48463,2006,44579.64
22024,23.9,48463,2007,46691.02
22025,23.8,48463,2008,44713.350000000006
22026,31.5,48463,2009,41737.05
22027,22.2,48465,2002,47831.85
22028,22.5,48465,2003,49059.920000000006
22029,22.1,48465,2004,48675.12
22030,26,48465,2005,47690.0
22031,25.0,48465,2006,48231.1
22032,25.0,48465,2007,49036.86
22033,20.5,48465,2008,49373.55
22034,24.5,48465,2009,46175.850000000006
22035,15.0,48467,2002,57378.75
22036,14.1,48467,2003,57019.76
22037,13.7,48467,2004,57646.68
22038,17.6,48467,2005,57196.08
22039,13.5,48467,2006,60744.76
22040,14.3,48467,2007,60807.24
22041,15.5,48467,2008,57782.700000000004
22042,14.5,48467,2009,57393.41
22043,14.9,48469,2002,60596.25
22044,15.5,48469,2003,59848.530000000006
22045,16.1,48469,2004,59885.28
22046,15.3,48469,2005,56591.12
22047,15.1,48469,2006,65005.04
22048,16.2,48469,2007,64519.119999999995
22049,15.4,48469,2008,62240.4
22050,14.0,48469,2009,64862.65
22051,21.7,48471,2002,50824.95
22052,19.6,48471,2003,49340.060000000005
22053,20.9,48471,2004,48058.92
22054,22.6,48471,2005,53297.28
22055,25.3,48471,2006,46403.18
22056,24.2,48471,2007,49596.34
22057,23.5,48471,2008,51629.4
22058,23.2,48471,2009,50968.11
22059,17.2,48473,2002,60289.35
22060,17.5,48473,2003,61342.61
22061,17.3,48473,2004,63148.8
22062,18.7,48473,2005,62199.92
22063,22.1,48473,2006,62778.54
22064,19.9,48473,2007,66725.8
22065,15.5,48473,2008,68381.55
22066,19.0,48473,2009,64540.700000000004
22067,17.0,48475,2002,50676.45
22068,17.2,48475,2003,50795.5
22069,17.1,48475,2004,52202.28
22070,19,48475,2005,50910.88
22071,18.8,48475,2006,51903.0
22072,15.6,48475,2007,56913.6
22073,16.4,48475,2008,57503.25000000001
22074,15.5,48475,2009,58941.51
22075,12.9,48477,2002,60916.35
22076,13.7,48477,2003,59590.93
22077,13.6,48477,2004,59415.72
22078,16.1,48477,2005,60559.840000000004
22079,15.1,48477,2006,59994.32
22080,14.3,48477,2007,63858.82
22081,13.6,48477,2008,62383.50000000001
22082,14.5,48477,2009,57872.91
22083,27.5,48479,2002,45571.35
22084,27.1,48479,2003,46459.770000000004
22085,26.8,48479,2004,45915.48
22086,30.8,48479,2005,47635.28
22087,29.7,48479,2006,47536.14
22088,30.4,48479,2007,47848.32
22089,26.6,48479,2008,49324.950000000004
22090,30.9,48479,2009,50881.8
22091,14.5,48481,2002,54266.85
22092,15.6,48481,2003,53334.47
22093,15.4,48481,2004,53305.200000000004
22094,16,48481,2005,54101.36
22095,16.9,48481,2006,52844.7
22096,15.7,48481,2007,57062.7
22097,16.3,48481,2008,56265.3
22098,18.9,48481,2009,50662.600000000006
22099,16.0,48483,2002,50897.549999999996
22100,13.9,48483,2003,55274.520000000004
22101,11.9,48483,2004,55809.0
22102,14,48483,2005,56548.56
22103,13.4,48483,2006,54820.08
22104,12.3,48483,2007,56236.259999999995
22105,12.0,48483,2008,58217.4
22106,12.6,48483,2009,59684.05
22107,14.9,48485,2002,56863.95
22108,15.6,48485,2003,56998.83
22109,15.9,48485,2004,56863.560000000005
22110,14.6,48485,2005,58568.64
22111,17.7,48485,2006,54046.28
22112,15.6,48485,2007,56713.38
22113,13.9,48485,2008,59929.200000000004
22114,15.4,48485,2009,57350.94
22115,15.6,48487,2002,48904.35
22116,15.9,48487,2003,48328.98
22117,16,48487,2004,47264.880000000005
22118,18.1,48487,2005,47890.64
22119,21.0,48487,2006,47571.18
22120,15.4,48487,2007,50926.88
22121,15.9,48487,2008,52023.600000000006
22122,17.2,48487,2009,48676.100000000006
22123,33.8,48489,2002,36042.6
22124,30.2,48489,2003,37880.08
22125,29.6,48489,2004,38143.56
22126,38.2,48489,2005,36762.72
22127,36.2,48489,2006,36827.04
22128,39.9,48489,2007,35444.619999999995
22129,30.6,48489,2008,39256.65
22130,41.6,48489,2009,35750.15
22131,6.4,48491,2002,99694.65
22132,6.8,48491,2003,99079.40000000001
22133,7.1,48491,2004,99446.88
22134,6,48491,2005,96363.44
22135,6.5,48491,2006,92466.18
22136,6.0,48491,2007,97014.4
22137,6.2,48491,2008,94155.75
22138,5.5,48491,2009,95710.94
22139,11.6,48493,2002,68423.84999999999
22140,12.0,48493,2003,68428.22
22141,11.9,48493,2004,69309.24
22142,11.8,48493,2005,69348.48
22143,10.3,48493,2006,73106.58
22144,11.0,48493,2007,78942.06
22145,11.1,48493,2008,73178.1
22146,12.8,48493,2009,76485.73000000001
22147,15.6,48495,2002,52400.7
22148,16.4,48495,2003,54224.8
22149,15.7,48495,2004,55160.04
22150,18.5,48495,2005,52222.64
22151,16.2,48495,2006,57021.76
22152,15.8,48495,2007,60418.159999999996
22153,14.5,48495,2008,61987.950000000004
22154,14.6,48495,2009,63163.850000000006
22155,10.7,48497,2002,71664.45
22156,10.8,48497,2003,72195.62000000001
22157,10.5,48497,2004,72107.88
22158,10.7,48497,2005,75232.4
22159,10.3,48497,2006,74337.36
22160,9.7,48497,2007,76829.09999999999
22161,9.7,48497,2008,75991.5
22162,10.6,48497,2009,74003.29000000001
22163,16.9,48499,2002,52037.7
22164,15.2,48499,2003,52136.630000000005
22165,14.5,48499,2004,54355.08
22166,17.1,48499,2005,53452.32
22167,15.9,48499,2006,55637.68
22168,11.9,48499,2007,57640.64
22169,14.5,48499,2008,56064.15
22170,15.0,48499,2009,53347.8
22171,15.0,48501,2002,56946.45
22172,15.5,48501,2003,58172.520000000004
22173,14.2,48501,2004,59579.520000000004
22174,17.7,48501,2005,57571.520000000004
22175,15.2,48501,2006,60087.76
