,poverty_rate,fips,year,per_capita_income_2022,total_pop,employed_persons,unemployment_rate
434,21.4,1109,2004,43800.12,30593.0,14295.0,5.3
435,28.6,1109,2005,41923.12,30772.0,14369.0,4.0
436,28.1,1109,2006,42732.74,31309.0,14578.0,4.0
437,27.0,1109,2007,36660.14,31761.0,14967.0,4.1
438,22.5,1109,2008,43583.4,32149.0,15005.0,5.0
439,27.6,1109,2009,42783.73,32560.0,14404.0,8.7
440,17.2,1111,2002,47100.899999999994,22464.0,9051.0,6.8
441,15.7,1111,2003,47390.350000000006,22359.0,9101.0,7.4
442,16.1,1111,2004,48317.880000000005,22525.0,9386.0,6.6
443,19.2,1111,2005,50120.48,22658.0,9197.0,6.1
444,17.5,1111,2006,48156.64,22695.0,9249.0,5.3
445,20.9,1111,2007,48779.84,22662.0,9017.0,5.2
446,17.3,1111,2008,46149.75,22946.0,8888.0,7.6
447,21.1,1111,2009,46400.530000000006,22864.0,8072.0,13.7
448,18.6,1113,2002,46168.649999999994,49489.0,20008.0,7.0
449,18.6,1113,2003,45960.670000000006,49065.0,20313.0,7.5
450,19.4,1113,2004,46300.8,49498.0,19989.0,6.5
451,20,1113,2005,45835.6,49731.0,20158.0,6.0
452,23.9,1113,2006,44715.42,50459.0,20233.0,5.8
453,21.2,1113,2007,47635.32,51074.0,20442.0,6.2
454,23.3,1113,2008,38954.25,51434.0,19921.0,8.3
455,19.9,1113,2009,45945.69,52162.0,19041.0,11.3
456,13.7,1115,2002,61678.649999999994,67274.0,30392.0,5.1
457,13.1,1115,2003,62327.93,68629.0,30742.0,5.2
458,13.1,1115,2004,64094.16,70416.0,31489.0,4.9
459,13.2,1115,2005,69032.32,72596.0,32335.0,3.9
460,10.4,1115,2006,66501.54,75948.0,33868.0,3.5
461,11.6,1115,2007,71065.31999999999,79348.0,34862.0,3.5
462,12.6,1115,2008,65885.40000000001,81223.0,34586.0,5.2
463,13.8,1115,2009,62473.37,83009.0,33003.0,10.0
464,6.5,1117,2002,101298.45,153976.0,82879.0,3.5
465,6.8,1117,2003,98039.34000000001,159704.0,85521.0,3.5
466,7,1117,2004,96676.32,165757.0,88582.0,3.3
467,6.3,1117,2005,93575.76,171691.0,91578.0,3.1
468,7.2,1117,2006,97054.95999999999,178841.0,95835.0,2.7
469,6.9,1117,2007,95184.01999999999,183491.0,97177.0,2.7
470,5.8,1117,2008,96909.75,188534.0,97190.0,3.9
471,6.9,1117,2009,89608.96,192708.0,92685.0,7.1
472,27.9,1119,2002,32703.0,14376.0,4655.0,9.0
473,26.6,1119,2003,33209.47,14329.0,4615.0,10.0
474,28.3,1119,2004,33054.840000000004,14324.0,4506.0,9.4
475,36.6,1119,2005,32303.04,14143.0,4501.0,7.2
476,30.8,1119,2006,33769.799999999996,14059.0,4472.0,6.7
477,35.0,1119,2007,33283.38,13926.0,4472.0,6.7
478,32.9,1119,2008,32698.350000000002,13882.0,4300.0,9.1
479,35.1,1119,2009,31314.090000000004,13746.0,4081.0,13.7
480,17.4,1121,2002,51755.549999999996,81095.0,34651.0,7.4
481,16.8,1121,2003,53437.51,80900.0,35403.0,7.7
482,17.8,1121,2004,53692.08,81139.0,36247.0,6.7
483,19.3,1121,2005,51658.72,81546.0,37693.0,4.8
484,18.4,1121,2006,51865.04,81991.0,37464.0,5.1
485,18.0,1121,2007,54874.479999999996,82226.0,36949.0,5.3
486,18.7,1121,2008,47907.450000000004,82735.0,35452.0,7.5
487,18.9,1121,2009,51046.200000000004,82674.0,32583.0,13.2
488,16.3,1123,2002,49490.1,41044.0,17428.0,7.9
489,16.1,1123,2003,49307.86,40898.0,17250.0,6.9
490,17.1,1123,2004,49083.840000000004,40904.0,17255.0,6.1
491,18.2,1123,2005,49661.44,40857.0,17709.0,4.5
492,18.9,1123,2006,48090.94,41243.0,17619.0,5.0
493,17.1,1123,2007,50837.42,41414.0,17364.0,5.4
494,19.5,1123,2008,47645.55,41668.0,16843.0,7.4
495,17.8,1123,2009,48911.740000000005,41831.0,15801.0,12.5
496,16.1,1125,2002,55436.7,168154.0,77987.0,4.7
497,16.5,1125,2003,56781.48,169725.0,78399.0,4.9
498,17.2,1125,2004,57092.880000000005,171960.0,79467.0,4.7
499,20.4,1125,2005,52377.68,175731.0,81456.0,3.7
500,19.7,1125,2006,55409.92,181383.0,84741.0,3.3
501,18.6,1125,2007,58991.06,184350.0,86200.0,3.4
502,17.3,1125,2008,59054.4,188093.0,84817.0,4.9
503,19.9,1125,2009,57323.54,192792.0,80625.0,9.3
504,15.4,1127,2002,49409.25,69765.0,28820.0,6.4
505,14.8,1127,2003,50389.780000000006,69105.0,28485.0,6.4
506,16.2,1127,2004,50909.04,68629.0,28361.0,6.0
507,15.6,1127,2005,51172.32,68500.0,28391.0,4.4
508,17.0,1127,2006,51279.58,68234.0,28556.0,4.5
509,19.1,1127,2007,50405.74,67695.0,27839.0,4.4
510,17.4,1127,2008,48898.350000000006,67835.0,27062.0,5.9
511,16.0,1127,2009,50117.340000000004,67347.0,25092.0,10.7
512,17.3,1129,2002,50392.649999999994,17895.0,6442.0,10.4
513,16.9,1129,2003,50228.780000000006,17910.0,6391.0,10.4
514,18.1,1129,2004,50149.32,17801.0,6285.0,9.4
515,20.2,1129,2005,50161.520000000004,17690.0,6444.0,6.2
516,20.1,1129,2006,49488.159999999996,17705.0,6510.0,5.7
517,18.7,1129,2007,50850.2,17491.0,6595.0,6.1
518,18.2,1129,2008,50052.600000000006,17496.0,6290.0,8.7
519,19.3,1129,2009,50616.020000000004,17493.0,5933.0,13.9
520,29.9,1131,2002,30450.75,12778.0,3390.0,11.5
521,28.1,1131,2003,31609.13,12600.0,3360.0,12.3
522,30.4,1131,2004,30703.920000000002,12493.0,3282.0,11.9
523,37.8,1131,2005,29498.64,12369.0,3283.0,9.2
524,35.5,1131,2006,29125.54,12221.0,3264.0,8.6
525,35.7,1131,2007,30281.5,12208.0,3110.0,9.9
526,30.2,1131,2008,31171.500000000004,12148.0,2990.0,14.4
527,34.6,1131,2009,30977.070000000003,11870.0,2717.0,24.2
528,18.3,1133,2002,44414.7,24600.0,9589.0,8.8
529,16.9,1133,2003,44162.3,24576.0,9459.0,9.4
530,17.2,1133,2004,44871.840000000004,24614.0,9598.0,7.2
531,21.8,1133,2005,44566.4,24629.0,9819.0,5.0
532,18.7,1133,2006,46528.74,24796.0,10081.0,4.9
533,16.0,1133,2007,46840.119999999995,24858.0,9725.0,5.7
534,18.3,1133,2008,43224.3,24696.0,9103.0,8.9
535,24.9,1133,2009,42554.94,24691.0,7890.0,16.4
536,11.2,2013,2002,63091.049999999996,2734.0,886.0,8.7
537,11.9,2013,2003,63174.79,2732.0,915.0,9.6
538,12.7,2013,2004,62131.68,2727.0,1019.0,8.6
539,16.8,2013,2005,71709.04,2787.0,972.0,9.6
540,15.2,2013,2006,67399.44,2794.0,1040.0,8.5
541,16.9,2013,2007,79677.62,3012.0,1006.0,7.8
542,15.3,2013,2008,71261.1,2991.0,1045.0,8.4
543,13.9,2013,2009,69108.28,3084.0,1018.0,10.2
544,6.3,2016,2002,82226.09999999999,5472.0,2569.0,6.2
545,7.2,2016,2003,81090.87000000001,5709.0,2755.0,6.3
546,7.4,2016,2004,79045.2,5798.0,2878.0,6.5
547,9.2,2016,2005,91409.76,5913.0,2958.0,5.8
548,9.6,2016,2006,93647.31999999999,5658.0,3023.0,5.7
549,10.2,2016,2007,87381.12,5466.0,2915.0,5.4
550,9.0,2016,2008,84846.15000000001,5393.0,2883.0,5.6
551,9.1,2016,2009,79698.38,5537.0,2785.0,7.2
552,7.7,2020,2002,90952.95,268229.0,135942.0,5.7
553,8.7,2020,2003,88867.17,270568.0,136789.0,6.2
554,8.9,2020,2004,88302.24,274484.0,137927.0,5.9
555,9.2,2020,2005,92747.36,276494.0,140606.0,5.5
556,9.4,2020,2006,92552.31999999999,280085.0,143105.0,5.3
557,8.0,2020,2007,96355.51999999999,278792.0,143224.0,5.0
558,7.2,2020,2008,100434.6,281554.0,143873.0,5.2
559,7.6,2020,2009,98927.70000000001,287677.0,143338.0,6.7
560,22.8,2050,2002,55347.6,16414.0,6129.0,10.4
561,20.7,2050,2003,56874.86,16517.0,6218.0,12.1
562,20.7,2050,2004,56248.920000000006,16603.0,6131.0,12.6
563,20,2050,2005,69166.08,16728.0,6172.0,12.9
564,21.2,2050,2006,60087.76,16755.0,6041.0,13.2
565,21.4,2050,2007,56116.979999999996,16723.0,6057.0,12.7
566,21.5,2050,2008,56369.25000000001,16762.0,5973.0,13.4
567,20.7,2050,2009,57279.700000000004,16860.0,6019.0,14.5
568,8.2,2060,2002,89514.15,1166.0,847.0,6.7
569,8.1,2060,2003,89960.36,1140.0,912.0,6.1
570,7.6,2060,2004,90422.28,1144.0,976.0,6.3
571,9.1,2060,2005,88185.84,1171.0,912.0,5.9
572,8.5,2060,2006,89709.7,1111.0,962.0,5.4
573,8.5,2060,2007,89381.9,1076.0,1012.0,4.7
574,7.8,2060,2008,90738.90000000001,1040.0,959.0,4.7
575,7.8,2060,2009,88252.66,976.0,992.0,4.9
576,4.4,2068,2002,87285.0,1862.0,1416.0,7.3
577,6.7,2068,2003,84090.3,1825.0,1287.0,8.7
578,6,2068,2004,87333.48,1877.0,1399.0,7.9
579,6.6,2068,2005,88188.88,1834.0,1483.0,6.6
580,6.3,2068,2006,88814.72,1837.0,1546.0,5.8
581,6.4,2068,2007,91682.29999999999,1803.0,1499.0,6.1
582,5.4,2068,2008,95472.0,1803.0,1507.0,5.9
583,4.8,2068,2009,85782.55,1817.0,1291.0,8.5
584,19.1,2070,2002,64300.5,4900.0,1739.0,10.0
585,18.0,2070,2003,65167.97,4828.0,1714.0,11.0
586,17.6,2070,2004,63100.44,4850.0,1830.0,10.9
587,22.7,2070,2005,66866.32,4841.0,1839.0,10.7
588,21.1,2070,2006,68881.34,4833.0,1897.0,9.5
589,21.5,2070,2007,70032.98,4832.0,1856.0,9.0
590,19.6,2070,2008,68616.45000000001,4769.0,1875.0,9.0
591,18.5,2070,2009,63814.600000000006,4776.0,1927.0,10.5
592,7.0,2090,2002,85062.45,86095.0,39192.0,6.5
593,7.7,2090,2003,84512.12000000001,86885.0,39765.0,6.9
594,8,2090,2004,82812.6,89043.0,41305.0,6.4
595,8.9,2090,2005,84220.16,90431.0,42534.0,5.9
596,9.1,2090,2006,84554.44,90545.0,42521.0,5.7
597,7.8,2090,2007,88260.09999999999,93545.0,42824.0,5.5
598,7.5,2090,2008,88388.55,94552.0,43209.0,5.9
599,7.9,2090,2009,88626.67000000001,95238.0,42618.0,7.3
600,11.6,2100,2002,64119.0,2325.0,1134.0,11.3
601,11.5,2100,2003,62794.83,2337.0,1204.0,11.5
602,10.7,2100,2004,62634.0,2281.0,1272.0,9.9
603,11.9,2100,2005,63811.12,2280.0,1338.0,9.0
604,13.3,2100,2006,64083.78,2300.0,1332.0,8.1
605,11.4,2100,2007,66747.09999999999,2379.0,1337.0,7.3
606,10.4,2100,2008,65203.65,2404.0,1238.0,8.6
607,9.8,2100,2009,66642.28,2486.0,1284.0,9.3
608,15.9,2105,2008,59467.50000000001,2225.0,,
609,17.2,2105,2009,57298.880000000005,2144.0,,
610,6.7,2110,2002,97523.25,30712.0,17034.0,5.4
611,7.3,2110,2003,96638.64,30993.0,17074.0,5.7
612,7.5,2110,2004,93904.2,31103.0,16923.0,5.8
613,7.3,2110,2005,102773.28,31003.0,17341.0,5.4
614,7.0,2110,2006,98974.86,30808.0,17597.0,4.9
615,7.1,2110,2007,106928.84,30682.0,17611.0,4.5
616,6.7,2110,2008,96272.55,31110.0,17886.0,4.6
617,6.6,2110,2009,100070.28000000001,30857.0,17253.0,6.1
618,9.5,2122,2002,80409.45,50804.0,22474.0,9.5
619,9.9,2122,2003,78402.17,50963.0,22564.0,10.1
620,9.7,2122,2004,75619.44,51404.0,22937.0,9.6
621,11.2,2122,2005,73526.96,51590.0,23065.0,8.8
622,11.0,2122,2006,79250.26,52253.0,23309.0,8.2
623,10.3,2122,2007,80440.15999999999,53272.0,23653.0,7.8
624,10.3,2122,2008,73178.1,53655.0,24180.0,7.9
625,8.7,2122,2009,78324.27,54796.0,24189.0,10.1
626,8.1,2130,2002,81734.4,13599.0,7136.0,8.3
627,8.1,2130,2003,80747.94,13335.0,7184.0,8.0
628,8.4,2130,2004,80071.68000000001,13244.0,7303.0,7.5
629,9.3,2130,2005,80791.04000000001,13305.0,7417.0,6.8
630,9.6,2130,2006,85731.2,13492.0,7582.0,6.1
631,8.8,2130,2007,81226.84,13341.0,7749.0,5.6
632,8.7,2130,2008,79230.15000000001,13326.0,7807.0,5.7
633,8.3,2130,2009,80134.04000000001,13294.0,7713.0,7.3
634,8.3,2150,2002,83831.54999999999,13651.0,5743.0,8.9
635,8.6,2150,2003,83412.49,13239.0,5398.0,9.6
636,8.5,2150,2004,82265.04000000001,13206.0,5640.0,8.8
637,8.6,2150,2005,83498.16,13105.0,5546.0,8.3
638,8.7,2150,2006,87328.44,13184.0,5672.0,7.5
639,7.5,2150,2007,83794.2,13159.0,5751.0,6.2
640,8.0,2150,2008,83058.75,13262.0,5963.0,6.6
641,6.9,2150,2009,85726.38,13505.0,6112.0,7.4
642,18.4,2164,2002,52196.1,1621.0,850.0,7.5
643,16.6,2164,2003,52513.37,1626.0,868.0,8.1
644,16.6,2164,2004,49715.64,1644.0,826.0,9.8
645,20.6,2164,2005,52905.12,1639.0,962.0,7.3
646,21.1,2164,2006,54942.72,1624.0,1013.0,6.0
647,18.9,2164,2007,57615.079999999994,1629.0,1101.0,5.4
648,17.2,2164,2008,58977.450000000004,1606.0,1059.0,6.6
649,16.1,2164,2009,57863.32000000001,1612.0,997.0,8.4
650,9.7,2170,2002,86316.45,64353.0,28815.0,8.2
651,10.5,2170,2003,88107.25,67162.0,30052.0,8.6
652,10.3,2170,2004,87491.04000000001,70761.0,31660.0,8.3
653,11.3,2170,2005,86843.68000000001,74409.0,33871.0,7.7
654,11.0,2170,2006,87210.18,78633.0,36023.0,7.5
655,9.5,2170,2007,92255.98,81402.0,36906.0,7.1
656,9.3,2170,2008,96626.25,84079.0,38382.0,7.3
657,8.7,2170,2009,96505.54000000001,86885.0,38588.0,9.1
658,18.1,2180,2002,63089.399999999994,9161.0,3481.0,9.9
659,17.2,2180,2003,62669.25000000001,9210.0,3501.0,10.7
660,18.2,2180,2004,62415.6,9351.0,3496.0,11.6
661,21.7,2180,2005,64786.96,9338.0,3480.0,12.5
662,23.1,2180,2006,65316.02,9235.0,3418.0,12.1
663,23.1,2180,2007,66657.64,9246.0,3372.0,11.0
664,20.9,2180,2008,63304.200000000004,9231.0,3578.0,10.0
665,21.3,2180,2009,65998.38,9313.0,3494.0,12.0
666,10.6,2185,2002,95401.34999999999,7728.0,3449.0,8.5
667,11.4,2185,2003,93093.42000000001,7968.0,3332.0,10.2
668,12.4,2185,2004,91667.16,8046.0,3299.0,10.2
669,12.7,2185,2005,95395.2,8190.0,3379.0,9.1
670,13.7,2185,2006,95018.26,8315.0,3850.0,6.8
671,13.8,2185,2007,97396.37999999999,8519.0,4417.0,5.3
672,11.4,2185,2008,97873.65000000001,8841.0,4928.0,4.1
673,7.8,2185,2009,102828.09000000001,9105.0,5037.0,4.9
674,16.5,2188,2002,70791.59999999999,7252.0,2721.0,11.3
675,16.9,2188,2003,67990.3,7310.0,2594.0,13.0
676,18,2188,2004,65872.56,7397.0,2492.0,13.3
677,20.6,2188,2005,73385.6,7416.0,2694.0,11.9
678,22.2,2188,2006,71017.31999999999,7467.0,2620.0,11.4
679,21.2,2188,2007,71238.56,7440.0,2644.0,10.7
680,16.5,2188,2008,77923.35,7466.0,2637.0,11.2
681,15.0,2188,2009,71612.64,7467.0,2623.0,12.2
682,9.2,2195,2009,70382.38,3775.0,,
683,15.4,2198,2009,59197.700000000004,5465.0,,
684,16.6,2201,2002,57347.399999999994,,1991.0,15.4
685,13.8,2201,2003,56982.73,,2100.0,14.4
686,13.9,2201,2004,57025.8,,2213.0,13.5
687,15.6,2201,2005,59655.44,,2228.0,13.2
688,15.4,2201,2006,62293.82,,2011.0,14.3
689,17.9,2201,2007,60773.159999999996,,1964.0,13.4
690,15.2,2201,2008,60062.850000000006,,2016.0,13.4
691,7.2,2220,2002,82782.15,8874.0,4353.0,5.8
692,7.7,2220,2003,82443.27,8881.0,4390.0,6.1
693,7.7,2220,2004,80330.64,8890.0,4300.0,6.3
694,8.2,2220,2005,82838.48,8994.0,4473.0,5.6
695,8.2,2220,2006,78913.0,9046.0,4419.0,5.4
696,8.4,2220,2007,83720.36,8851.0,4394.0,5.1
697,7.8,2220,2008,82938.6,8835.0,4354.0,5.6
698,7.6,2220,2009,81564.32,8844.0,4343.0,6.4
699,3.5,2230,2008,82389.15000000001,967.0,,
700,4.0,2230,2009,87607.39000000001,975.0,,
701,9.4,2232,2002,65637.0,,1581.0,12.2
702,11.6,2232,2003,66125.92,,1657.0,11.8
703,11.2,2232,2004,63357.840000000004,,1533.0,13.2
704,12.9,2232,2005,64738.32,,1598.0,13.4
705,13.7,2232,2006,65739.42,,1652.0,12.7
706,13.9,2232,2007,63198.52,,1683.0,12.3
707,17.0,2240,2002,61432.799999999996,5672.0,1958.0,13.7
708,15.9,2240,2003,65839.34000000001,5772.0,2189.0,12.8
709,13.7,2240,2004,70026.84,6022.0,2437.0,12.0
710,15.5,2240,2005,70363.84,6530.0,2958.0,10.6
711,14.3,2240,2006,73696.42,6817.0,2978.0,10.7
712,13.5,2240,2007,74308.59999999999,6945.0,3243.0,8.6
713,13.3,2240,2008,79817.40000000001,6904.0,3242.0,8.5
714,12.5,2240,2009,75006.13,6955.0,3254.0,9.9
715,8.6,2261,2002,81910.95,10061.0,4697.0,9.8
716,9.1,2261,2003,81156.88,9996.0,4847.0,10.0
717,9,2261,2004,79656.72,9990.0,4854.0,9.9
718,10.6,2261,2005,80353.28,9914.0,4756.0,9.6
719,10.1,2261,2006,82501.68,9828.0,4735.0,8.5
720,9.5,2261,2007,78707.76,9572.0,4773.0,8.4
721,8.5,2261,2008,79577.1,9458.0,4816.0,8.1
722,7.9,2261,2009,83268.6,9492.0,4872.0,8.7
723,29.6,2270,2002,43926.299999999996,7103.0,,
724,24.9,2270,2003,44516.5,7201.0,,
725,26,2270,2004,42240.12,7330.0,,
726,34,2270,2005,44403.76,7313.0,,
727,32.5,2270,2006,43227.68,7292.0,,
728,27.3,2270,2007,43075.7,7372.0,,
729,29.2,2270,2008,44594.55,7392.0,,
730,30.9,2270,2009,41426.060000000005,7469.0,,
731,10.5,2275,2009,65788.77,2331.0,,
732,8.4,2280,2002,73840.8,,2662.0,11.2
733,8.9,2280,2003,73615.64,,2651.0,12.0
734,9.7,2280,2004,72054.84,,2562.0,12.4
735,9.9,2280,2005,73238.16,,2630.0,10.1
736,9.9,2280,2006,78918.84,,2622.0,9.6
737,9.9,2280,2007,75328.16,,2595.0,9.5
738,9.8,2280,2008,73269.90000000001,,2513.0,10.3
739,10.1,2282,2002,67051.05,702.0,289.0,9.1
740,10.5,2282,2003,65050.44,673.0,269.0,10.9
741,9.8,2282,2004,66070.68000000001,647.0,274.0,10.7
742,15.2,2282,2005,70687.6,665.0,286.0,10.6
743,14.2,2282,2006,69675.58,642.0,280.0,9.7
744,15.1,2282,2007,70048.59999999999,656.0,286.0,6.8
745,13.3,2282,2008,73441.35,627.0,296.0,7.2
746,14.1,2282,2009,71379.74,665.0,277.0,11.8
747,18.4,2290,2002,48683.25,6334.0,2414.0,12.8
748,17.5,2290,2003,48222.72,6252.0,2552.0,13.3
749,18.6,2290,2004,48250.8,6218.0,2910.0,12.0
750,26.1,2290,2005,46978.64,6000.0,2767.0,11.8
751,24.1,2290,2006,45395.78,5762.0,2417.0,13.1
752,23.7,2290,2007,45577.74,5712.0,2380.0,13.6
753,24.9,2290,2008,45765.0,5585.0,2393.0,13.6
754,22.7,2290,2009,44011.25,5495.0,2463.0,14.4
755,28.3,4001,2002,39982.799999999996,67319.0,18173.0,11.1
756,27.6,4001,2003,41148.380000000005,68072.0,18143.0,11.9
757,29.8,4001,2004,41483.520000000004,68161.0,18016.0,11.4
758,41.7,4001,2005,39988.16,68521.0,17826.0,10.4
759,34.5,4001,2006,40296.0,69390.0,18183.0,10.2
760,33.4,4001,2007,42565.92,69602.0,18351.0,8.6
761,33.2,4001,2008,42832.8,69883.0,18810.0,11.0
762,35.4,4001,2009,39669.72,71008.0,19380.0,15.4
763,16.7,4003,2002,54945.0,119847.0,49480.0,6.0
764,16.3,4003,2003,56029.61,120638.0,50832.0,5.7
765,17.1,4003,2004,57072.6,123234.0,51827.0,4.9
766,16.9,4003,2005,55169.92,125786.0,52724.0,4.8
767,18.0,4003,2006,56684.5,127241.0,54218.0,4.6
768,16.3,4003,2007,61052.899999999994,128206.0,54709.0,4.0
769,16.0,4003,2008,59400.00000000001,129023.0,56801.0,5.5
770,16.2,4003,2009,59986.82000000001,130081.0,58204.0,7.8
771,15.4,4005,2002,62572.95,121308.0,62206.0,5.5
772,15.6,4005,2003,62844.740000000005,122882.0,61798.0,5.7
773,16.5,4005,2004,62462.4,125117.0,63242.0,5.3
774,18,4005,2005,62997.92,127025.0,64094.0,4.9
775,16.8,4005,2006,63777.18,128695.0,65975.0,4.5
776,16.2,4005,2007,68939.58,130442.0,67814.0,3.7
777,16.0,4005,2008,64709.55,131853.0,69176.0,5.3
778,18.0,4005,2009,68194.49,133477.0,68643.0,8.3
779,17.4,4007,2002,50424.0,51478.0,19449.0,7.6
780,17.2,4007,2003,51165.8,51337.0,19453.0,7.3
781,18.2,4007,2004,52122.72,51423.0,19375.0,6.4
782,19.9,4007,2005,51470.24,51655.0,19309.0,5.9
783,20.0,4007,2006,52145.36,52541.0,19730.0,5.3
784,18.2,4007,2007,49360.619999999995,53252.0,20173.0,4.2
785,16.1,4007,2008,51846.75,53437.0,20902.0,6.1
786,20.7,4007,2009,50366.68,53561.0,20694.0,11.1
787,22.5,4009,2002,47326.95,33224.0,11183.0,7.8
788,20.5,4009,2003,48364.4,32985.0,11286.0,7.0
789,22.3,4009,2004,48963.72,32703.0,11249.0,6.6
790,23.7,4009,2005,51008.16,32964.0,11444.0,6.0
791,23.4,4009,2006,50542.28,33701.0,12363.0,5.2
792,22.4,4009,2007,55093.159999999996,35175.0,13624.0,4.2
793,21.4,4009,2008,55217.700000000004,36639.0,15011.0,6.7
794,21.5,4009,2009,55634.33,37525.0,12993.0,14.7
795,10.2,4011,2002,66777.15,7831.0,3352.0,7.6
796,11.1,4011,2003,66061.52,7567.0,3275.0,7.0
797,12.5,4011,2004,67228.2,7549.0,3260.0,5.1
798,12.8,4011,2005,65873.76,7595.0,3300.0,4.8
799,10.9,4011,2006,68222.88,7838.0,3604.0,3.9
800,11.2,4011,2007,71276.9,8205.0,3852.0,3.2
801,11.3,4011,2008,72432.90000000001,8561.0,4178.0,5.0
802,10.9,4011,2009,77891.35,8635.0,3576.0,18.5
803,20.7,4012,2002,41558.549999999996,19464.0,6773.0,6.9
804,17.2,4012,2003,41549.270000000004,19722.0,6904.0,7.1
805,18.9,4012,2004,41686.32,19979.0,7091.0,6.7
806,21.6,4012,2005,44102.8,20379.0,7130.0,6.7
807,21.0,4012,2006,43119.64,20573.0,7256.0,5.9
808,23.8,4012,2007,42475.04,20647.0,7232.0,5.0
809,26.1,4012,2008,44513.55,20555.0,6975.0,7.3
810,25.4,4012,2009,42386.43,20514.0,6963.0,9.6
811,11.9,4013,2002,75962.7,3255388.0,1620415.0,5.7
812,12.8,4013,2003,74665.36,3328468.0,1653332.0,5.2
813,13.3,4013,2004,75354.24,3417860.0,1706380.0,4.4
814,12.6,4013,2005,74103.04,3538988.0,1768406.0,4.0
815,12.5,4013,2006,76682.12,3642884.0,1837930.0,3.7
816,12.9,4013,2007,77720.86,3711954.0,1874182.0,3.2
817,13.4,4013,2008,76289.85,3771061.0,1866392.0,5.1
818,15.1,4013,2009,72999.08,3803779.0,1792986.0,8.9
819,15.7,4015,2002,51199.5,166155.0,73245.0,5.7
820,14.8,4015,2003,52333.05,172633.0,77837.0,4.9
821,15.4,4015,2004,53236.560000000005,180521.0,80703.0,4.4
822,15.6,4015,2005,53686.4,188773.0,84670.0,4.3
823,16.0,4015,2006,53027.2,196168.0,88191.0,4.4
824,13.5,4015,2007,56329.979999999996,199760.0,86816.0,4.6
825,16.8,4015,2008,52165.350000000006,200078.0,85565.0,7.2
826,17.8,4015,2009,54612.310000000005,199696.0,81375.0,11.1
827,24.3,4017,2002,46714.799999999996,100123.0,33771.0,8.6
828,21.5,4017,2003,48425.58,101529.0,34857.0,8.6
829,23.7,4017,2004,49224.240000000005,102774.0,34579.0,8.5
830,28.8,4017,2005,47928.64,104184.0,34402.0,8.0
831,24.4,4017,2006,52303.04,105624.0,35133.0,7.5
832,23.4,4017,2007,55196.82,106927.0,35636.0,6.3
833,23.1,4017,2008,53211.600000000006,107626.0,35362.0,9.5
834,27.4,4017,2009,47751.350000000006,107571.0,35002.0,14.9
835,14.1,4019,2002,60944.399999999994,874267.0,399866.0,5.8
836,14.3,4019,2003,60439.4,885893.0,405261.0,5.4
837,15.6,4019,2004,60351.72,901342.0,417344.0,4.6
838,14.9,4019,2005,63055.68,920298.0,418851.0,4.5
839,15.3,4019,2006,62782.92,940930.0,430294.0,4.1
840,14.9,4019,2007,62083.82,955869.0,439740.0,3.6
841,15.4,4019,2008,62981.55,967778.0,447233.0,5.5
842,18.9,4019,2009,59242.91,975580.0,443226.0,8.8
843,16.3,4021,2002,57967.799999999996,197082.0,70310.0,7.4
844,14.6,4021,2003,60969.090000000004,207920.0,73154.0,7.0
845,15.1,4021,2004,62797.8,219472.0,76867.0,6.0
846,15.7,4021,2005,62589.04,235708.0,81960.0,5.6
847,15.2,4021,2006,63695.42,271328.0,97047.0,5.1
848,12.5,4021,2007,70866.51999999999,306174.0,106097.0,4.5
849,14.0,4021,2008,67780.8,335311.0,113386.0,7.0
850,13.7,4021,2009,67250.56000000001,349830.0,111541.0,12.0
851,19.4,4023,2002,50811.75,40009.0,13780.0,10.2
852,19.2,4023,2003,51632.700000000004,40625.0,14165.0,9.6
853,19.1,4023,2004,51325.560000000005,41623.0,14093.0,9.5
854,20.4,4023,2005,50906.32,42961.0,14560.0,8.6
855,21.8,4023,2006,50545.2,44298.0,15353.0,7.8
856,20.1,4023,2007,50638.619999999995,45338.0,15828.0,7.2
857,18.5,4023,2008,51961.5,46144.0,15930.0,10.4
858,25.0,4023,2009,48696.65,47011.0,15704.0,15.4
859,12.6,4025,2002,56288.1,177362.0,78598.0,5.5
860,12.0,4025,2003,56837.83,182090.0,80421.0,5.1
861,12.6,4025,2004,58202.04,187822.0,83565.0,4.6
862,12.8,4025,2005,61380.64,195424.0,86786.0,4.4
863,12.4,4025,2006,59747.58,204082.0,92142.0,4.1
864,12.6,4025,2007,62860.56,208773.0,93610.0,3.6
865,12.9,4025,2008,57119.850000000006,211211.0,92100.0,5.8
866,14.2,4025,2009,55946.69,211172.0,88310.0,10.2
867,19.7,4027,2002,53215.799999999996,165398.0,57451.0,17.1
868,17.9,4027,2003,52558.450000000004,168003.0,60378.0,17.0
869,18.4,4027,2004,53398.8,172824.0,61978.0,15.7
870,19.1,4027,2005,54323.28,178816.0,63556.0,15.9
871,19.0,4027,2006,54244.84,183848.0,65636.0,15.2
872,17.8,4027,2007,56489.02,187357.0,67478.0,13.7
873,21.5,4027,2008,52735.05,191202.0,68876.0,17.4
874,19.2,4027,2009,52403.87,193714.0,67830.0,22.5
875,17.3,5001,2002,50255.7,20351.0,9903.0,6.0
876,17.3,5001,2003,52241.280000000006,19981.0,10223.0,5.4
877,16.8,5001,2004,52671.840000000004,19967.0,10224.0,5.9
