,year,fips,covid_cases,county_name
2738,2022,20049,579.0,Elk County 
2739,2020,20051,3210.0,Ellis County 
2740,2021,20051,5210.0,Ellis County 
2741,2022,20051,7295.0,Ellis County 
2742,2020,20053,1048.0,Ellsworth County 
2743,2021,20053,1602.0,Ellsworth County 
2744,2022,20053,2031.0,Ellsworth County 
2745,2020,20055,5457.0,Finney County 
2746,2021,20055,8414.0,Finney County 
2747,2022,20055,11461.0,Finney County 
2748,2020,20057,5138.0,Ford County 
2749,2021,20057,7851.0,Ford County 
2750,2022,20057,10776.0,Ford County 
2751,2020,20059,1757.0,Franklin County 
2752,2021,20059,4773.0,Franklin County 
2753,2022,20059,7177.0,Franklin County 
2754,2020,20061,1759.0,Geary County 
2755,2021,20061,5435.0,Geary County 
2756,2022,20061,9488.0,Geary County 
2757,2020,20063,332.0,Gove County 
2758,2021,20063,625.0,Gove County 
2759,2022,20063,817.0,Gove County 
2760,2020,20065,204.0,Graham County 
2761,2021,20065,390.0,Graham County 
2762,2022,20065,586.0,Graham County 
2763,2020,20067,912.0,Grant County 
2764,2021,20067,1602.0,Grant County 
2765,2022,20067,2236.0,Grant County 
2766,2020,20069,523.0,Gray County 
2767,2021,20069,972.0,Gray County 
2768,2022,20069,1240.0,Gray County 
2769,2020,20071,93.0,Greeley County 
2770,2021,20071,235.0,Greeley County 
2771,2022,20071,333.0,Greeley County 
2772,2020,20073,452.0,Greenwood County 
2773,2021,20073,1195.0,Greenwood County 
2774,2022,20073,1835.0,Greenwood County 
2775,2020,20075,187.0,Hamilton County 
2776,2021,20075,353.0,Hamilton County 
2777,2022,20075,465.0,Hamilton County 
2778,2020,20077,427.0,Harper County 
2779,2021,20077,1281.0,Harper County 
2780,2022,20077,1681.0,Harper County 
2781,2020,20079,2623.0,Harvey County 
2782,2021,20079,6383.0,Harvey County 
2783,2022,20079,9877.0,Harvey County 
2784,2020,20081,361.0,Haskell County 
2785,2021,20081,715.0,Haskell County 
2786,2022,20081,973.0,Haskell County 
2787,2020,20083,161.0,Hodgeman County 
2788,2021,20083,296.0,Hodgeman County 
2789,2022,20083,419.0,Hodgeman County 
2790,2020,20085,1018.0,Jackson County 
2791,2021,20085,2672.0,Jackson County 
2792,2022,20085,3997.0,Jackson County 
2793,2020,20087,1173.0,Jefferson County 
2794,2021,20087,3238.0,Jefferson County 
2795,2022,20087,4938.0,Jefferson County 
2796,2020,20089,150.0,Jewell County 
2797,2021,20089,627.0,Jewell County 
2798,2022,20089,797.0,Jewell County 
2799,2020,20091,38865.0,Johnson County 
2800,2021,20091,92698.0,Johnson County 
2801,2022,20091,155247.0,Johnson County 
2802,2020,20093,503.0,Kearny County 
2803,2021,20093,994.0,Kearny County 
2804,2022,20093,1255.0,Kearny County 
2805,2020,20095,557.0,Kingman County 
2806,2021,20095,1449.0,Kingman County 
2807,2022,20095,2011.0,Kingman County 
2808,2020,20097,175.0,Kiowa County 
2809,2021,20097,467.0,Kiowa County 
2810,2022,20097,689.0,Kiowa County 
2811,2020,20099,1922.0,Labette County 
2812,2021,20099,4390.0,Labette County 
2813,2022,20099,6742.0,Labette County 
2814,2020,20101,109.0,Lane County 
2815,2021,20101,224.0,Lane County 
2816,2022,20101,300.0,Lane County 
2817,2020,20103,5044.0,Leavenworth County 
2818,2021,20103,12255.0,Leavenworth County 
2819,2022,20103,20269.0,Leavenworth County 
2820,2020,20105,208.0,Lincoln County 
2821,2021,20105,448.0,Lincoln County 
2822,2022,20105,629.0,Lincoln County 
2823,2020,20107,518.0,Linn County 
2824,2021,20107,1938.0,Linn County 
2825,2022,20107,2900.0,Linn County 
2826,2020,20109,273.0,Logan County 
2827,2021,20109,614.0,Logan County 
2828,2022,20109,865.0,Logan County 
2829,2020,20111,3366.0,Lyon County 
2830,2021,20111,6591.0,Lyon County 
2831,2022,20111,10396.0,Lyon County 
2832,2020,20113,2348.0,McPherson County 
2833,2021,20113,5464.0,McPherson County 
2834,2022,20113,8025.0,McPherson County 
2835,2020,20115,687.0,Marion County 
2836,2021,20115,2226.0,Marion County 
2837,2022,20115,3414.0,Marion County 
2838,2020,20117,855.0,Marshall County 
2839,2021,20117,1972.0,Marshall County 
2840,2022,20117,2589.0,Marshall County 
2841,2020,20119,400.0,Meade County 
2842,2021,20119,829.0,Meade County 
2843,2022,20119,1236.0,Meade County 
2844,2020,20121,1818.0,Miami County 
2845,2021,20121,5360.0,Miami County 
2846,2022,20121,8159.0,Miami County 
2847,2020,20123,401.0,Mitchell County 
2848,2021,20123,931.0,Mitchell County 
2849,2022,20123,1450.0,Mitchell County 
2850,2020,20125,2244.0,Montgomery County 
2851,2021,20125,6135.0,Montgomery County 
2852,2022,20125,9578.0,Montgomery County 
2853,2020,20127,404.0,Morris County 
2854,2021,20127,979.0,Morris County 
2855,2022,20127,1537.0,Morris County 
2856,2020,20129,201.0,Morton County 
2857,2021,20129,487.0,Morton County 
2858,2022,20129,629.0,Morton County 
2859,2020,20131,1345.0,Nemaha County 
2860,2021,20131,2462.0,Nemaha County 
2861,2022,20131,3304.0,Nemaha County 
2862,2020,20133,1192.0,Neosho County 
2863,2021,20133,3384.0,Neosho County 
2864,2022,20133,5275.0,Neosho County 
2865,2020,20135,323.0,Ness County 
2866,2021,20135,590.0,Ness County 
2867,2022,20135,790.0,Ness County 
2868,2020,20137,1193.0,Norton County 
2869,2021,20137,1679.0,Norton County 
2870,2022,20137,2159.0,Norton County 
2871,2020,20139,816.0,Osage County 
2872,2021,20139,2630.0,Osage County 
2873,2022,20139,4053.0,Osage County 
2874,2020,20141,181.0,Osborne County 
2875,2021,20141,580.0,Osborne County 
2876,2022,20141,814.0,Osborne County 
2877,2020,20143,417.0,Ottawa County 
2878,2021,20143,901.0,Ottawa County 
2879,2022,20143,1223.0,Ottawa County 
2880,2020,20145,982.0,Pawnee County 
2881,2021,20145,1659.0,Pawnee County 
2882,2022,20145,2208.0,Pawnee County 
2883,2020,20147,578.0,Phillips County 
2884,2021,20147,1079.0,Phillips County 
2885,2022,20147,1370.0,Phillips County 
2886,2020,20149,1109.0,Pottawatomie County 
2887,2021,20149,3644.0,Pottawatomie County 
2888,2022,20149,5954.0,Pottawatomie County 
2889,2020,20151,683.0,Pratt County 
2890,2021,20151,1475.0,Pratt County 
2891,2022,20151,1976.0,Pratt County 
2892,2020,20153,306.0,Rawlins County 
2893,2021,20153,591.0,Rawlins County 
2894,2022,20153,694.0,Rawlins County 
2895,2020,20155,6938.0,Reno County 
2896,2021,20155,13839.0,Reno County 
2897,2022,20155,18993.0,Reno County 
2898,2020,20157,578.0,Republic County 
2899,2021,20157,1014.0,Republic County 
2900,2022,20157,1362.0,Republic County 
2901,2020,20159,783.0,Rice County 
2902,2021,20159,1813.0,Rice County 
2903,2022,20159,2655.0,Rice County 
2904,2020,20161,4917.0,Riley County 
2905,2021,20161,8763.0,Riley County 
2906,2022,20161,14038.0,Riley County 
2907,2020,20163,461.0,Rooks County 
2908,2021,20163,1015.0,Rooks County 
2909,2022,20163,1399.0,Rooks County 
2910,2020,20165,343.0,Rush County 
2911,2021,20165,608.0,Rush County 
2912,2022,20165,818.0,Rush County 
2913,2020,20167,727.0,Russell County 
2914,2021,20167,1476.0,Russell County 
2915,2022,20167,1899.0,Russell County 
2916,2020,20169,4436.0,Saline County 
2917,2021,20169,9999.0,Saline County 
2918,2022,20169,14409.0,Saline County 
2919,2020,20171,507.0,Scott County 
2920,2021,20171,955.0,Scott County 
2921,2022,20171,1298.0,Scott County 
2922,2020,20173,39423.0,Sedgwick County 
2923,2021,20173,96411.0,Sedgwick County 
2924,2022,20173,148421.0,Sedgwick County 
2925,2020,20175,3552.0,Seward County 
2926,2021,20175,5444.0,Seward County 
2927,2022,20175,6984.0,Seward County 
2928,2020,20177,11608.0,Shawnee County 
2929,2021,20177,31041.0,Shawnee County 
2930,2022,20177,50303.0,Shawnee County 
2931,2020,20179,383.0,Sheridan County 
2932,2021,20179,619.0,Sheridan County 
2933,2022,20179,800.0,Sheridan County 
2934,2020,20181,544.0,Sherman County 
2935,2021,20181,1187.0,Sherman County 
2936,2022,20181,1535.0,Sherman County 
2937,2020,20183,208.0,Smith County 
2938,2021,20183,505.0,Smith County 
2939,2022,20183,648.0,Smith County 
2940,2020,20185,280.0,Stafford County 
2941,2021,20185,852.0,Stafford County 
2942,2022,20185,1170.0,Stafford County 
2943,2020,20187,161.0,Stanton County 
2944,2021,20187,342.0,Stanton County 
2945,2022,20187,433.0,Stanton County 
2946,2020,20189,482.0,Stevens County 
2947,2021,20189,1070.0,Stevens County 
2948,2022,20189,1528.0,Stevens County 
2949,2020,20191,1338.0,Sumner County 
2950,2021,20191,4041.0,Sumner County 
2951,2022,20191,5820.0,Sumner County 
2952,2020,20193,934.0,Thomas County 
2953,2021,20193,1840.0,Thomas County 
2954,2022,20193,2500.0,Thomas County 
2955,2020,20195,292.0,Trego County 
2956,2021,20195,560.0,Trego County 
2957,2022,20195,792.0,Trego County 
2958,2020,20197,442.0,Wabaunsee County 
2959,2021,20197,1228.0,Wabaunsee County 
2960,2022,20197,1675.0,Wabaunsee County 
2961,2020,20199,159.0,Wallace County 
2962,2021,20199,346.0,Wallace County 
2963,2022,20199,440.0,Wallace County 
2964,2020,20201,436.0,Washington County 
2965,2021,20201,1016.0,Washington County 
2966,2022,20201,1430.0,Washington County 
2967,2020,20203,179.0,Wichita County 
2968,2021,20203,350.0,Wichita County 
2969,2022,20203,504.0,Wichita County 
2970,2020,20205,656.0,Wilson County 
2971,2021,20205,1900.0,Wilson County 
2972,2022,20205,2871.0,Wilson County 
2973,2020,20207,114.0,Woodson County 
2974,2021,20207,571.0,Woodson County 
2975,2022,20207,818.0,Woodson County 
2976,2020,20209,15576.0,Wyandotte County 
2977,2021,20209,31825.0,Wyandotte County 
2978,2022,20209,48442.0,Wyandotte County 
2979,2020,21001,1202.0,Adair County 
2980,2021,21001,3973.0,Adair County 
2981,2022,21001,6165.0,Adair County 
2982,2020,21003,1153.0,Allen County 
2983,2021,21003,4326.0,Allen County 
2984,2022,21003,6827.0,Allen County 
2985,2020,21005,971.0,Anderson County 
2986,2021,21005,4135.0,Anderson County 
2987,2022,21005,6930.0,Anderson County 
2988,2020,21007,233.0,Ballard County 
2989,2021,21007,832.0,Ballard County 
2990,2022,21007,1514.0,Ballard County 
2991,2020,21009,2536.0,Barren County 
2992,2021,21009,9219.0,Barren County 
2993,2022,21009,13478.0,Barren County 
2994,2020,21011,505.0,Bath County 
2995,2021,21011,2014.0,Bath County 
2996,2022,21011,3367.0,Bath County 
2997,2020,21013,1787.0,Bell County 
2998,2021,21013,6204.0,Bell County 
2999,2022,21013,9031.0,Bell County 
3000,2020,21015,7521.0,Boone County 
3001,2021,21015,24378.0,Boone County 
3002,2022,21015,39230.0,Boone County 
3003,2020,21017,926.0,Bourbon County 
3004,2021,21017,3828.0,Bourbon County 
3005,2022,21017,6314.0,Bourbon County 
3006,2020,21019,3003.0,Boyd County 
3007,2021,21019,10092.0,Boyd County 
3008,2022,21019,17321.0,Boyd County 
3009,2020,21021,2162.0,Boyle County 
3010,2021,21021,5934.0,Boyle County 
3011,2022,21021,9260.0,Boyle County 
3012,2020,21023,275.0,Bracken County 
3013,2021,21023,1451.0,Bracken County 
3014,2022,21023,2306.0,Bracken County 
3015,2020,21025,597.0,Breathitt County 
3016,2021,21025,2279.0,Breathitt County 
3017,2022,21025,4020.0,Breathitt County 
3018,2020,21027,658.0,Breckinridge County 
3019,2021,21027,3465.0,Breckinridge County 
3020,2022,21027,5331.0,Breckinridge County 
3021,2020,21029,4134.0,Bullitt County 
3022,2021,21029,13909.0,Bullitt County 
3023,2022,21029,23263.0,Bullitt County 
3024,2020,21031,789.0,Butler County 
3025,2021,21031,2636.0,Butler County 
3026,2022,21031,3983.0,Butler County 
3027,2020,21033,869.0,Caldwell County 
3028,2021,21033,2701.0,Caldwell County 
3029,2022,21033,4307.0,Caldwell County 
3030,2020,21035,2344.0,Calloway County 
3031,2021,21035,5625.0,Calloway County 
3032,2022,21035,9352.0,Calloway County 
3033,2020,21037,4513.0,Campbell County 
3034,2021,21037,14812.0,Campbell County 
3035,2022,21037,24654.0,Campbell County 
3036,2020,21039,328.0,Carlisle County 
3037,2021,21039,749.0,Carlisle County 
3038,2022,21039,1137.0,Carlisle County 
3039,2020,21041,527.0,Carroll County 
3040,2021,21041,2348.0,Carroll County 
3041,2022,21041,3588.0,Carroll County 
3042,2020,21043,1363.0,Carter County 
3043,2021,21043,5484.0,Carter County 
3044,2022,21043,9135.0,Carter County 
3045,2020,21045,826.0,Casey County 
3046,2021,21045,2981.0,Casey County 
3047,2022,21045,4311.0,Casey County 
3048,2020,21047,4258.0,Christian County 
3049,2021,21047,11261.0,Christian County 
3050,2022,21047,16981.0,Christian County 
3051,2020,21049,1452.0,Clark County 
3052,2021,21049,6300.0,Clark County 
3053,2022,21049,11406.0,Clark County 
3054,2020,21051,1623.0,Clay County 
3055,2021,21051,5362.0,Clay County 
3056,2022,21051,7981.0,Clay County 
3057,2020,21053,839.0,Clinton County 
3058,2021,21053,2496.0,Clinton County 
3059,2022,21053,3824.0,Clinton County 
3060,2020,21055,336.0,Crittenden County 
3061,2021,21055,1450.0,Crittenden County 
3062,2022,21055,2402.0,Crittenden County 
3063,2020,21057,394.0,Cumberland County 
3064,2021,21057,1515.0,Cumberland County 
3065,2022,21057,2279.0,Cumberland County 
3066,2020,21059,5737.0,Daviess County 
3067,2021,21059,20109.0,Daviess County 
3068,2022,21059,32066.0,Daviess County 
3069,2020,21061,537.0,Edmonson County 
3070,2021,21061,1748.0,Edmonson County 
3071,2022,21061,2659.0,Edmonson County 
3072,2020,21063,784.0,Elliott County 
3073,2021,21063,1486.0,Elliott County 
3074,2022,21063,2764.0,Elliott County 
3075,2020,21065,670.0,Estill County 
3076,2021,21065,2653.0,Estill County 
3077,2022,21065,4207.0,Estill County 
3078,2020,21067,23078.0,Fayette County 
3079,2021,21067,58442.0,Fayette County 
3080,2022,21067,102102.0,Fayette County 
3081,2020,21069,711.0,Fleming County 
3082,2021,21069,2584.0,Fleming County 
3083,2022,21069,4148.0,Fleming County 
3084,2020,21071,1805.0,Floyd County 
3085,2021,21071,8078.0,Floyd County 
3086,2022,21071,12928.0,Floyd County 
3087,2020,21073,2132.0,Franklin County 
3088,2021,21073,8397.0,Franklin County 
3089,2022,21073,14721.0,Franklin County 
3090,2020,21075,363.0,Fulton County 
3091,2021,21075,873.0,Fulton County 
3092,2022,21075,1257.0,Fulton County 
3093,2020,21077,426.0,Gallatin County 
3094,2021,21077,1492.0,Gallatin County 
3095,2022,21077,2271.0,Gallatin County 
3096,2020,21079,940.0,Garrard County 
3097,2021,21079,3189.0,Garrard County 
3098,2022,21079,4976.0,Garrard County 
3099,2020,21081,1238.0,Grant County 
3100,2021,21081,5067.0,Grant County 
3101,2022,21081,7640.0,Grant County 
3102,2020,21083,2632.0,Graves County 
3103,2021,21083,7978.0,Graves County 
3104,2022,21083,11790.0,Graves County 
3105,2020,21085,1295.0,Grayson County 
3106,2021,21085,5379.0,Grayson County 
3107,2022,21085,8286.0,Grayson County 
3108,2020,21087,750.0,Green County 
3109,2021,21087,2668.0,Green County 
3110,2022,21087,3873.0,Green County 
3111,2020,21089,2275.0,Greenup County 
3112,2021,21089,7618.0,Greenup County 
3113,2022,21089,12761.0,Greenup County 
3114,2020,21091,447.0,Hancock County 
3115,2021,21091,1682.0,Hancock County 
3116,2022,21091,2587.0,Hancock County 
3117,2020,21093,5949.0,Hardin County 
3118,2021,21093,20816.0,Hardin County 
3119,2022,21093,34594.0,Hardin County 
3120,2020,21095,1538.0,Harlan County 
3121,2021,21095,6281.0,Harlan County 
3122,2022,21095,9464.0,Harlan County 
3123,2020,21097,729.0,Harrison County 
3124,2021,21097,3985.0,Harrison County 
3125,2022,21097,6917.0,Harrison County 
3126,2020,21099,1229.0,Hart County 
3127,2021,21099,4016.0,Hart County 
3128,2022,21099,5603.0,Hart County 
3129,2020,21101,2939.0,Henderson County 
3130,2021,21101,8966.0,Henderson County 
3131,2022,21101,14390.0,Henderson County 
3132,2020,21103,814.0,Henry County 
3133,2021,21103,3139.0,Henry County 
3134,2022,21103,5239.0,Henry County 
3135,2020,21105,223.0,Hickman County 
3136,2021,21105,608.0,Hickman County 
3137,2022,21105,919.0,Hickman County 
3138,2020,21107,2623.0,Hopkins County 
3139,2021,21107,9506.0,Hopkins County 
3140,2022,21107,15443.0,Hopkins County 
3141,2020,21109,846.0,Jackson County 
3142,2021,21109,3084.0,Jackson County 
3143,2022,21109,4373.0,Jackson County 
3144,2020,21111,50804.0,Jefferson County 
3145,2021,21111,138406.0,Jefferson County 
3146,2022,21111,241844.0,Jefferson County 
3147,2020,21113,2598.0,Jessamine County 
3148,2021,21113,9428.0,Jessamine County 
3149,2022,21113,15957.0,Jessamine County 
3150,2020,21115,1120.0,Johnson County 
3151,2021,21115,4158.0,Johnson County 
3152,2022,21115,6725.0,Johnson County 
3153,2020,21117,8747.0,Kenton County 
3154,2021,21117,28334.0,Kenton County 
3155,2022,21117,44763.0,Kenton County 
3156,2020,21119,738.0,Knott County 
3157,2021,21119,2679.0,Knott County 
3158,2022,21119,4416.0,Knott County 
3159,2020,21121,1763.0,Knox County 
3160,2021,21121,8002.0,Knox County 
3161,2022,21121,11890.0,Knox County 
3162,2020,21123,816.0,LaRue County 
3163,2021,21123,2625.0,LaRue County 
3164,2022,21123,3874.0,LaRue County 
3165,2020,21125,3645.0,Laurel County 
3166,2021,21125,14078.0,Laurel County 
3167,2022,21125,21087.0,Laurel County 
3168,2020,21127,758.0,Lawrence County 
3169,2021,21127,3167.0,Lawrence County 
3170,2022,21127,4689.0,Lawrence County 
3171,2020,21129,1043.0,Lee County 
3172,2021,21129,1900.0,Lee County 
3173,2022,21129,2982.0,Lee County 
3174,2020,21131,471.0,Leslie County 
3175,2021,21131,2451.0,Leslie County 
3176,2022,21131,3868.0,Leslie County 
3177,2020,21133,1027.0,Letcher County 
3178,2021,21133,4515.0,Letcher County 
3179,2022,21133,7375.0,Letcher County 
3180,2020,21135,775.0,Lewis County 
3181,2021,21135,3111.0,Lewis County 
3182,2022,21135,4706.0,Lewis County 
3183,2020,21137,1443.0,Lincoln County 
3184,2021,21137,4704.0,Lincoln County 
3185,2022,21137,7009.0,Lincoln County 
3186,2020,21139,488.0,Livingston County 
3187,2021,21139,1649.0,Livingston County 
3188,2022,21139,2614.0,Livingston County 
3189,2020,21141,1695.0,Logan County 
3190,2021,21141,5635.0,Logan County 
3191,2022,21141,8631.0,Logan County 
3192,2020,21143,320.0,Lyon County 
3193,2021,21143,2107.0,Lyon County 
3194,2022,21143,3022.0,Lyon County 
3195,2020,21145,4265.0,McCracken County 
3196,2021,21145,11797.0,McCracken County 
3197,2022,21145,20665.0,McCracken County 
3198,2020,21147,1089.0,McCreary County 
3199,2021,21147,4063.0,McCreary County 
3200,2022,21147,5845.0,McCreary County 
3201,2020,21149,550.0,McLean County 
3202,2021,21149,1758.0,McLean County 
3203,2022,21149,2718.0,McLean County 
3204,2020,21151,5706.0,Madison County 
3205,2021,21151,18597.0,Madison County 
3206,2022,21151,29042.0,Madison County 
3207,2020,21153,701.0,Magoffin County 
3208,2021,21153,2632.0,Magoffin County 
3209,2022,21153,4096.0,Magoffin County 
3210,2020,21155,1510.0,Marion County 
3211,2021,21155,4457.0,Marion County 
3212,2022,21155,6643.0,Marion County 
3213,2020,21157,1558.0,Marshall County 
3214,2021,21157,5580.0,Marshall County 
3215,2022,21157,8713.0,Marshall County 
3216,2020,21159,657.0,Martin County 
3217,2021,21159,2228.0,Martin County 
3218,2022,21159,3414.0,Martin County 
3219,2020,21161,920.0,Mason County 
3220,2021,21161,3045.0,Mason County 
3221,2022,21161,5257.0,Mason County 
3222,2020,21163,1133.0,Meade County 
3223,2021,21163,3879.0,Meade County 
3224,2022,21163,6032.0,Meade County 
3225,2020,21165,215.0,Menifee County 
3226,2021,21165,1091.0,Menifee County 
3227,2022,21165,1795.0,Menifee County 
3228,2020,21167,1365.0,Mercer County 
3229,2021,21167,4933.0,Mercer County 
3230,2022,21167,7681.0,Mercer County 
3231,2020,21169,601.0,Metcalfe County 
3232,2021,21169,2205.0,Metcalfe County 
3233,2022,21169,2977.0,Metcalfe County 
3234,2020,21171,945.0,Monroe County 
3235,2021,21171,2649.0,Monroe County 
3236,2022,21171,3751.0,Monroe County 
3237,2020,21173,1378.0,Montgomery County 
3238,2021,21173,5019.0,Montgomery County 
3239,2022,21173,9199.0,Montgomery County 
3240,2020,21175,518.0,Morgan County 
3241,2021,21175,3196.0,Morgan County 
3242,2022,21175,5507.0,Morgan County 
3243,2020,21177,1920.0,Muhlenberg County 
3244,2021,21177,6426.0,Muhlenberg County 
3245,2022,21177,10616.0,Muhlenberg County 
3246,2020,21179,2855.0,Nelson County 
3247,2021,21179,9636.0,Nelson County 
3248,2022,21179,15141.0,Nelson County 
3249,2020,21181,255.0,Nicholas County 
3250,2021,21181,1342.0,Nicholas County 
3251,2022,21181,2225.0,Nicholas County 
3252,2020,21183,1473.0,Ohio County 
3253,2021,21183,5007.0,Ohio County 
3254,2022,21183,7503.0,Ohio County 
3255,2020,21185,3737.0,Oldham County 
3256,2021,21185,11759.0,Oldham County 
3257,2022,21185,19490.0,Oldham County 
3258,2020,21187,428.0,Owen County 
3259,2021,21187,1679.0,Owen County 
3260,2022,21187,2462.0,Owen County 
3261,2020,21189,304.0,Owsley County 
3262,2021,21189,1059.0,Owsley County 
3263,2022,21189,1597.0,Owsley County 
3264,2020,21191,612.0,Pendleton County 
3265,2021,21191,2382.0,Pendleton County 
3266,2022,21191,3616.0,Pendleton County 
3267,2020,21193,1552.0,Perry County 
3268,2021,21193,6906.0,Perry County 
3269,2022,21193,11546.0,Perry County 
3270,2020,21195,2923.0,Pike County 
3271,2021,21195,12099.0,Pike County 
3272,2022,21195,20016.0,Pike County 
3273,2020,21197,686.0,Powell County 
3274,2021,21197,3131.0,Powell County 
3275,2022,21197,4920.0,Powell County 
3276,2020,21199,3699.0,Pulaski County 
3277,2021,21199,12178.0,Pulaski County 
3278,2022,21199,18664.0,Pulaski County 
3279,2020,21201,138.0,Robertson County 
3280,2021,21201,449.0,Robertson County 
3281,2022,21201,708.0,Robertson County 
3282,2020,21203,842.0,Rockcastle County 
3283,2021,21203,3536.0,Rockcastle County 
3284,2022,21203,5195.0,Rockcastle County 
3285,2020,21205,1214.0,Rowan County 
3286,2021,21205,4477.0,Rowan County 
3287,2022,21205,7082.0,Rowan County 
3288,2020,21207,1099.0,Russell County 
3289,2021,21207,4341.0,Russell County 
3290,2022,21207,6666.0,Russell County 
3291,2020,21209,2457.0,Scott County 
3292,2021,21209,10004.0,Scott County 
3293,2022,21209,18900.0,Scott County 
3294,2020,21211,2989.0,Shelby County 
3295,2021,21211,8092.0,Shelby County 
3296,2022,21211,14069.0,Shelby County 
3297,2020,21213,1183.0,Simpson County 
3298,2021,21213,3760.0,Simpson County 
3299,2022,21213,5935.0,Simpson County 
3300,2020,21215,987.0,Spencer County 
3301,2021,21215,3415.0,Spencer County 
3302,2022,21215,5679.0,Spencer County 
3303,2020,21217,1723.0,Taylor County 
3304,2021,21217,6375.0,Taylor County 
3305,2022,21217,9849.0,Taylor County 
3306,2020,21219,686.0,Todd County 
3307,2021,21219,2024.0,Todd County 
3308,2022,21219,3035.0,Todd County 
3309,2020,21221,658.0,Trigg County 
3310,2021,21221,2555.0,Trigg County 
3311,2022,21221,4162.0,Trigg County 
3312,2020,21223,373.0,Trimble County 
3313,2021,21223,1521.0,Trimble County 
3314,2022,21223,2272.0,Trimble County 
3315,2020,21225,954.0,Union County 
3316,2021,21225,2944.0,Union County 
3317,2022,21225,4419.0,Union County 
3318,2020,21227,10105.0,Warren County 
3319,2021,21227,28853.0,Warren County 
3320,2022,21227,45003.0,Warren County 
3321,2020,21229,869.0,Washington County 
3322,2021,21229,2709.0,Washington County 
3323,2022,21229,4120.0,Washington County 
3324,2020,21231,1309.0,Wayne County 
3325,2021,21231,3706.0,Wayne County 
3326,2022,21231,6300.0,Wayne County 
3327,2020,21233,741.0,Webster County 
3328,2021,21233,2676.0,Webster County 
3329,2022,21233,4023.0,Webster County 
3330,2020,21235,2741.0,Whitley County 
3331,2021,21235,9784.0,Whitley County 
3332,2022,21235,14402.0,Whitley County 
3333,2020,21237,300.0,Wolfe County 
3334,2021,21237,1493.0,Wolfe County 
3335,2022,21237,2657.0,Wolfe County 
3336,2020,21239,1253.0,Woodford County 
3337,2021,21239,4137.0,Woodford County 
3338,2022,21239,7475.0,Woodford County 
3339,2020,22001,5021.0,Acadia Parish 
3340,2021,22001,11132.0,Acadia Parish 
3341,2022,22001,16504.0,Acadia Parish 
3342,2020,22003,2439.0,Allen Parish 
3343,2021,22003,4920.0,Allen Parish 
3344,2022,22003,8081.0,Allen Parish 
3345,2020,22005,7779.0,Ascension Parish 
3346,2021,22005,23642.0,Ascension Parish 
3347,2022,22005,36637.0,Ascension Parish 
3348,2020,22007,1358.0,Assumption Parish 
3349,2021,22007,3927.0,Assumption Parish 
3350,2022,22007,5860.0,Assumption Parish 
3351,2020,22009,2656.0,Avoyelles Parish 
3352,2021,22009,7679.0,Avoyelles Parish 
3353,2022,22009,12050.0,Avoyelles Parish 
3354,2020,22011,1905.0,Beauregard Parish 
3355,2021,22011,6330.0,Beauregard Parish 
3356,2022,22011,9628.0,Beauregard Parish 
3357,2020,22013,1185.0,Bienville Parish 
3358,2021,22013,2641.0,Bienville Parish 
3359,2022,22013,4126.0,Bienville Parish 
3360,2020,22015,8868.0,Bossier Parish 
3361,2021,22015,23722.0,Bossier Parish 
3362,2022,22015,40612.0,Bossier Parish 
3363,2020,22017,17594.0,Caddo Parish 
3364,2021,22017,44253.0,Caddo Parish 
3365,2022,22017,71035.0,Caddo Parish 
3366,2020,22019,13766.0,Calcasieu Parish 
3367,2021,22019,36906.0,Calcasieu Parish 
3368,2022,22019,57210.0,Calcasieu Parish 
3369,2020,22021,907.0,Caldwell Parish 
3370,2021,22021,2360.0,Caldwell Parish 
3371,2022,22021,3708.0,Caldwell Parish 
3372,2020,22023,380.0,Cameron Parish 
3373,2021,22023,893.0,Cameron Parish 
3374,2022,22023,1219.0,Cameron Parish 
3375,2020,22025,845.0,Catahoula Parish 
3376,2021,22025,1879.0,Catahoula Parish 
3377,2022,22025,2731.0,Catahoula Parish 
3378,2020,22027,1039.0,Claiborne Parish 
3379,2021,22027,2138.0,Claiborne Parish 
3380,2022,22027,3353.0,Claiborne Parish 
3381,2020,22029,1436.0,Concordia Parish 
3382,2021,22029,3402.0,Concordia Parish 
3383,2022,22029,5257.0,Concordia Parish 
3384,2020,22031,1738.0,De Soto Parish 
3385,2021,22031,5107.0,De Soto Parish 
3386,2022,22031,7882.0,De Soto Parish 
3387,2020,22033,25511.0,East Baton Rouge Parish 
3388,2021,22033,70112.0,East Baton Rouge Parish 
3389,2022,22033,117910.0,East Baton Rouge Parish 
3390,2020,22035,950.0,East Carroll Parish 
3391,2021,22035,1786.0,East Carroll Parish 
3392,2022,22035,2597.0,East Carroll Parish 
3393,2020,22037,2440.0,East Feliciana Parish 
3394,2021,22037,4731.0,East Feliciana Parish 
3395,2022,22037,7469.0,East Feliciana Parish 
3396,2020,22039,2597.0,Evangeline Parish 
3397,2021,22039,6131.0,Evangeline Parish 
3398,2022,22039,8729.0,Evangeline Parish 
3399,2020,22041,2020.0,Franklin Parish 
3400,2021,22041,4945.0,Franklin Parish 
3401,2022,22041,7546.0,Franklin Parish 
3402,2020,22043,1479.0,Grant Parish 
3403,2021,22043,4031.0,Grant Parish 
3404,2022,22043,6127.0,Grant Parish 
3405,2020,22045,4769.0,Iberia Parish 
